"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","1","1","0","70","Mr JOYCE","e5d","N/A","N/A","N/A","N/A","I rise today to, first of all, spell out that it doesn't matter whether you now have to reconcile yourself to why a promise can be broken; the fact is you broke it. That means that, when people go to an election, they look for honesty and authenticity in what is described to them as to what's going to happen if a certain government is elected. If you then subsequently decide to change, for whatever reason it is, you've broken your promise. One would suggest that what you should do, if you're so moved by wanting to make a change, is honour your promise and then, in addition, take a further legislative change. You can't just go up to any person on the street and say, 'I owed you $1,000, but I met another person and now I'm deciding only to pay you $450 because I've been moved to decide to pay you less.' What you should say is, 'Here's your $1,000 and now I have to address the person down the street who is also in need.' That is generally how promises work.  But it is such a great trick; it's such a great parlour game. Once you've taken the money away and spent it somewhere else, you can't go back and take it off people. That is logical. Yes, it's a great parlour game and, yes, it's so clever, but, ultimately, that's all that people remember—they never thank you for the tax cut, but they remember that you broke your promise. That's precisely what's happened here. Of course you can say to people: 'You've got more money than you had before. What do you think about that?' They'll say, 'That's a great idea!' Find any one person who's cognisant of what's happening in their wallet and say to them, 'How do you feel about having more money in your wallet?' and it'll be a no-brainer, but that does not give you an excuse to break your promise. In National Party seats, we have other issues that are at the forefront. We have a lot of people who are poor. The breakdown of where people are is that the teal seats are the wealthiest, then the Greens seats, then the Liberal seats and then the Labor seats. We look after the poorest. We look after the people who are really doing it tough in the weatherboard and iron. That's who we look after. Yes, there are people who are very comfortable, and good luck and God bless them, but the highest proportion of poor people are in our seats. If they're earning less than $40,000, what is proposed here will make no difference at all because they hardly pay any tax. We increased, in stage 1, the low-income offset so that basically they're tax-free. How do you help those people? And, by gosh, they're really doing it tough. How do you help them? They have second-hand cars. In some villages out in these areas there are no police, there are no doctors, the houses are falling to pieces and there's no public sewerage. This is the life they live in. And they're living that life around me. There are people who are 100 per cent—100 per cent!—zero emission. Do you know why? They have no power. That is why they have zero emissions. There is no power. Why? Because they can't afford it. I remember taking people into the back streets of some of the villages around me. They'd say, 'No-one could possibly live in that house,' and I'd say, 'Well, explain to me why there's smoke coming out of the chimney in the middle of winter.' It's why we have a strong view on certain issues, on policy. One of the biggest issues for them is power prices. If you take away their power, you drive them into absolute hard poverty. The other day, in a reconfiguration which is so well-meaning but so physically, by reason of physics, crazy, we had Loy Yang go offline. Yes, they had a storm, but storms happen all the time. We haven't had storms by reason of the differentiation in what's happening in the actual power grid that knocked out a major power station, or a large part of a major power station. The price of power per megawatt went up to more than $16,000. It used to be around $35 or $40. It doesn't matter what we think, that then flows through all the way back to the weatherboard and iron. What happens to them is they cannot pay their power bill. Now we have record numbers of people who are no longer on the grid, and this has to be addressed. If you really want to look after people who are doing it tough, you go to one of the core issues in their lives—their power bill, their grocery bill, their capacity to pay for a dentist and the fact that they've got a second-hand car. If you start changing fuel standards and saying, 'This and that will happen,' that's all well and good where people have money. But, where they don't have money, they can't afford the car they've got. Every time they go to get groceries, they can't go to a corner store, because there is no corner store. If there is, it's incredibly expensive. Their trip to the major supermarket takes fuel, and everything they do is more expensive. You've got to go to the fundamentals of their lives and address those. That's the role of the Nationals and the members around here who live it—and I know that includes the member for Cowper, because his electorate is right up against mine. We had a road between us. It just disappeared. It just went. Imagine that in an urban environment. Imagine that one of your major connecting roads just goes after a flood. It's years later, and it hasn't been put back. This is the sort of life that we've got. What happens to the people on that road? There are people who live there. How does it work for them? Just to give you an example, we had a bridge in our area, and it went out for three years. That's three years without a bridge on the major connecting road. These are the realities that we deal with. Each one of these is a decision you've got to really focus on. How do you help people who earn below $40,000 a year? I might just note that, if you are earning over $135,000 a year—or about $139,000 with increments, but I won't go into the nuances of it—you are actually getting less money after these tax changes. On the other side, there'll be a lot of people on $139,000 who would say, 'I'm going alright, but I'm not super rich.' For my part, I'm looking after people under $40,000. This became accentuated yesterday at two o'clock, when Loy Yang went out. Hazelwood is gone, and they said it wouldn't have an effect. It had a massive effect. Liddell is gone, and they said it wouldn't have an effect. It had a massive effect. Now Loy Yang is under threat, and they're talking about closing down other baseload power generators. We've seen that intermittent power in the form that is rolling out now does not do the job. It's alright if power is a little bit of your life and expense, but it's absolutely devastating if it's major. On the other side are groceries. For politicians in regional areas, it's said that a lot of your politics is done in the pub. That's romanticising it a bit. But I'll tell you that talking to people is done in the supermarket. Sidle up beside someone who's trying to pay for their grocery bills, and just have a look. Do you know what the humiliation is like when the card says, 'Declined; see issuer for details'? Do you know how humiliating that is for people? Do you know all the statements that are made? 'There must be a mistake' or 'A payment must have come out.' These are true stories. In my area, I was talking to one of my constituents, and she said she was vegetarian. I thought, 'Well, that's good.' Then she put the addendum on it: 'It's not because I want to be. It's because I can't afford meat.' People think this is not happening in Australia. It is happening in Australia. I'm glad we've got an ACCC inquiry. That's important, but I'll tell you something that we've sort of been aware of for years. Big supermarkets are supported by big unions so they can make big profits. Because of big unions that work with big supermarkets, the supermarkets have big political power. They come close to us on our side too. Make no mistake about that. I'm not saying that we are without fault on this one. It absolutely exists on our side as well. These people are mercenary. They don't care how they do it, as long as, at the end of the day, they're looked after. They will feign virtue so that you keep your eye off them, and they will do what they've got to do. We've got to ask a serious question: how many years have we been dealing with this, and how far have we progressed? How far have we managed to get a sword of Damocles so that these people act fairly? What have we actually done? Is it time we think about it, look at other countries, such as the United States, Canada and England, and ask: 'What do those countries do? How do they go about it? What are we missing here?' I pose that question because, to the people in the big supermarkets: I know you're watching, and I know you know exactly what I am talking about. This is another issue that has to be looked at. So we've got power prices and grocery prices, and then we've got fuel. Fuel is another one. Without fuel, you're going nowhere. In a regional area, if someone in your house has a stroke or a heart attack and you haven't got fuel in the car, they're dead. You just can't get to the hospital. Remember, we don't have hospitals. In fact, we do have some hospitals but—I kid you not—they've got no doctors into them. If the nurse falls over, you have to find another hospital, because the hospital hasn't got a doctor. The problem we've got in Australia is that we're not building new refineries; we're closing them down. And the jobs for people in blue-collar work, like jobs at aluminium smelters—not in my area—are closing down. The blue-collar manufacturing jobs that these people do, because they haven't been to university, are just being taken away. What we have now in our area is contractors on farms—fencing contractors, mustering contractors, people trying to make sure that they can make a buck. But, in terms of substantive jobs, because power prices have gone up we have become uncompetitive with overseas countries. The best way to deal with the cost of living is to have more cash. That really helps with the cost of living. But we can't propose a strategic advantage by saying we're going to have the wages of India or Bangladesh. That would be outrageous. Commodities are at a global price, so there is no strategic advantage there. So you've got to look for other areas where you have a strategic advantage. The one we had in the past was power prices. Now that's gone. Of course, because that has gone your manufacturing capacity is lost. The government have to be able to address—it's especially pertinent today because of Loy Yang—exactly what they intend to do, not their mythical desires and what they believe, in a sort of Peter Pan economics, will happen in the future. They have to actually address what they're going to do about fixing the power crisis—and we now have a power crisis. If you can't fix the power crisis, you've got no hope of fixing the cost of living. What you do to tax rates—whether you turn the dial backwards or forwards—will make absolutely no difference to what's happening in the lives of people who are in the $0- to $40,000-a-year bracket. ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[1]","Mr JOYCE (New England) ","(10:40):","N/A"
"0","0","1","0","1","0","71","An honourable member","N/A","N/A","N/A","N/A","N/A","interjecting—  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[13]","N/A","N/A","N/A"
"0","0","1","0","1","0","72","The DEPUTY SPEAKER ( Dr Freelander )","265979","N/A","N/A","N/A","N/A","Order! The member is entitled to be heard in silence.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[14]","N/A","N/A","N/A"
"0","0","0","1","1","0","73","Mr JOYCE","e5d","N/A","N/A","N/A","N/A","What we are seeing at the moment is precisely that.  I want to go through some other items. In our area, getting kids to school means that mothers have to drive them, because we don't have bus services. The mothers have to drive them, to be quite frank, because the guy may be working in another job having to bring money in—or the guy may be at home. To be honest, that's not as much, obviously. But, because they have to drive, they can't have a job. They don't have a job because their whole day is occupied in driving the kids to school and picking them up from school and driving them home. ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[15]","N/A","N/A","N/A"
"0","0","1","0","1","0","74","An honourable member","N/A","N/A","N/A","N/A","N/A","interjecting—  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[17]","N/A","N/A","N/A"
"0","0","0","1","1","0","75","Mr JOYCE","e5d","N/A","N/A","N/A","N/A","I just said that there are also fathers. You have the opportunity of two-income families, and we don't.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[18]","N/A","N/A","N/A"
"0","0","1","0","1","0","76","Ms O'Neil","140590","N/A","N/A","N/A","N/A","It's 2024, Barnaby!  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[19]","N/A","N/A","N/A"
"0","0","0","1","1","0","77","Mr JOYCE","e5d","N/A","N/A","N/A","N/A","I'll take the interjection. If it's 2024, why don't you give us the same services that you have in your 2024 world in your urban environment? Why don't we get the child care? Why don't we get the health care? Why don't we get the police service?  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[20]","N/A","N/A","N/A"
"0","0","1","0","1","0","78","The DEPUTY SPEAKER","N/A","N/A","N/A","N/A","N/A","Please address yourself through the Speaker.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[21]","N/A","N/A","N/A"
"0","0","0","1","1","0","79","Mr JOYCE","e5d","N/A","N/A","N/A","N/A","Why don't we get those? Why don't we get them? Why don't we get those services? Why aren't you addressing those services in this cost-of-living debate? Why aren't you talking about how you're going to get buses out to regional areas? Why don't you talk about how you're going to get doctors into regional areas?  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[22]","N/A","N/A","N/A"
"0","0","1","0","1","0","80","The DEPUTY SPEAKER","N/A","N/A","N/A","N/A","N/A","Order! The member for New England, address yourself through the Speaker.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[23]","N/A","N/A","N/A"
"0","0","0","1","1","0","81","Mr JOYCE","e5d","N/A","N/A","N/A","N/A","Okay. Why don't we have a discussion about why we can't get obstetrics? Why don't we have a discussion about why we can't get aged care? There are a lot of discussions to be had, if you want to talk about 2024, about how your life in urban Australia, in the inner suburbs, is completely and utterly distracted and different to the life that we have to live. And the infuriation we have is that we hear comments just like that, scoring a cheap political point and being completely ignorant to the realities of the lives of the people who are actually doing it really tough in this nation.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[9]/talk.text/body/p[24]","N/A","N/A","N/A"
"0","0","0","1","1","0","82","Mr ALBANESE","R36","N/A","N/A","N/A","N/A","I'm pleased to speak in favour of Labor's cost-of-living tax cuts. We just heard from a fellow who was Deputy Prime Minister of Australia not once but twice—the sequel no-one wanted! He stood at the dispatch box having been part of a government for the best part of a decade, including twice being Deputy Prime Minister, and spoke about how the electorate that he represents and the electorates that the National Party represents don't have services, don't have infrastructure and don't have support. At the same time, those opposite have gone out there and supported tax cuts which overwhelmingly benefited people in the inner cities, not in regional Australia.  Our tax cuts are aimed squarely at regional Australia and the outer suburbs. Our tax cuts are aimed squarely at Middle Australia. Our tax cuts are aimed squarely at ensuring that people are not left behind. Our tax cuts, unlike the ones that those opposite propose, deliver for all 13.6 million taxpayers, not just some. The former Deputy Prime Minister is right that electorates like his have a lower average wage compared with an electorate like mine. Do you know what people who are on high incomes in my electorate are telling me? They are telling me that our tax cuts are fairer. They understand that a good society means not leaving people behind. They understand that people on average wages—Middle Australia—will get double the tax cut that they were going to get under the previous system. A shop assistant on $32,000 will get a tax cut of $414. They were going to get nothing. A nurse on $76,000 will get a tax cut of over $1,500. A teacher on $80,000 will get a tax cut of $1,679. A police officer on $110,000 will get a tax cut of $2,429. An IT manager on $160,000 will get a tax cut of $3,729. Every politician will get a tax cut of 4½ thousand dollars. We have made sure that no matter what income you are on, right through the income scale, you will get a significant tax cut compared with your existing income. We understand that people who are on lower than $45,000 do deserve a tax cut, and lowering the rate from 19 per cent to 16 per cent will flow right through the income scales. But we also understand that people right through those income scales are deserving of support, which is why we are lifting the threshold at which 37 per cent comes in from $120,000 to $135,000 and we are lifting the top marginal tax rate from $180,000 to $190,000. That is the first increase in that threshold since 2008, since the Labor Party last occupied the front benches here. Those opposite sat here for 10 years and did nothing about it. It took a Labor government last time, and it's taken a Labor government this time, to address this issue. In fact, what they did the last time they were in office, after the 2013 election, was that, having said absolutely nothing beforehand, they introduced a so-called deficit levy on high-income earners, an additional tax which lifted up that top rate to the highest it has been in recent times. At the same time, they made cuts to health, cuts to education, cuts to the ABC and cuts to services. At the same time, the bloke who now wants to be Prime Minister came in as health minister and introduced a GP tax, or tried to—a tax on every visit to the doctor. He also tried to introduce a tax for every time people ended up at an emergency department, at the same time he was ripping $50 billion out of the healthcare system. There was no mention of that before the election. What we have done here is to respond to the needs of our changing economy. Since five years ago, when the Morrison tax plan was put in place, there's been a global pandemic that had a long tail to it, there have been two conflicts—in Russia, with its invasion of Ukraine, and in the Middle East—and there has been global inflation, which has had an impact. Treasury and the Reserve Bank have indicated that those things have had a disproportionate impact on low- and middle-income Australians, and that's why we made not an easy decision but the right decision, done for the right reasons at the right time, to go to the National Press Club, having gone through all of our processes—the ERC, the cabinet, the ministry and our full caucus—and say: 'We are changing our position, and this is why. It's because people are doing it tough, and we want to do everything we can to provide support for the cost of living.' This comes after the other measures that we've put in place: our energy price relief plan, our cheaper medicines, our fee-free TAFE, our cheaper child care. It comes on top of the measures that we've put in place to increase real wages—which have had an impact, with real wages increasing for two quarters in a row—including our support for an increase in the minimum wage in the last two national wage cases, which has had a significant impact on low-income earners. It comes on top of the 15 per cent increase in wages for the aged-care sector, in accordance with the recommendations of the aged-care royal commission. If you're an aged-care worker you've benefited from the increase in your wage to make sure that you earn more, and now you'll benefit from paying less tax on that increased amount. Our approach has been to make sure that we deliver for working Australians, and indeed our package means that 84 per cent of taxpayers will be better off than they would have been had this legislation not been given support: 90 per cent of women, 98 per cent of young people, and overwhelmingly people in regional Australia. That is why the National Party member—the bloke elected leader not once but twice—has just come in here and gone on about how tough people do it in regional Australia. How about if they had a political party that stood up for them? The National Party won't, but we on this side of the House, the Labor Party, will stand up for people in regional Australia, which is what we are doing. It is crystal clear that every taxpayer needs and deserves a meaningful tax cut, and that's what this legislation, the Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, will do. We want Australians to earn more and to keep more of what they earn. The coalition want people to work longer for less. A modest position that was carried just last week in this parliament, to allow for workers not to be punished for being on call 24 hours a day, seven days a week, is going to be overturned by those opposite. The truth is that, as technology has changed the nature of work, legislation must change with it. The government must respond to these changes in work practices. They won't interfere with any commonsense approach to these issues, which is why the right to disconnect is part of enterprise bargaining and a range of arrangements put in place between employers and employees. That's why the Fair Work Commission, under the legislation, will have a commonsense approach, essentially, to these issues. We know there are times when it's entirely appropriate for a worker to be contacted out of hours. What those opposite want, though, once again, is to just fail to move with the times. They just want the world to stop so they can get off. Well, they have got off—they've got off any responsibility from acting in a way that looks after working people and looks after their constituents. Our position is also made possible by the fact that we have been fiscally responsible. It is what has given us the capacity to put in place those changes in child care and in health care, including the tripling of the bulk-billing incentive in Medicare, and our energy price relief plan that, all the indications are, put a significant downward pressure on inflation. We've put in place those measures whilst delivering the first surplus in 15 years and we've turned a $78 billion deficit into a $22 billion surplus, something that those opposite were never capable of doing. They committed to having a position going forward in this parliament that would have left people behind and they have voted against all those cost-of-living measures, and now what we see is that they don't talk about it anymore. I may as well take a page out of the Bob Carr book of parliamentary leadership and bring a novel into question time, because we don't get any questions about the cost of living anymore. They never ask. They are completely distracted from any issue. They haven't put any other proposals. What they have done on tax— ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[10]/talk.text/body/p[1]","Mr ALBANESE (Grayndler—Prime Minister) ","(10:54):","N/A"
"0","0","1","0","1","0","83","Wilson","198084","N/A","N/A","N/A","N/A","Wilson interjecting—  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[10]/talk.text/body/a/p","N/A","N/A","N/A"
"0","0","0","1","1","0","84","Mr ALBANESE","R36","N/A","N/A","N/A","N/A","If I knew this bloke's seat, I could comment back, but I'm not sure who he is, Mr Speaker!  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[10]/talk.text/body/p[11]","N/A","N/A","N/A"
"0","0","1","0","1","0","85","The SPEAKER","53517","N/A","N/A","N/A","N/A","Order! The Prime Minister will ignore the member for O'Connor's interjections.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[10]/talk.text/body/p[12]","N/A","N/A","N/A"
"0","0","0","1","1","0","86","Mr ALBANESE","R36","N/A","N/A","N/A","N/A","Thank you for that assistance, Mr Speaker. They stood up last weekend and they did a press conference. Having said that they would oppose and fight our tax cuts, they said they would roll them back absolutely—remember the words of the deputy leader? They then stood up and said: 'Well, no. Actually, we're opposed to it, but we're going to vote for it.' Then they said, 'But we're going to have our own tax plan,' and I thought, 'Beauty! Here we go! They're going to come up with a policy.' What was it? Nothing. Crickets. There was no alternative plan. They have an opportunity, of course, in the consideration in detail on this legislation to put forward some alternatives, and we'll wait and see what comes out of that. They have never had an idea to help Middle Australia. They are just concerned with, and their idea of aspiration is, people like themselves. It's people who have been pretty successful in life. That's their idea of aspiration.  What we on this side of the House understand is that every Australian aspires to a better future for themselves and their children. We will put in place measures that help them to achieve that better future for themselves and their children. That's what these tax cuts are about. Peter Dutton, as Leader of the Opposition, and those opposite just want people to work longer for less. That's the great divide in Australian politics. We want people to earn more and keep more of what they earn. They want people to work longer for less. ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[10]/talk.text/body/p[13]","N/A","N/A","N/A"
"0","0","0","1","1","0","87","Mr CONAGHAN","279991","N/A","N/A","N/A","N/A","I am pleased to rise to speak on the stage 3 amended cuts, which, as we know, will amount to about, on average, $804 per year or about $67 a month. If anyone had been listening to these speeches over the past couple of days they would think there were stories of two different worlds: on that side, a utopian existence where everybody is better off over the past two years; the promised land has been delivered. On this side: the reality of what is actually happening.  I was speaking to a young fellow the other day—in fact, my nephew, Matt. He is a good young fellow living in Newcastle who works hard, who has saved a deposit over many years for a house. He was looking for my guidance. Having listened to what has been put forward, the submissions by Labor—if you were to believe them—my advice would be buy in a Labor seat, because everything is better in a Labor seat. I have not heard one thing about the reality of what is happening, not one submission by Labor that the average person is paying $22,000 more in interest on their mortgage—$22,000! That is reality. Not one person across that floor made that submission. That is after tax on an average mortgage. Where does somebody find that? ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[11]/talk.text/body/p[1]","Mr CONAGHAN (Cowper) ","(11:09):","N/A"
"0","0","1","0","1","0","88","Mr Rob","M3E","N/A","N/A","N/A","N/A","Mitchell: You must have a big mortgage.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[11]/talk.text/body/p[3]","N/A","N/A","N/A"
"0","0","0","1","1","0","89","Mr CONAGHAN","279991","N/A","N/A","N/A","N/A","I take the interjection from across the floor: 'You must have a big mortgage.' Yes, people do. And I'm sure, to the member who made the interjection, somebody has a mortgage like that in your seat and you make a joke out of it—through you, Deputy Chair. These people are real, yet those opposite are talking about that. We're talking about that in our electorates. Where do you find an extra $22,000 a year when you are on an average income in my electorate of $65,000 a year before tax? The reality is you have to find a second job to cover your mortgage, and that is exactly what people are doing. That is exactly what people are facing.  Then you look at the groceries. I'm sure everyone in the chamber will be interested to know I do the shopping in my household. I enjoy it. I love it. I love comparing prices. I love to see what is on the shelf. I enjoy cooking. So every fortnight I prepare the list for the fortnight, do the meal plan for the budget, just like many people across Australia. Over the past 18 months to two years, my bill has gone up by at least 30 per cent. So if my bill has gone up 30 per cent—and we are not extravagant; we still have tuna bake Thursdays—it means everybody else's bill has gone up 30 per cent, but have we heard that from across the floor? No. Everything is rosy. There is not that cost-of-living crisis in the supermarkets. And what are the government going to do now? They are going to impose a biosecurity tax on our farmers. If you don't know what that is, it is a biosecurity tax on our farmers for what we are importing from other countries. We are punishing our farmers for what people overseas are sending here. Well, guess what's going to happen: you're going to pay more, because the farmers have no option but to pass that tax on to the consumer. If you thought it was bad now, with 30 per cent more on your grocery bill, wait until this tax is introduced and passed on to you—passed on to the mums and dads in regional and rural Australia. It is tough enough. Then I move on to the cost of electricity. There's complete silence from the other side. Not one member did I hear. What I have heard is that your bills are lower, apparently— ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[11]/talk.text/body/p[4]","N/A","N/A","N/A"
"0","0","1","0","1","0","90","Mr Perrett","HVP","N/A","N/A","N/A","N/A","The wholesale price has halved!  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[11]/talk.text/body/p[7]","N/A","N/A","N/A"
"0","0","1","0","1","0","91","The DEPUTY SPEAKER ( Dr Freelander )","265979","N/A","N/A","N/A","N/A","Order! The member for Cowper should not be encouraging interjections from the other side.  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[11]/talk.text/body/p[8]","N/A","N/A","N/A"
"0","0","0","1","1","0","92","Mr CONAGHAN","279991","N/A","N/A","N/A","N/A","Sorry, Deputy Speaker. I was simply making a submission that electricity bills have increased. Power is more expensive, and I have not heard the alternative from the other side. What I have heard is that, apparently, power bills have gone down by $125 per quarter. I defy anybody here, anybody in this place—  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[11]/talk.text/body/p[9]","N/A","N/A","N/A"
"0","0","1","0","1","0","93","Mr Rob","M3E","N/A","N/A","N/A","N/A","Mitchell: Where did you hear that from?  ","Treasury Laws Amendment (Cost of Living Tax Cuts) Bill 2024, Treasury Laws Amendment (Cost of Living—Medicare Levy) Bill 2024","BILLS","/hansard/chamber.xscript/debate[2]/subdebate.1[3]/subdebate.2/speech[11]/talk.text/body/p[10]","N/A","N/A","N/A"
