"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","1","1","0","52","The DEPUTY SPEAKER","M3E","N/A","N/A","N/A","N/A"," Is the amendment seconded?  ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[1]/talk.text/body/p[27]","N/A","N/A","N/A"
"0","0","0","1","1","0","53","Ms Kearney","LTU","N/A","N/A","N/A","N/A","I second the amendment and reserve my right to speak.  ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[1]/talk.text/body/p[28]","N/A","N/A","N/A"
"0","0","0","1","1","0","54","Mr SIMMONDS","282983","N/A","N/A","N/A","N/A","I rise to speak on this very important piece of legislation, the Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020, and to support and commend the bill to the House. First, after the contribution of the previous Labor speaker I think it's very important to point out to members of the House that this bill contains no changes in the rates of payments that people are receiving. In fact, this bill is simply about accuracy in ensuring that people who are receiving assistance from the Commonwealth are getting the right amount each time that they are entitled to under Australia's safety net.  I'd also take umbrage to the previous speaker's comments regarding pensioners, because, as members of this House will remember, this government is the best friend that pensioners have had. That's for a few reasons. Firstly, it was this government that stopped Labor's insidious retiree tax. When the previous Labor speaker talks about supporting retirees, imagine what would have happened if the Labor members opposite had been successful at the election last May and had had the opportunity to implement their insidious retiree tax. It would have cut into retirees' savings at the time when they most needed it. It would have changed the goalposts at a time when they had made investment decisions for their retirement, to look after themselves. They have worked all their lives and have made investment decisions and it would have been the Labor members opposite who would have changed the goalposts on them and ripped that out from underneath them. Imagine if the Labor members opposite had had the opportunity to implement $387 billion of new taxes. Imagine what it would have done to pensioners if, instead of the Morrison/McCormack government reducing power prices and their costs of living, they had the Labor members opposite in government putting up power prices, because they were trying to meet targets for carbon emissions that they didn't know how to cost and they simply couldn't meet. Once again, it is this government that is supporting pensioners more than ever before. We're also supporting those seeking work. You would have taken from the comments of the previous Labor speaker that they are the only ones out there supporting those who are seeking work. It's this government that's been more successful than any government before it, certainly more successful than the previous Labor government, in helping people seeking work in the way they need it most, which is to find a job. The proportion of working-age Australians depending on welfare has fallen to 13.5 per cent, the lowest level in more than 30 years. For that I really want to commend Minister Ruston and the fantastic work that she and her team are doing. This bill is important because it demonstrates good government. That is what this administration is all about. Good government is not simply set and forget. It is not simply governing for today, but governing for the future. Good government constantly reviews its processes to see how they can be improved and streamlined and how we can achieve the best possible outcomes for Australians. This bill does exactly that. On this side of the House we are focused on growing the economy, getting more people into work and delivering well-targeted social security funding through a strong budget—social security that acts as a safety net for some of our most vulnerable Australians. The Morrison government recognises the need for a fair and sustainable welfare system that helps Australians get the support they need when they need it. However, the current system can be complex for recipients when it comes to reporting. Currently recipients must undertake a calculation to report their or their partner's earnings, based on the number of shifts they have worked and the hourly rate, rather than the amount they were actually paid. Under these changes, more than 1.2 million welfare recipients who earn an income each year will be able to report their fortnightly earnings to Centrelink as it appears on their pay slip. This makes for a much easier user experience and will ensure that recipients receive the right amount. People who work shift work or casual work have found difficulties in reporting the pay they will receive over a proceeding period. Currently the process can be quite difficult for those recipients who were genuinely just trying to access the correct payments. The changes outlined in this bill take the manual component out of the reporting process. It takes the guess work out of the process for recipients, making it easier and less stressful for them to receive the correct payments. We believe that all Australians have an expectation, as they quite rightly should, that the welfare system should be there to provide financial support to those who are eligible, no more and no less. This change is timely, particularly off the back of new Single Touch Payroll technology. As technology advances, so do we. Through Single Touch Payroll enabled software, employers report employees' payroll information, such as salary, wages and super, to the ATO each time they pay their employees. From July 2020, as proposed under this bill, the ATO will begin providing employment details to Services Australia through the Single Touch Payroll where the recipient has been established as a mutual client. Again, this will eliminate guesswork and ensure greater accuracy in payments. The streamlining of this process will not only provide a better experience for recipients but also represent significant savings in processing. Through the improvement of this process the government will save $650 million each year, making our system more sustainable well into the future and allowing us to reinvest those savings. It is again important to emphasise for members of this House, particularly given the contribution of those opposite, that there are no changes to the rate of payments proposed by this bill. It is simply the way we improve accuracy in getting people paid the right amount. On this side of the House, our stable and certain approach to all facets of government is always seeking to improve the way we do things: to help Australians, to make our system fairer and to strengthen our budget. While we're talking about this good-news story in the bill, when it comes to the betterment of our payment system it would be remiss of me not to also talk about another significant achievement of this government—as I did just a few minutes ago—and that is the drop in welfare dependency. Whilst, importantly, our welfare system exists as a safety net to support those in need, there is no greater achievement than providing opportunities for Australians to get back into the workforce when they are able to do so. Over 1.4 million jobs have been created since 2013 by this government. With the release of the latest figures, the proportion of working-age Australians dependent on welfare has fallen to 13.5 per cent—the lowest level in more than 30 years. We know that the best form of support is to provide people with a job. It gives meaning to people. It gives support to families. It gives people the opportunity to do better for themselves and for those they love. That's what this government is dedicated to doing: delivering the opportunity for people to get into work by delivering the economic arrangements that are needed to create jobs in this country. We on this side of the chamber believe that, if you have a go, you will get a go, and we are proud to get people off welfare and into work. In conclusion, these new measures will make it easier and simpler for recipients, make our payments more accurate, ensure our system is fair, provide a significant cost saving to the budget and help maintain our welfare system well into the future. I commend the work of Minister Ruston and her team as well as that of Minister Roberts for delivering this important bill to the House. ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[2]/talk.text/body/p[1]","Mr SIMMONDS (Ryan) ","(10:27):","N/A"
"0","0","0","1","1","0","55","Mr SHORTEN","00ATG","N/A","N/A","N/A","N/A","I rise to speak on the Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020. I am speaking in support of the bill but also in support of the very sensible second reading amendment that was moved by the shadow minister for families and social services, the member for Barton, which raises serious concerns about the government's ability to implement these changes properly—and I'll come back to that.  In the second reading amendment, the member for Barton has referenced this government's bad faith and ultimately what amounts to casual cruelty through its actions in the social security sector. Much of this bill should objectively improve the accuracy of Centrelink information and social security information; indeed, that's its real purpose. However, it becomes difficult to separate the intentions of this legislation from the reality of the people who will be charged with implementing and executing its promise. This is not a group of people—and I'm referring to the government—who in recent memory have covered themselves in glory when charged with similar projects of advancing the use of digital technology to make lives easier for Australians—the recent conga line of Liberal governments that this country has endured, right up to the current Morrison government, in particular to the charming but accident-prone Minister for Government Services, Mr Robert. I'm referring to the litany of digital disasters they have presided over. It is a litany, which makes the public realise that this government doesn't have a great record of rolling out new technology. We will be watching closely to ensure that Single Touch Payroll does not enjoy the suite of catastrophes that the Australian public has learned to expect from any Liberal digitisation project. As this government boldly takes us into the world of Single Touch Payroll and social security, let me remind people about My Health Record. Almost $2 billion was spent on an e-health scheme that many doctors and patients refuse to use because of legitimate privacy concerns, including breaches. Then, of course, there's one of my favourites: the 2016 census. For almost 48 hours, Australians were unable to access the census website, due to a series of denial-of-service attacks, incurring a $30 million cost blowout to the Turnbull government. More recently, there was the 2019 myGov outage where, euphemistically, technical difficulties brought down the entire online government service portal for a day when people tried to access the ATO accounts and lodge financial year tax returns. Australians need access to functional government services, not for taxpayer money to be wasted mopping up mistakes because the Liberals cannot be trusted with digital service delivery. The bill may contain the term 'simplifying income reporting', but what is this really about? Is it an attempt to cure the disease that this government has concocted in its artificial intelligence laboratory and unleashed on the social security recipients of Australia, better known as robodebt? Perhaps we should call the bill by its real name: the 'Trying to quietly fix our robodebt mess' bill. Some of the measures here should help that cause. They should make government information more accurate, not because—as this bunch of bunglers would have you believe—there are hordes of welfare recipients giving the government inaccurate information; it's quite the opposite. Under robodebt, the government has been punishing welfare recipients with the government's own inaccurate data and dodgy mathematics. The government's robodebt scheme unleashed a faulty algorithm against social security recipients who, even if they had reported their income 100 per cent correctly, were slapped with debt notices sometimes in the thousands of dollars. Robodebt used a crude, lazy calculation of averaging annual income and pretending to average that over every fortnight as if all Australians earn the same amount of money every fortnight. This would then discover a discrepancy by comparing it to a Centrelink recipient's reported fortnightly income, which may not conveniently fit into the artificial intelligence of robodebt. Many Australians have lumpy income due to insecure or intermittent work in the gig economy—casualisation, often balanced with study and other commitments. Many Australians rarely have the same number of hours each fortnight, yet robodebt simply assumed they did and, if there was a discrepancy between the reported fortnightly income and the artificial averaging of an income over a year, the person was issued with a debt notice. This was crude accounting at best. The work experience kid could have spotted the fault in the logic; yet, upon these shaky foundations, the whole robodebt edifice was constructed. Using this dodgy algorithm, a red flag would be created against a person's name and a debt letter would be issued to the recipient. In some cases, a decade had passed since the reporting period in question, leaving many—often former—social security recipients shocked and distressed that they would have to retrieve pay slips from an old employer, who may have gone into liquidation or simply not kept the records, in order to disprove a discrepancy alleged by the government. Others, including vulnerable people on the bread line, were forced to find the money to pay their bank for statements to show what they had known all along—that they had always reported carefully and that no debt had accrued. The government would pretend that this process of issuing debts had human oversight, but it didn't have human oversight where it mattered. There was no checking and no interrogation of the algorithm's results. There was an almost religious faith in the artificial intelligence of the algorithm. Robodebt was king, so why bother worrying about hiring and paying humans to ensure that what it was spinning out was actually just and fair? We believe it is important to provide efficient, user-friendly government services and systems. We don't support the ongoing agenda of cuts to the Public Service and the outsourcing of key government work to labour hire companies. With robodebt, we have also seen that a great deal of injustice occurred for people. People in the flood zone of Townsville received robodebt letters. We've had parents report that their adult children have taken their own lives because of the stress of robodebt. Figures obtained through the Senate have found that almost 2,000 people died after receiving a robodebt notice. But, unfortunately, all the talk of unfairness over the last three years wasn't enough to stop the government from simply marching ahead. At estimates, it was revealed that the department took money from 73 estates of people who had died. Following the election, I certainly formed the view that robodebt didn't even have a legal basis. It didn't even have a basis in law giving the government the power to issue these debt notices. So the question is: how long did this government know that it didn't have the power to issue robodebt debt notices based upon the use of the algorithm-averaging system? The minister is at the table, so perhaps he could answer that question. We have discovered—through a document which the government didn't want released, but Labor and the Greens were able to get the numbers in a Senate committee to put this letter up online—that the chief counsel of the Taxation Office wrote to the Chief Commissioner of Taxation late last year and said, 'Actually, we'd better stop garnishing people's tax bills, because the Department of Social Security has informed us that we don't have the legal power to issue the notices.' Hang on, read that again. This is a smoking gun of a document. What it says is that someone in government's told someone senior in government that we have been told there is no legal authority for what the government has been doing with robodebt. But have we heard from the government how long they knew before that day? There are only two interpretations of what's happened. Either this government, in a belief in its own superiority, never checked for 3½ years if it had the power to issue robodebt notices—for 3½ half years. Are we seriously to believe that this bunch of incompetent bunglers—and, actually, when you say it is aloud, it is possible—issued notices and never checked to see if they were allowed to issue the notices? This is a scandal. How did we get to a state of affairs in this country where a government, with all of the power of departments, can simply issue debt notices and then at some point, 3½ years after the process started, simply discover, 'Actually we can't do this'? One interpretation is that they never thought to ask. One interpretation is that they decided: 'We're just going to shame the poor. We're going to say that we are going to have a welfare compliance campaign to prop up our fake budget numbers,' and they didn't care about the detail. That is entirely possible. The alternative is that they knew before 19 November last year and just didn't tell anyone. That would actually be worse. But there's no happy ending for people who, for the last 3½ years, have been subjected to this robodebt scheme. This single touch legislation is sensible, although we put question marks around the ability of this government to ever implement anything. I wouldn't send this government down the street to the milk bar to get a litre of milk. They'd get that wrong. ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[3]/talk.text/body/p[1]","Mr SHORTEN (Maribyrnong) ","(10:37):","N/A"
"0","0","0","1","1","0","56","Mr Robert","HWT","N/A","N/A","N/A","N/A","If only you were elected!  ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[3]/talk.text/body/p[14]","N/A","N/A","N/A"
"0","0","0","1","1","0","57","Mr SHORTEN","00ATG","N/A","N/A","N/A","N/A","There goes the minister. I'm going to take his interjection. This bloke is the invisible minister for robodebt. He never goes out in public and explains what happened with robodebt. Instead, he wheels out the poor old department—no medals for bravery for this minister when it comes to facing up to the music.  But let's go back to the real issue here. This government's proposing legislation which, in and of itself, is a net addition. The reason that it is a net addition is that it is going to say that, before we start issuing debts, we're going to make sure that we get the facts right. But what I despise about this arrogant bunch of bunglers is that they have been propping up their budget and shaming the poor. They have a view that, if they can just sting the most vulnerable on Centrelink, they may figure that there's no sympathy from other people. They concocted this idea that everyone on Centrelink is out there cracking open lobster shells while sitting on a banana lounge in some resort and they are all taking money that hardworking people give them. The reality is that Centrelink payments are a safety net that people have a legitimate right to. Every Australian citizen, no matter their circumstances—no matter if they vote for the LNP or for Labor; no matter how much money they have in their bank account; no matter where they live; no matter what their surname is; no matter who they know in the government; and no matter how digitally connected they are—has the right to be treated lawfully by the government. We have discovered that this government has been sending out debt notices when it didn't have the power to do so. This is a scandal. But, in this responsibility-free, blame-free vacuum which is the government, somehow you can send out hundreds of thousands of notices which are illegal, you can raise hundreds of millions of dollars of unjustly enriched money against our most vulnerable citizens, and no-one's responsible. This is a blame-free vacuum. No blame ever seems to stick to anyone in this government. How do you raise debts against hundreds of thousands of Australians, which we've now found out through government documents— ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[3]/talk.text/body/p[15]","N/A","N/A","N/A"
"0","0","1","0","1","0","58","Ms Bell","N/A","N/A","N/A","N/A","N/A","interjecting—  ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[3]/talk.text/body/p[18]","N/A","N/A","N/A"
"0","0","0","1","1","0","59","Mr SHORTEN","00ATG","N/A","N/A","N/A","N/A","The new member for Moncrieff can complain about what I'm saying, but it's a scandal. You're not allowed to do it. It's not your fault, in particular; you just got elected—but, of course, it's not anyone's fault in this government. The Social Security Act does not authorise the raising of these debts. It's not a matter of going around the Monopoly board once and then trying to retrofit what you did. You weren't allowed to go. This was illegal. Is there no shame left in the government that they can illegally obtain hundreds of millions of dollars off hundreds of thousands of people? The legal advice materialises and it's no shame, digger! No shame here. And the problem is that this government isn't even sorry. As much as the government members may want to stick their heads in that firm, familiar bucket of sand and pretend it hasn't happened, this is outrageous. Maybe it doesn't make the front pages of our media papers all the time, but I know that this government caused misery for hundreds of thousands of Centrelink recipients. I know this government has unjustly enriched itself with tens, if not hundreds, of millions of dollars. I know this government did not have the power to raise a valid debt owed to the Commonwealth and no-one cares on that side. No-one seems to think this is not just business as usual.  You relied on the algorithm. You took the human oversight out of the system. You wanted the money. You thought you could get away with picking on poor people and it has blown up in your face. It doesn't matter about the little eye rolls we get from some of the loyal backbenchers saluting the government flag; your government didn't do the right thing. This legislation is an attempt to fix up some of it, but what I don't like is the fact that 10,000 applicants have got to go to court to force the government to pay them back what the government were never allowed to take in the first place. Apparently in this bungling, woeful, responsibility-free government they want the limos, they want the pay, they want the office and they want to be called 'the honourable' but the problem is they're not good at their job. In this case what you did is a scandal. You took hundreds of thousands of people down a path you never should have. Shame on you. ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[3]/talk.text/body/p[19]","N/A","N/A","N/A"
"0","0","0","1","1","0","60","Ms BELL","282981","N/A","N/A","N/A","N/A","I rise to speak on this Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020, that will improve the process of reporting employment income to Centrelink and, therefore, strengthen our welfare system.  This government is on the side of Australians who are trying to find work, unlike the Labor Party and those opposite who have abandoned Australian workers. Those opposite are not interested in strengthening Australia's welfare system. They are only interested in politicising every issue of the day. The issue of improving our welfare system should not be politicised. As we saw, they also recently politicised the issue of the bushfires, so they're not really doing their job. They're just politicising issues for their own agenda. We have heard the member for Maribyrnong barking his rhetoric during the election and the Australian people didn't listen to him then, so I suggest they don't listen to his rhetoric now. From July 1 2020 social security recipients will report their employment income to Centrelink when it's paid by their employer, instead of when it's earned. The assessment of employment income when paid will make it easier to report income correctly. Around 550,000 people report their income to Centrelink in any given fortnight. Around 1.2 million people report income at least once a year. The government's priority is for an accurate, fair and simple welfare system. This will better support people receiving the right amount of income support each time it is paid—no more and no less than they are eligible for—reducing the likelihood of overpayments. It will also pave the way for the future prefilling of employment income using Single Touch Payroll information that supports easy reporting arrangements for recipients. Under the current system recipients must do a calculation to report on their or their partner's earnings based on the number and value of shifts they have worked, not what they have actually been paid. Reporting earned amounts can require recipients to do unnecessary, multiple calculations. Under this change people can refer to their or their partner's pay slip in order to report employment income to Centrelink, making reporting easier and ensuring they get the correct amount of payments. While this method changes the way employment income is assessed, it also aligns it with Single Touch Payroll—STP—data, which is based on when an employee is paid, to make reporting even simpler. For example, a recipient of youth allowance can work on a Friday night, Saturday morning and Sunday afternoon for the same employer with a different rate of pay for each shift, which is quite complex. It can be difficult to report the correct amount of income if recipients have to factor in varying hours and duties, multiple employers and changing award rates. Over the course of 2017 there were over 15 million corrections to recently reported earnings, where people discovered when they got their pay that they had incorrectly reported their earned income for the previous fortnight. Through this bill the government will deliver a simpler way for social security recipients to report their employment income. From July 2020 the ATO will provide employment income details to Services Australia where available through STP and where the individual has been established as a mutual client. This information will then be used to assist payment recipients to report accurately—a system made simpler. Where STP data is used, recipients will still be responsible for correctly reporting their income and will have the ability to review, edit or add additional employment income before finalising their report to Centrelink. This will support payment recipients further to accurately report their employment income, ensuring they get paid the right amount from Centrelink the first time. As employers begin reporting additional information through Single Touch Payroll in the next financial year, recipients will start seeing their employment income prefilled in their reporting solutions in the same way that income from interest appears prefilled when completing a tax return. This will mean that for most people reporting income at the end of each fortnight will be a simpler process, a process of confirming that their prefilled income is in fact correct. The resulting improvements in payment accuracy are expected to deliver savings to the government and the Australian people of $2.1 billion over four years from 2019-20 to 2022-23. This is because some people who begin employment do not contact Centrelink to report their earnings and may inadvertently continue to receive a payment while in receipt of employment income. Some people may underestimate their employment income while remaining on a payment. Some do not report their income. Some report their net earnings rather than their gross earnings. The government is not reducing payment rates, but simply making it easier for social security payment recipients to report their employment income accurately and, in turn, get paid the correct rate. Over 80 per cent of savings delivered through this reform will be from working-age recipients, because these recipients are shown as the most likely to incorrectly report employment income. Preventing overpayments in this way will contribute to the sustainability of the welfare system. It will mean that these individuals are paid what they are entitled to. The measure will provide additional financial support to people who find work, as they will be able to get government support up until their employer first pays them, removing the current timing gap between starting work and receiving payment. In conclusion, I make three key points. Accessing social security payments until employment income becomes available will provide greater support to vulnerable Australians transitioning to work. We are helping vulnerable Australians. We are helping those who want to go from unemployment to work. That's what we're here for. That's what the Morrison government does. We help Australians, unlike those opposite, who have abandoned the Labor Party. They have abandoned their own members. They have abandoned the Australian worker. Assessing employment income when paid will contribute to simplification and will deliver modernisation of Australia's social security system by allowing the use of technology to prevent overpayments before they happen, but without reducing the responsibility of the individual to ensure that they report correctly. This bill will also help to ensure that Australia's welfare system remains sustainable into the future. I congratulate Ministers Ruston and Robert for their work to strengthen our welfare system. I commend this bill to the House. It will help Australians move from unemployment into work. It will strengthen our system. It will return money to the Australian taxpayer. This's what it's going to do: it's going to save money and it's going to help Australians who currently are trying to find work. I've got people in my own family trying to find work. This will make it easier for them to report what they've been doing and where they have been working. It will all be prefilled in for them and then they'll have to report. It will be much simpler for an unemployed person who is actively looking for work. This is what the Morrison government does; we help people to transition. This is what the safety net is all about. It's there to help people transition from unemployment into work, and this system that we are proposing will simplify that. It'll make it easier for Australians to be correct with what they write on the form. Therefore, Centrelink will be able to save money, save resources and give that money straight back to the Australian taxpayer. Those opposite cheer and they laugh and they make faces, but we've heard it all before from them. Australians cannot trust those opposite with our coffers. They cannot trust those opposite. Look at the debt and the deficit that they left. They cannot be trusted with Australians' money. Only a Morrison government can deliver a surplus. The first surplus in 11 years is what we've just delivered for the Australian people, and we will continue to deliver for the Australian people. That's what we on this side believe. We believe in LNP values. We believe in hard work. We believe in moving from welfare to a job. We believe in feeding our families through a job. That's what we believe in. We believe in going to work and building our families. That's what we believe in. We believe in taking people from unemployment into work. ","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[4]/talk.text/body/p[1]","Ms BELL (Moncrieff) ","(10:52):","N/A"
"0","0","0","0","1","1","61","N/A","N/A","N/A","N/A","N/A","N/A","Debate adjourned.","Social Services and Other Legislation Amendment (Simplifying Income Reporting and Other Measures) Bill 2020","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1/subdebate.2/speech[4]/talk.text/body/p[13]","N/A","N/A","N/A"
"0","0","0","0","1","1","62","N/A","N/A","N/A","N/A","N/A","N/A","MINISTERIAL STATEMENTS","N/A","MINISTERIAL STATEMENTS","/hansard/chamber.xscript/debate[5]/debate.text/body/p","N/A","N/A","N/A"
"0","0","0","0","1","1","63","N/A","N/A","N/A","N/A","N/A","N/A","Closing the Gap","Closing the Gap","MINISTERIAL STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1/subdebate.text/body/p","N/A","N/A","N/A"
