"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","116","0","Mr Shipton","CJ4","N/A","N/A","N/A","N/A","Sir, I ask you to rule on the point of order that the Treasurer threatened the Chair in his comments about denying an MPI. It was a reflection on the Chair.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[2]/interject[25]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","117","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","Order! I ruled that the point of order had no substance. If the honourable member for Higgins insists on taking spurious points of order, I will make a further ruling on him. Has the Treasurer completed his remarks?","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[2]/interject[26]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","118","0","Mr KEATING","NH4","N/A","N/A","N/A","N/A","Mr Deputy Speaker, I do not mind giving the Opposition the time to reply to serious propositions, but if this is what we are to expect from this rabble opposite, if one cannot even be heard and if the interjections persist at this level, the Opposition will not get me to answer its propositions. It is as simple as that.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[2]/talk.start[16]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","119","0","Mr SINCLAIR","5E4","(New England-","N/A","Leader of the National Party of Australia)","N/A","I am very happy to give the Treasurer (Mr Keating) an extension of time if he wishes it.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","120","0","Mr Keating","NH4","N/A","N/A","N/A","N/A","Listen, George-","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","121","0","Mr SINCLAIR","5E4","N/A","N/A","N/A","N/A","That's all right, Warren. I will respond to you any day, my friend. Would you like an extension of time, Warren? Mr Deputy Speaker, over the last 15 minutes we have heard an absolutely deplorable effort by the Treasurer which exposed to this Parliament the fact that the Government is suddenly finding it far too hard to control the economy of this country.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","122","0","Opposition members","N/A","N/A","N/A","N/A","N/A","interjecting-  ","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","123","0","Mr SINCLAIR","5E4","N/A","N/A","N/A","N/A","Now the Treasurer is threatening the Speaker, is he? Mr Deputy Speaker, there is no way that members on this side of the House are prepared to accept that there should be anything but an absolutely dispassionate exercise of your responsibilities when it comes to the procedures of this place. If the Treasurer or any other member of the Government likes to threaten you, Mr Deputy Speaker, you can be assured that we are on your side.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","124","0","N/A","N/A","N/A","N/A","N/A","N/A","Over the last nine months we on this side of the House have been pointing out to the Treasurer and to the Government the consequence of a series of measures they have taken in the running of the economy. Outside the House very significant groups within the community have been very vocally expressing their concern. On 1 July 1985 the farmers came en masse to Canberra. Last Friday they came in not insignificant numbers. Yesterday in Dubbo, again, they came, not to talk about the economy in general or to use the esoteric phrases the Treasurer likes to resort to, but to point out to the Treasurer and to those who work with him on the front bench of the Government that they are inheritors of the Whitlam deficit mantle. This Treasurer has presided over successive Budgets that have brought down the largest deficit in Australia's history. He has presided over the highest level of personal taxation in Australia's history. He has presided over a regime which has seen the largest increase in our overseas debt. That is the trilogy the Treasurer should be addressing-none of this fanciful manipulation of economic jargon that, in reality, does not overcome the harshness of the consequences of his Government's economic policy on the men and women of Australia.  The reason this matter of public importance has come forward is not that something happened on this side of the House, but that seven members of the front bench, seven associates have revolted. The Treasurer is now walking out of the chamber. He is not going to sit here and listen to the harsh reality of the economic decisions which he and his colleagues have implemented. The harsh reality is that seven of the members who sit on the Government front bench have said to the Government: `We are not prepared to forgo our spending program in order to accommodate the latest whim of the Prime Minister (Mr Hawke). We are not prepared to forgo our programs to implement the Government's personal income tax program. We are not prepared to implement the expenditure cuts which the Minister for Finance (Senator Walsh), in another place, has told us must be at least 6 per cent for each department if the Government is to have any semblance of spending propriety when it brings down the 1986-87 Budget'. The importance of this revolt is not just that it has shown that, within the Labor Party, significant groups are beginning to rebel against the economic program that the Treasurer and the Prime Minister have imposed upon them, but also that many others believe that this nation is at the cross-roads. This week we have seen that the Government is finding that it is all too hard. The Treasurer walked out of the chamber after making a fool of himself in responding to this matter of public importance because he can no longer cope. He knows that the Prime Minister has made promises that cannot be delivered. He knows that the real value of the Australian dollar is not 72c to 75c. He knows that if the Reserve Bank of Australia were not operating in the market-place there would be an immediate fall in interest rates of between 4 per cent and 7 per cent. He knows that if the Prime Minister is allowed to implement the promise he undertook two elections ago that there would be an immediate reduction by 3c a litre in the price of fuel, or the other undertaking he gave a few weeks ago that there would be a proper discounting in the Australian community for falls in the world price of oil, the Government will be unable to maintain its present economic program. We all know that the Minister for Resources and Energy (Senator Gareth Evans) in the other House has said that, were the real price of crude oil to be implemented, there would not be a cut of only 7c; it would be something like 11c a litre. We all know that the Australian economy is getting less and less competitive. We are falling behind more and more in the international stakes. Why are we doing so? We are doing so because the Government is prepared to ignore completely the propriety of the sort of program it should pursue. Why, even at Question Time today, we heard the Treasurer lampooning those who seek to own a bit of land. Do honourable members remember the answer he gave about hobby farmers? I have never heard anything more disgraceful. ","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","125","0","Mr Hand","5H4","N/A","N/A","N/A","N/A","You're a Pitt Street farmer.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","126","0","Mr SINCLAIR","5E4","N/A","N/A","N/A","N/A","He was not talking about Pitt Street farmers; he was talking about those small Australians. The President of the Victorian branch of the Australian Labor Party would not know about those who like to own a bit of land. He is not interested in small Australians. The Treasurer said that he would not give the small Australians who like to own 20 to 40 acres of land-he was not talking about the big Australians; he was talking about the little Australians-a fair go. I am delighted to see that the President of the Victorian Branch of the Labor Party is in the House because he was one of the catalysts of the revolt in the Federal Caucus. He would know. The other day he said that poverty and homelessness would continue to increase. Why? It is because this Government's so-called social welfare policy has failed. The sooner there is a recognition that the Government cannot go on buying its way out of trying to resolve the social problems of this country, the better Australia will be served. It is not a matter of buying one's way out; it is a matter of acting responsibly.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","127","0","Mr Hand","5H4","N/A","N/A","N/A","N/A","What did you do about it?","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","128","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","Order! Members on both sides of the House are continuing with inane interjections.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","129","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","He is not in his own seat.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[5]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","130","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","The Deputy Leader of the Liberal Party will be quiet while the Chair is speaking.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[6]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","131","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","A flagrant breach of the Standing Orders is going on under your nose, Mr Deputy Speaker.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[7]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","132","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","If the Deputy Leader of the Liberal Party persists-","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[8]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","133","0","Opposition members","N/A","N/A","N/A","N/A","N/A","interjecting-  ","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[8]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","134","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","Order! If members of the Opposition want to take up the time of the Leader of the National Party that is their affair. But the whole little exercise this afternoon of attempting to disrupt the House will cease pretty quickly. If the Deputy Leader of the Liberal Party continues to interject while the occupant of the chair is on his feet, the Deputy Leader will pay the price. Therefore the honourable member will not interject.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/interject[9]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","135","0","Mr SINCLAIR","5E4","N/A","N/A","N/A","N/A","In 1983, before the election, the Prime Minister said that there would be no capital gains tax. We know that there is a capital gains tax; we know that it will deprive many Australians of the opportunity to invest, to develop their own holding and to make a reasonable go of their own affairs. We know that the quarantining of farm losses will deny thousands of family farmers a chance to survive on their properties. We know that the Prime Minister promised that pensions would be secure. What happened? He introduced an assets test which has denied thousands of worthwhile small holders the chance to receive their well deserved and justified pension. The Prime Minister promised the people of Australia that interest rates would come down in 1985. We know that that promise cannot be delivered because the consequence of his Government's program is that, as a result of the prices and incomes accord, monetary policy is the only arm of economic policy available to his Government. The only way in which the Government can hold any semblance of value in the Australian dollar is by holding interest rates at a totally non-competitive level.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/talk.start[5]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","136","0","N/A","N/A","N/A","N/A","N/A","N/A","Earlier this afternoon we were told about the fertiliser decision at Kirribilli. Wherever the Government turns it seeks to deprive the investors, those who work in this community, those who have a chance of providing some real value to the Australian dollar, a chance of surviving. I do not know whether the revolt by the seven Ministers is to try to get the Government to look at its whole economic program or whether it is a revolt just because the Government wants to continue to spend more. Honourable members on this side of the House say to the Government: Unless it is prepared to change the country's economic direction, the future for young Australians in employment, the future for those who have jobs and are trying to preserve them and the future for those in the city and those on farms is very bleak indeed. The time has come for Australia to change its course. Unless the Government listens to the cries of the Opposition I frankly fear for the future of Australia.  ","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[3]/para[6]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","137","0","Mr LEE","MG4","(Dobell)","N/A","N/A","N/A","This afternoon the Opposition has demonstrated that it is nothing but a pathetic, hypocritical rabble. Its behaviour this afternoon has simply proved what we have known for a long time. In today's debate the Opposition has claimed that this Government has been unable to restrain expenditure but let us look at the Opposition's record during its years in government. I seek permission to incorporate a table in Hansard.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","138","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","Is leave granted?","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","139","0","N/A","N/A","N/A","N/A","N/A","N/A","Opposition members-No.  ","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","140","0","Mr Connolly","QF4","N/A","N/A","N/A","N/A","Mr Deputy Speaker, the document has not been shown to the Opposition.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","141","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","Leave is not granted.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","142","0","Mr LEE","MG4","N/A","N/A","N/A","N/A","Leave apparently has not been granted; so let me read into the parliamentary record the figures which the Opposition is afraid of.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","143","0","Mr N.A. Brown","PD4","N/A","N/A","N/A","N/A","Mr Deputy Speaker, we are quite happy to accommodate the honourable member. I suggest that he show the table to me or the Leader of the National Party while he continues his speech and we will give an answer later.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","144","0","Mr LEE","MG4","N/A","N/A","N/A","N/A","The figures which I hope will be incorporated later, after the Opposition sees them, demonstrate clearly that in five out of the five years that the honourable member for Bennelong (Mr Howard) was Treasurer total outlays increased.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","145","0","Mr Price","QI4","N/A","N/A","N/A","N/A","Fiscal rascals.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[5]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","146","0","Mr LEE","MG4","N/A","N/A","N/A","N/A","That is right; they were fiscal rascals, as the honourable member suggests. In four out of those five years when honourable members opposite controlled the Treasury not only did government expenditure increase but the rate of increase accelerated. In the last Howard Budget, outlays increased 18.5 per cent. That was the Opposition's record. The increase in expenditure during this Government's last Budget was only 8.4 per cent. In the Opposition's last Budget there was an increase in expenditure of 18.5 per cent; we have brought that figure back to only 8.4 per cent. The honourable member for Bennelong not only could not restrain expenditure but also would not even talk about the level of expenditure to the Press. We all remember the disgraceful $9.6 billion deficit which the honourable member for Bennelong wears around his neck like an albatross. We will make sure that he continues to wear that albatross for many years to come. He has admitted publicly that before the 1983 election was even declared he was advised by Treasury that the expected deficit would be $8 billion. In the week before the 1983 election he was officially advised by that great public servant John Stone that the deficit would be $9.6 billion. What did the honourable member for Bennelong do? He hid the figures; he refused to admit publicly that under his administration government expenditure had blown out. That is how the Opposition controlled expenditure when it was in government. It has a very short memory.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","147","0","N/A","N/A","N/A","N/A","N/A","N/A","In today's debate the Opposition has also sought to claim that the Government will not provide the tax cuts which it has promised. Let us look at the Opposition's record of providing tax cuts. It won an election in 1977 on the famous fistful of dollars television advertisements. Yet what did the Leader of the Opposition do in his first Budget? He abolished the tax cuts and imposed a temporary 1.5 per cent surcharge. Not only was the surcharge temporary but it was also retrospective. The Leader of the Opposition announced on Budget night that the 1.5 per cent surcharge would be backdated to 1 July. That is disgraceful when one considers that the honourable member for Bennelong now claims that he is opposed to retrospective legislation on bottom of the harbour tax avoiders. Yet in his 1978 Budget he imposed a retrospective 1.5 per cent tax surcharge on every ordinary Australian. In that 1978 Budget the honourable member for Bennelong also abolished full tax indexation. In the 1979 Budget he abolished 50 per cent tax indexation. What is the record of the Opposition on tax cuts? It did not deliver a thing: Everything it gave was taken back after the following election. Honourable members should compare this record with that of Treasurer Keating. (Quorum formed) The pathetic rabble opposite have been alleging that we have not delivered tax cuts. Let me go through our record. They imposed tax surcharges of 1.5 per cent and 2.57 per cent. They made them retrospective. Last year we delivered $7.60 a week to the average taxpayer in tax cuts. In the next two years we shall be delivering another $4.5 billion a year in tax cuts. In September this year we shall be increasing the tax-free threshold by $505. We are cutting all the marginal tax rates, so that by 1 July 1987 the top marginal rate for income taxpayers will be reduced from 60c in the dollar to only 49c. Compare that with the tax surcharges that were applied by Treasurer Howard. The Leader of the Opposition questions our ability to deliver tax cuts, but I assure him that 4,000 million pieces of egg will be on his face, when we deliver $4,000m worth of tax cuts.  In today's debate the Opposition attacks our policy on the pricing of petrol. Let us look at Treasurer Howard's record on raising revenue through the petrol bowser. In 1978, when the present Leader of the Opposition was placed in the position of Treasurer, crude oil and liquefied petroleum gas excise made up 1.4 per cent of tax revenue. In 1983, when Treasurer Howard left his position, crude oil and LPG excise provided 9 per cent of tax revenue. So during his period of government it went from 1.4 per cent to 9 per cent. That was when the Leader of the National Party of Australia (Mr Sinclair) was a Minister, and what did he do about it? What did he do to protect farmers? During that period Commonwealth oil revenue rose from only $476m in 1977-78 to $3,486m in 1982-83. When honourable members opposite were in control there was a 700 per cent increase in Commonwealth oil revenue. That is what they delivered on oil prices. Returning to the question of expenditure restraint, we all remember the famous Liberal Party razor gang flop. They raised only $250 million, and it took them 18 months to raise it. Every time there was an outcry from the community, they backed down. Under the Labor Government we had, in 1983 and 1984, the expenditure review committee examining all operations of the Government. Last May that committee shaved expenditure by $1,259m. What did honourable members opposite do? In their typically opportunistic manner they ran around the country seeking to stir up outcries amongst the community-whether it was on child care, participation and equity program funding, or the first home owners scheme. Yet, at the same time, the cargo cult supporters on the other side still claim that a new Darwin airport must be built and the Alice Springs-Darwin railway must be built. The honourable member for Gilmore (Mr Sharp) and the honourable member for Farrer (Mr Tim Fischer) claim that we must build the Sydney-Melbourne super-train. These great people are supposedly in favour of expenditure restraint, but every time the crunch comes they would not know what that term meant. This Government has been more successful in restraining expenditure than was former Treasurer Howard. This Government has delivered more tax cuts and applied fewer tax surcharges than former Treasurer Howard. After March the Australian people will know that this Government has provided more substantial reductions in the price of petrol that former Treasurer Howard ever could. ","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","148","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","The incorporation of a document into Hansard requested by the honourable member for Dobell is in order, and leave for the incorporation has been granted.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[6]/talk.start/para","N/A","N/A","N/A"
"0","0","1","0","0","0","0","1","0","149","0","N/A","N/A","N/A","N/A","N/A","N/A","The document read as follows-  Total Budget Outlays Increase $m Per cent 1978-79... 28,934 8.4 1979-80... 31,470 8.8 1980-81... 36,020 14.5 1981-82... 41,206 14.4 1982-83... 48,812 18.5 1983-84... 56,460 15.7 1984-85... 63,739 12.9 1985-86... 69,067 8.4 Extract from 1985 Budget Paper No. 1. ","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[6]/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","150","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","The discussion is concluded.","N/A","FUEL PRICES AND TAXATION","/html/body/hansard/chamber.xscript/debate[4]/debate.sub1/speech[4]/interject[7]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","151","0","N/A","N/A","N/A","N/A","N/A","N/A","Debate resumed from 17 February, on motion by Mr Cohen:","N/A","PROTECTION OF MOVABLE CULTURAL HERITAGE BILL 1985","/html/body/hansard/chamber.xscript/debate[5]/debate.sub1[1]/proctext/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","152","0","N/A","N/A","N/A","N/A","N/A","N/A","That the Bill be now read a second time.","N/A","PROTECTION OF MOVABLE CULTURAL HERITAGE BILL 1985","/html/body/hansard/chamber.xscript/debate[5]/debate.sub1[1]/proctext/para[3]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","153","0","Mr CAMPBELL","CF4","(Kalgoorlie)","N/A","N/A","N/A","As I was saying last night, before I was rudely interrupted by time, when we look at what has happened in Australia, we see that in 1954 Australia's world lead in computers was stifled by a government that believed our culture was not mature or not confident enough to survive. We also see that, for instance, in 1963 a very effective aircraft industry in this country was stifled by a political decision of the Government to buy the F111, which later became justifiably known as the Flying Opera House. This decision was taken in the full knowledge that it would destroy the Australian aviation industry, and it certainly did. It wreaked havoc in an industry that had every potential for being viable, and it stopped the transfer of state of the art technology from the United Kingdom to Australia under an agreement which the United Kingdom was prepared to make in its desperation to get us involved in the TSR2.","N/A","PROTECTION OF MOVABLE CULTURAL HERITAGE BILL 1985","/html/body/hansard/chamber.xscript/debate[5]/debate.sub1[1]/speech[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","154","0","N/A","N/A","N/A","N/A","N/A","N/A","I believe that these remarks are germane to the protection of our portable cultural heritage. Unless we face up to what has happened to this country since the war-and since the end of the last war we have tended to become a sycophantic country imitating the worst aspects of American culture-and unless we are prepared to rejoice proudly in our own initiatives and develop our own rich cultural achievements, we deserve no future. I believe that the time has come for Australia to take stock of itself and to reassert that proud culture and those proud cultural achievements that we did have, and go forward with a confidence that I do not think we have had in the past. I support the Protection of Movable Cultural Heritage Bill, but, as I said earlier, movable cultural objects are merely the trappings of the ideas; it is the ideas we must be pursuing.  ","N/A","PROTECTION OF MOVABLE CULTURAL HERITAGE BILL 1985","/html/body/hansard/chamber.xscript/debate[5]/debate.sub1[1]/speech[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","155","0","Mr TUCKEY","SJ4","(O'Connor)","N/A","N/A","N/A","The subject of this debate is the Protection of Movable Cultural Heritage Bill 1985. I listened last night and in the last few minutes to the honourable member for Kalgoorlie (Mr Campbell), and I do not dispute some of his claims. I thought he raised some extremely interesting aspects of our heritage. Of course, at one stage yesterday evening he complained about the lost heritage of innovation, particularly in respect of farm machinery, and he pointed out that it was Australians who invented the first harvester, the stump-jump plough and other great agricultural innovations, particularly affecting broad acre farming, on which Australia is so reliant. However, the honourable member probably should have asked himself why Australia lost this wonderful advantage given to us by our inventors.","N/A","PROTECTION OF MOVABLE CULTURAL HERITAGE BILL 1985","/html/body/hansard/chamber.xscript/debate[5]/debate.sub1[1]/speech[2]/talk.start[1]/para","N/A","N/A","N/A"
