"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","1","0","0","0","0","1","0","434","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—Crocodile tears.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[6]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","436","0","Mr MILTON","DI4","(La Trobe)","ALP","N/A","946","—If the honourable member for Denison will listen I will put some positive suggestions for improving job opportunities.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/talk.start[6]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","438","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—We are going to replay your speech right up to the election.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[7]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","440","0","Mr MILTON","DI4","(La Trobe)","ALP","N/A","946","—I will be very proud of this speech. Over a period of 12 years the forestry industry has lost about 4,000 jobs and those job losses have coincided with major expansions in production, mainly due to the woodchip export industry. This expansion was not accompanied by improvements in forest management and as a consequence the areas being logged each year in Tasmania have risen dramatically. Thus not only are jobs being lost in the forestry industry, but the last remaining stands of mature native forest are also being lost. Forest industries directly employ about 8,350 people or 4.5 per cent of Tasmania's labour force. That is true, is it not? Honourable members opposite will not argue about that. Total employment dependent on forest industries, which includes indirect and derived employment, is about 19,000 people or 10 per cent of the Tasmanian labour force. The forest industries in Tasmania are involved in five major activities-exporting woodchips, primarily to the Japanese pulp and paper industries; making printing and writing paper and newsprint for the Australian market; saw-milling and manufacturing wood products, primarily for the Tasmanian and Victorian markets.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/talk.start[7]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","442","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—The best in the world.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[8]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","444","0","Mr MILTON","DI4","(La Trobe)","ALP","N/A","946","—Yes, I agree that they are probably the best in the world. The other activities are logging and carting, mainly by small contractors, and forest management by both the Tasmanian Forestry Commission and woodchip and paper companies.  A number of criticisms can be levelled at the forest industry. Large areas are logged each year and relatively small investments of labour or capital are made to improve the growth rates or timber quality of the regenerated stands. I appreciate that a different approach is now being taken by both the Forestry Commission and the private forest owners, but that is no excuse for degrading areas such as the Lemonthyme and the Southern Forests. The Standing Committee on Environment and Conservation recognises that taxation and other financial arrangements have only served to discourage proper forest management and have encouraged land clearing and clear felling. In its fiscal measures report the Committee has made a number of recommendations which it believes will encourage improved forest management practice in the future. Particularly, there is a need for reafforestation programs and for incentives to be provided for an expansion of plantation forestry. However, it still remains that large amounts of commercially usable timber are left to burn on the logging coupe. Large quantities of timber suitable for fuel wood are wasted throughout the State each year. The saw-milling industry is in crisis due to severe cuts in saw log quotas and yet saw logs are pulped at the Australian Newsprint Mills Boyer plant. Saw-millers have told me in personal interviews that there is inadequate segregation of saw logs from pulp logs. Statements have also been made by saw-millers that future saw logs are being reduced by the pulping of trees which, if left longer in the forest, would have matured into saw logs. Several years have passed since the Forest Action Network, comprising the Australian Conservation Foundation and the Tasmanian Conservation Trust, proposed a forest industry strategy for Tasmania to protect both jobs and forests. Forest research officers Keith Tarlo and Jonathan Miller produced an excellent booklet which outlined a strategy for dealing both with the jobs crisis in the forest industries and the need to protect some of the last remaining stands of unlogged native forest. The plan proposed a package of industry developments which included the following proposals--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/talk.start[8]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","446","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—It sold very well in Moscow.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[9]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","448","0","Mr MILTON","DI4","(La Trobe)","ALP","N/A","946","—I ask the honourable member for Denison to listen to this. He says that we cannot put forward anything positive. Well, here are some positive suggestions. The honourable member for Denison has left the House now. That just shows that he is not interested in hearing about these positive proposals. He just wants to take the same negative attitude as his Premier. The package includes, firstly, further processing of sawn wood into seasoned and dressed timber, mouldings and veneers; secondly, increasing the recovery of sawn timber from each saw log; thirdly, upgrading the design quality of wood products and furniture; fourthly, construction of a new pulp and paper mill to process some of the wood currently exported as chips into paper, employ as many or more people than the woodchip exports it replaces, and be in conjunction with increased cogeneration of electricity, improved pollution control and increased waste paper recovery; fifthly, converting some industrial boilers from oil to wood wastes; and, sixthly, sensitively developing tourism in forest areas reserved from logging.  The plan also proposed eight improved forest management techniques as follows: Firstly, thinning of regenerated stands on selected sites to increase yields and speed up growth; secondly, establishing pulp wood plantations on selected sites; thirdly, increasing recovery of saw logs and pulp wood; fourthly, bringing forward logging of some areas outside the proposed reserves until intensively managed stands become productive; fifthly, replacing the pulp wood concession system with volume licences lasting 10 to 20 years; sixthly, increasing the harvest of fuel wood after logging; seventhly, specifying timber grades so that logs match the needs of each mill more closely; and, eighthly, increasing regeneration and plantation establishment on private land. Increasing royalties to provide a surplus over the Forestry Commission's wood production costs were also proposed--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/talk.start[9]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","450","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—Get on with it. Why are you supporting nazi legislation? Not even Hitler would have brought in a law like this. It is nazi legislation.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[10]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","452","0","Mr MILTON","DI4","(La Trobe)","ALP","N/A","946","—For the protection of environmentally significant forest areas from logging through assistance--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/talk.start[10]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","454","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! Will the honourable member please resume his seat. I take this opportunity to remind the honourable member for Denison that his behaviour is conducive to a poor relationship in this House.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[11]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","456","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—A point of order--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[12]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","458","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—There is no point of order.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[13]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","460","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—There is a point of order, Mr Deputy Speaker, and you cannot say there is not one before you have even heard me. They do not even do that in the Reichstag. My point of order is that this member has misrepresented the position. He has not spoken to the Bill--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[14]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","462","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—There is no point of order. The honourable member will resume his seat.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[15]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","464","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—With great respect, Mr Deputy Speaker, I would suggest you ought--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[16]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","466","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—The honourable member will resume his seat.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[17]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","468","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—Mr Deputy Speaker, if you are not prepared to hear a point of order this place has become Moscow.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[18]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","470","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—The honourable member will resume his seat.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[19]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","472","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—This is Moscow.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[20]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","474","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—I call on the honourable member to resume his seat.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[21]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","476","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—This is nazi legislation. This place is becoming Moscow. Communists.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[22]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","478","0","Mr MILTON","DI4","(La Trobe)","ALP","N/A","946","—I can only think the honourable member for Denison must have been having a rather--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/talk.start[11]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","480","0","Mr Chynoweth","JF4","N/A","N/A","N/A","N/A","—On a point of order, Mr Deputy Speaker: The honourable member for Denison called me a communist, and I am greatly offended. I want that withdrawn.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[23]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","482","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Will the honourable member for Denison please withdraw that remark?","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[24]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","484","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—You are supporting nazi legislation. You are saying exactly what comes out of the Soviet Embassy. No, I will not.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[25]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","486","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! I ask--","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[26]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","488","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—I will not withdraw.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[27]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","490","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—If the honourable member does not withdraw when the Chair requests him to do so, I will be inclined to name him.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[28]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","492","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—I was not even talking to him, Mr Deputy Speaker.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[29]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","494","0","Mr Chynoweth","JF4","N/A","N/A","N/A","N/A","—He pointed at me.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[30]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","496","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—I never even spoke to him. You are supporting nazi legislation, as you well know, and I will not withdraw that.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[31]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","498","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! Will the honourable member for Denison please withdraw?","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[32]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","500","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—I will not withdraw what I said about nazi legislation, because that is what it is.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[33]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","502","0","Mr Cohen","NF4","N/A","N/A","N/A","N/A","—You called him a communist.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[34]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","504","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—You are all behaving like a bunch of communists. This place is becoming Moscow.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[35]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","506","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—I name the honourable member.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[36]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","508","0","Mr Hodgman","BV4","N/A","N/A","N/A","N/A","—For what?","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[37]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","510","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—For refusing to withdraw.  Motion (by Mr Cohen) put: That the honourable member for Denison be suspended from the service of the House.  —The honourable member for Denison is therefore suspended from the service of the House for 24 hours.  The honourable member for Denison thereupon withdrew from the chamber. —I call the honourable member for La Trobe.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[38]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","512","0","Mr MILTON","DI4","(La Trobe)","ALP","N/A","946","—Increasing royalties to provide a surplus over the Forestry Commission's wood production costs were also proposed.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/talk.start[12]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","514","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member's time has expired.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[4]/interject[41]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","516","0","Mr MILLAR","CI4","(Wide Bay)","NP","N/A","951","—In addressing the Lemonthyme and Southern Forests (Commission of Inquiry) Bill 1987 I would like to place on record immediately my tribute to those conservationists and environmentalists who awakened Australians from an innocent unawareness of the importance of maintaining our environment. But I am also moved to say that some possessed of an excess of zeal have lost their sense of proportion. The ultimate objective, of course, is to strike some balance between the requirement to maintain our environment and the need to succour man in his respective requirements and therein lies the difference.  Mr Deputy Speaker, you will recall the anguish of a comparatively new member in this House in the 1970s who had to witness, by the use of an international covenant, the termination of sand mining on Fraser Island. As a consequence, from that time I have maintained an interest in activities of this nature to the extent that in January I found a few days to slip down to Tasmania to have a look at the Lemonthyme to get a keener appreciation of what it was all about. I must say that at first blush I was very much impressed with the quality of forestry husbandry in Tasmania, the thoroughness with which those activities are applied and addressed and the underlying concern of Tasmanians to ensure that that quite impressive and beautiful State should maintain its essential character. It was quite clear that the activities proposed and actually immediately under way are not new to the Lemonthyme area. There is evidence there of logging operations of years ago. It was rather nostalgic in a way to see the axe slots in logs where the springboards were placed in the days of axe and crosscut saws and to note also that nature, in her own way, is in the process of healing the scars. The stumps and the tops of trees that we left there are in the process of becoming humus in the soil to regenerate forestry growth and ancillary vegetation. It is somewhat striking that this Lemonthyme State Forest, which is in the vicinity of a national park, is seen as an abomination by those with an affinity for the wilderness area simply because it is in juxtaposition with a national park which is so extensive in dimension that it would take a week to walk from one end to the other. Yet because there are three vantage points, those enjoying parks and who have a mind to visit them will see evidence of human activity in the forest area. Mr Deputy Speaker, I ask you seriously: To what extent should we go to maintain a wilderness environment? It is a sheer contradiction when one recalls, as most members of this House will have done from time to time flying into or out of Sydney, the view from thousands of feet where great savage scars slash through one-time sleeping hills and magnificent wilderness areas to accommodate the physical requirements of those who need to commute or travel into or out of Sydney. Developments of that nature are still continuing and there seems to be no particular frenzy or consternation by those who derive the immediate benefit. But if we find something distant or remote where there is no injury to suffer ourselves it is easy to become enthused as to the justification of saying to other people, Tasmanians in this case: `Thou shalt not'. But I put it to honourable members fairly and squarely: Who would have a greater concern about Tasmania's well-being other than the Tasmanians?","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[5]/talk.start[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","518","0","Mr McVeigh","ML7","N/A","N/A","N/A","N/A","—Michael Hodgman.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[5]/interject[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","520","0","Mr MILLAR","CI4","(Wide Bay)","NP","N/A","951","—The honourable member for Denison is temporarily absent but I have no doubt that he will be continuing his address about proper requirements for the State from which he comes. Indeed, he may be halfway there now. From time to time this House has contested the proposition that the Federal Government, under international instruments, can usurp the powers and prerogatives that previously applied to the State governments. The Tasmanian Government has gone to great pains to ensure that its logging activities can be sustained. The proposal for an 80-year cycle will provide for the regeneration of forests so that there can always be a viable forestry or logging industry in Tasmania. Actually, Tasmania is quite a small island compared with Western Australia and other States. One could drive off the island before lunch. This demonstrates no more and no less than that its resources are limited and, therefore, it has a responsibility to the residents of the State to ensure the maximum and proper utilisation of its resources. I am thoroughly satisfied in this case that the Tasmanian Government and the Forestry Commission have done exactly that.  Of course, it is not a particularly pleasing spectacle to witness the felling of a forest giant that has probably stood for 300 or 400 years. It is brutal at first blush. The debris and the scars on the soil as the logs are driven away seem to be an abomination on the environment. However, as I mentioned before, nature has a remarkable capacity for healing. I also mentioned before Fraser Island, a great sand mass 78 miles long and 14 miles across at its widest. Timber has been logged from that island for over 100 years. The trees are still growing and are still being replaced. The logging activities are continuing. According to the conservationists, Fraser Island is a delicate environment. Indeed, it is worth noting that at the time of the furore over sandmining on Fraser Island an environmentalist and conservationist, one John Sinclair whom I regard as a friend and for whom I have considerable admiration-he gained the Australian of the Year Award for his activities-generated the impression in Australia that the island was so pristine in character that if one sneezed with the wind blowing from the wrong direction the whole sand mass would disappear in a twinkling and to mine the dunes would ensure that the island would disappear. With the benefit of hindsight we can see clearly that the rehabilitation has at the worst been fully adequate and at the best excellent. To further compound the mischief, the island now suffers a new threat. Because of the notoriety that the island gained from that event, four-wheel drive vehicles have descended upon the island in plague proportions, effecting much greater damage to the island than sandmining ever would have done. The Fraser Island Defence Organisation-FIDO-has a new plan for Fraser Island which proposes that the four-wheel drive traffic come off the beaches for the southern 20 miles and use, would honourable members believe, the bitumen road that was built by the sandminers. This is rather ironic. FIDO also proposes that to minimise the damage being done to the island, more trafficways and tracks be constructed on the island to establish a one-way traffic pattern. That is a long way from what is happening in the Lemonthyme, but I put the point that in hindsight what was done at Fraser Island, no doubt with the best of intentions, was a nonsense. I suggest that in hindsight what those well intentioned conservationists believe should happen in respect of the Lemonthyme will also prove to be a nonsense. The proposal agreed to with exquisite harmony at an earlier date by the Federal and State governments has somehow proved to be inadequate. No doubt it has become inadequate because the Government, with an electoral twitch, has yielded to pressures from those who it believes may have a bearing on its political fortunes. Let the Government stand up and demonstrate its worth. Let it adhere to its original undertaking which was based on a well informed understanding of what it is all about. Let the Government demonstrate to the people of Australia that it is a government of conviction and, having come to a conclusion, it will adhere to it. We have spent too much time seeking to accommodate the expectations of various groups and bodies within our community, ignoring the truth that in fact our planet is for man to use and that man is not on earth exclusively to serve the planet. Between those two poles there must be a compromise. The State Government of Tasmania has done a great deal to ensure that that compromise requirement is adequately met.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[5]/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","522","0","Mr Goodluck","XD4","N/A","N/A","N/A","N/A","—No compromise in this one.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[5]/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","524","0","Mr MILLAR","CI4","(Wide Bay)","NP","N/A","951","—There is no compromise at all except in respect of the principle. The State Government has compromised with nature to the extent that when extracting from the forest what is essential to its requirements and the well being of Tasmanians there will be ample scope within the natural scheme of things for revegetation and the recycling of forests and that there will always be jobs in the logging industry for Tasmanians.  So the folly of it all is that much of what is being done now by the Federal Government under influence is done with laudable intent in a circumstantial way. Everybody believes in preserving the environment. Nobody wants to do a mischief to it. But we have a remarkable capacity for altering logic and reason to suit our own desire. We have no problem making hard decisions when they affect the man living next door. But when it comes to the person in our own house we have a thousand good reasons why we should be immured from the circumstances attaching to what otherwise was pragmatic reasoning and logic. I do not want to delay the House. I just say again that I went to the trouble to go down to the Lemonthyme. I rejoiced again in the fact that in the middle of January one can visit a part of Australia where snow falls. I have more than a degree of nostalgia, having lived in that blessed State for five years up to the point of joining the Air Force in 1943. I have a feeling for the island and I would not wish in any shape or form to effect an injury on it. I strongly recommend to the Government that prudence should dictate its actions. I ask it to put aside the emotive considerations, to be logical and reasonable and to adhere to the understanding of the agreement at which it arrived.","N/A","LEMONTHYME AND SOUTHERN FORESTS (COMMISSION OF INQUIRY) BILL 1987","/html/body/hansard/chamber.xscript/debate[19]/debate.sub1/speech[5]/talk.start[3]/para","N/A","N/A"
