"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","1","0","1","0","315","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","Above all, keep up the growth in value&hyphen;added exports that was Labors greatest economic achievement.  In less than 10 years, Australias exports have more than doubled, $39 billion to $92 billion. Most of that growth was in nontraditional areas: services exports trebled to $21 billion, and manufactured exports grew fivefold to $17.5 billion. The export boom in manufactures and services has added almost $30 billion a year to Australias output, and perhaps 500,000 jobs. If they can continue to grow at anything like the rates of the past 10 years, the next tranche of benefits will be two or three times that size. ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[12]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","316","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","Mr Colebatch goes on to say this:  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[15]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","317","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","What is alarming in the coalitions policies and Budget agenda is the evident lack of any strategy for ensuring they will continue.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[16]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","318","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","`They, of course, being the trade and industry programs that he has referred to. He went on to say:  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[17]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","319","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","Trade and industry programs are being tossed up as targets for the axe with no sign that ministers . . . are weighing their importance to achieving the growth the Coalition and Australia need.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[18]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","320","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","In the course of his article, Mr Colebatch goes through the range of trade and industry programs that we know are up for the chop. They include research and development programs; ITES—the international trade enhancement scheme; factor F; DIFF; the Market Australia program, which, despite the fact that the coalition expressly committed itself to building on that program, has definitely already gone; and the EMDG program.  The EMDG program has been reviewed on a number of occasions over the last few years and, on each of those occasions in the course of those reviews we have discovered that the money which is expended by way of EMDG is more than met in terms of the export return. We have also seen in a range of reports—in particular the report entitled Helping to meet the export challenge , which was published by Austrade in April 1994—that the vast bulk of recipients of grants under the EMDG scheme are, of course, small and medium sized business enterprises. It has been suggested and calculated, in accordance with those and other reports, that more than 75 per cent of the companies that take advantage of the EMDG scheme employ fewer than 25 employees. It has also been suggested in that report and others that, for every dollar spent on the EMDG program, the return to Australia is anywhere as high as $25 by way of any export return. ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[19]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","322","0","Mr Lee","MG4","N/A","N/A","N/A","N/A","—How about the tourism industry?  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/interject[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","324","0","Mr STEPHEN SMITH","5V5","(Perth)","ALP","N/A","451","—The former minister for tourism refers to the tourism industry. It is, of course, the case—and I will come to the coalitions commitment at the last election shortly—that not only did the coalition commit itself to retaining the EMDG scheme, but it also committed itself to extending it to single traders in the tourism industry.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","326","0","Mr Lee","MG4","N/A","N/A","N/A","N/A","—I hope they can keep that promise.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","328","0","Mr STEPHEN SMITH","5V5","(Perth)","ALP","N/A","451","—We do hope they keep that promise.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/talk.start[3]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","330","0","Mr Martin","8I4","N/A","N/A","N/A","N/A","—You preempt my speech.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/interject[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","332","0","Mr STEPHEN SMITH","5V5","(Perth)","ALP","N/A","451","—I will not preempt the speech of the shadow minister for tourism, but I will go directly to the coalitions document, which was published in the run&hyphen;up to the last election. It is entitled `Meeting the challenges: Liberal and National Party trade strategies for the future. I will quote from various aspects of that particular document. On page 3, it states:  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/talk.start[4]/para","N/A","N/A"
"0","0","0","1","0","1","0","1","0","333","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","Australias Export Market Development Grants (EMDG) Scheme has been in operation since 1975, and has been supported by Australias export businesses. The Coalition will retain the Scheme . . .  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[21]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","334","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","On page 9, it states:  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[22]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","335","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","When all is said and done, the foundations for a successful trade strategy are the export activities of companies and individuals. Accordingly we will welcome the contribution of the business community through Chambers of Manufactures and Chambers of Commerce and Industry, and other similar bodies to improve our international trade performance.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[23]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","336","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","I hope they listen to, among others, Mr Holt, representing the Australian Chamber of Manufactures, and his view on the EMDG scheme. Page 30 of the same document, under the heading `Export incentives, states:  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[24]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","337","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","We will:  maintain the Export Market Development Grants (EMDG) Scheme . . . ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[25]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","338","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","In another document published by the coalition, they, as I have said, committed themselves to extending the scheme to sole traders in the tourism industry.  On 15 February this year at the National Press Club, the then shadow minister, now the Minister for Trade, described himself as being in the privileged position of presenting the coalition trade policy. I quote from page 8 of the transcript of his address: ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[27]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","339","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A",". . . we of course have as the fifth track in relation to our approach to trade, the promoting and financing Australian exports.  Austrade stays, the EMDG scheme stays—refined, re&hyphen;focused, improved—and a range of other schemes. ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[29]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","340","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","So there we have in the course of the election the coalition expressly handcuffing itself to the continuation of these trade and industry development programs. What have we seen so far? We have had a deafening silence from the Minister for Trade in respect of the speculation that these programs are for the chop. We have seen the Minister for Industry, Science and Tourism refuse in this House to commit himself to the continuation of those programs. We have seen the Minister for Small Business and Consumer Affairs, now at the bar table, refuse to commit himself to the extension of the EMDG program to assist small business operators in the tourism industry.  Calculations released by the deputy chairman of the Australian Manufacturing Council suggest that, if these programs that I have referred to are abolished, Australia risks losing $4.5 billion a year in net exports by the year 2000 and 80,000odd jobs by the year 2001. In the course of the last few weeks, I and my colleagues have received a range of submissions and representations from exporting companies calling upon the government to ensure that the EMDG scheme is not abolished. I refer to a letter that Chillsaver International, which is an exporting company in Gwelup, Western Australia, sent to the Minister for Trade. It states: ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/para[31]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","341","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","As a newcomer to the world export arena, I wish to register my support for this scheme, for without it small companies such as ours would not have a hope of entering this market place. The Export Market Development Grant is one of very few major assistance programs available to exporters, and I believe that of some $200 million paid out through this scheme last year, that the exporters of this country returned something like $2 billion in additional Australian exports. Do I need to remind you of the negative impact on the economy that the abolition of the EMDG Scheme would have—surely I do not.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/break/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","342","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A",". . . . . . . . .  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/break/para[2]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","343","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","The overwhelming support that you received this last election was largely related to your promises to help small and medium sized businesses, one of which was to maintain the Export Market Development Grant scheme.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/break/para[4]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","344","0","Mr STEPHEN SMITH","5V5","N/A","N/A","N/A","N/A","Those representations have been repeated or referred to me by colleagues from the Tasmanian Apple and Pear Growers Association, by 4WD Equipment, referred to in the House yesterday by my colleague the member for Werriwa (Mr Latham), and by the Hotel Motel and Accommodation Association.  So what have we seen happen in respect of the EMDG program? We have seen a commitment by the coalition in the course of the previous election to continue the scheme, to maintain the scheme, to enhance it and to extend it. We saw the Minister for Trade personally commit himself to that. Since the election, there has been deafening silence from the Minister for Trade and, effectively, negative comments from the minister for small business and the minister for industry. I was surprised to see the minister for industry, reported in the Australian of 29 April, referring to the EMDG program. He said that small business had not greatly taken up the EMDG program. This shows his complete ignorance of the effectiveness of this program, so far as small business is concerned. We have the minister for industry refusing to commit himself to this particular range of programs. The view of the minister for industry, in the case of jobs and exports, is that more equals less. In regard to the Minister for Trade, we saw enthusiasm before the election, but there is a deafening silence now. One minute before the election we saw the Minister for Trade at the National Press Club committing himself to these programs and, one minute after the election, there is a deafening silence. The Minister for Trade showed one face to the small business community before the election, and one face after. With the minister for industry it is more equals less; with the Minister for Trade it is either twominute or two&hyphen;faced policy Tim. The government committed itself absolutely to the continuation of this scheme and to its extension. On behalf of small business, we call on the Minister for Trade, the Minister for Industry, Science and Tourism and the Minister for Small Business and Consumer Affairs to guarantee that their commitment made to Australias small business will be met and that the EMDG scheme will be maintained and extended as promised. ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/break/para[5]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","346","0","Mr DEPUTY SPEAKER (Mr Nehl)","10000","N/A","N/A","N/A","N/A","—Before I call the minister, while I did not interrupt the flow of the member for Perth, I suggest to him and other members of this House that the words `two&hyphen;faced Tim are inappropriate. I will not tolerate that in future.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[1]/break/interject/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","348","0","Mr PROSSER","RI4","(Forrest—","LP","Minister for Small Business and Consumer Affairs)","455","—Small business played a key role in the election of the government, and our commitments to that sector remain undiminished. The government has in place an aggressive plan to reduce the burdens on small business. As a first step, we need to bring the budget back into surplus to repair Labors $8 billion black hole, which has cost taxpayers $9 billion, in addition to the borrowings, to service budget deficits of the past. In fact, it will cost $9.3 billion to service this years budget. It has not dawned on the members on the other side of the House that the reason we have an absolute commitment to bring the budget back into surplus and to use the proceeds of privatisation sales to reduce Commonwealth government debt is that if we can reduce that servicing component we will help not only all taxpayers but particularly the small business sector.  One should not forget what Labors record was during its 13 years in office. Who can forget the words, `This is the recession we had to have, the aftermath of which saw 18,516 small businesses go bankrupt. One of Labors greatest legacies for small business during the entire term of its government was the 41,121 bankruptcies, an average of five employees per business. This represents some 200,000 people who directly lost their jobs. If those opposite want to talk about jobs lost, their actions during the period of government lost some 200,000 Australians their jobs. Who can forget the unfair dismissal laws which paralysed the small business sector? It was the very reason why small business did not put on people. Even the former Prime Minister came to recognise the devastating impact of this policy when he said during the campaign that they would review Labors unfair dismissal laws. In spite of this, the former Prime Minister had the gall to say, `This is as good as it ever gets. I say to small business that the coalition government is going to make things a darn sight better for small business. We on this side of the House recognise that small business is the engine room of the Australian economy. We recognise that in the last nine years 1.1 million jobs have been grown by the small business sector. We recognise that if we are going to turn around the level of unemployment in this country it will be the small business sector that will do it. We have put in place a very aggressive plan, in a policy sense. The member for Perth (Mr Stephen Smith) seems to take delight—and so he should—in reading from our policy document. If those opposite read from a few more of our policy documents they would finally realise why we won the election and they lost the election. We put in place policies that will turn around the devastation that 13 years of Labor have wrought on the small business sector. ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/talk.start[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","350","0","Mr Martin Ferguson","LS4","N/A","N/A","N/A","N/A","—Whats your jobs target?  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/interject/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","352","0","Mr PROSSER","RI4","(Forrest—","LP","Minister for Small Business and Consumer Affairs)","455","—How could the member for Batman come to this House after supporting Labors unfair dismissal laws which scared the pants off small business? They did not employ people—it took you a long time to work that out—because you did not understand small business and you did not understand the absolute fear they had with your legislation.  It took the former Prime Minister a long time to wake up, but during the campaign he admitted it was not too good. Finally, after the whole nation was crying out about this draconian piece of legislation, he said that he would review it. As I mentioned—and the member for Perth has quoted from our document—we have recognised the importance of small business and its importance to the Australian economy. In our 100&hyphen;day action plan, as I announced in an answer to a question, we have established the Small Business Deregulation Task Force. Members of the House would be aware that many small businesses are absolutely bogged down with the paperwork burden. Indeed, I can remember back to when I was actively involved in my business operations. Members, if they cast their minds back to even 12 years ago, will remember that they did not have to worry about complying with fringe benefits tax and the complexity of the fringe benefits tax, they did not have to worry about capital gains tax and they did not have to worry about Labors unfair dismissal laws, because they were not around. In addition to the announcement of the Prime Minister (Mr Howard) last Thursday about the make&hyphen;up of the deregulation task force was a down payment of a 20 per cent reduction in the compliance of ABS stat forms. I, as a businessman, could never see the value of sitting down and filling out forms. I wanted to be out in the marketplace running my business. The opposition have failed to realise that small business want a reasonable run. They want a predictable and healthy economy. They want a climate where they can grow their business with certainty. They want to build their business and to employ more Australians. The second part of our 100&hyphen;day program and our policy commitment is to ensure that all new regulations have a fiveyear sunset clause, to convene a national small business summit, to involve the three tiers of government, to look at the regulatory overlap and to establish a micro business consultative group. The opposition might say, `What is all that going to do? They have failed to realise that, of the 860,000 small businesses in Australia, just on 212,000 of them fit the micro category. Generally, just on onethird of the small business sector in Australia are either owned by or run by women. That figure is expected to be at 50 per cent by the year 2000. We want to get a better handle on, and a better link to, the micro business sector, because we think there is a great opportunity for that sector to grow, particularly with new technology. The previous government ignored that sector and ignored its growth potential. We do not intend to do that. I have already commenced some discussions with groups to put in place the establishment of that micro small business consultative group. The government in its election campaign made a commitment to meet with the Small Business Coalition to discuss our three&hyphen;year plan of action. I met that commitment and spoke with the Small Business Coalition two weeks ago. Even at the halfway mark, we have achieved the bulk of our commitments. Freeing small business from the burden of red tape and compliance is a major component of the governments plan. Last Thursday, the Prime Minister announced the establishment of a deregulation task force. The task force will report back to government on revenue neutral ways to reduce the paperwork burden by 50 per cent. A sign of our commitment to this is, of course, the 20 per cent down payment. The small business summit will be convened on 12 June. To ensure that the legislation does not run out of control, I have already committed that we intend to put in a sunset clause. The opposition has failed to realise the importance of small business. The member for Perth was keen to quote from our small business policy. What he did not go on to quote was that, in addition to what I have mentioned, the government intends to lower Labors provisional tax uplift factor. The previous government, the Labor Party, put the uplift factor at eight per cent. What that does is zap capital from the small business sector so that they cannot use those retained earnings to fund growth and expansion. We are going to reduce that uplift factor from eight per cent to six per cent. Legislation relating to that will be introduced to the House shortly. In addition to that, we are committed to introducing a capital gains tax rollover provision, commencing 1 July 1997. Remember that it was the Labor Party that introduced the capital gains tax on 19 September 1985. They failed to realise that that was stalling small business from making decisions in their businesss best interests. It constrained small business from making a decision to grow a big business—to sell their factory to buy a bigger factory, to sell their business to buy a business and to grow their business. ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","354","0","Mr Anderson","4K4","N/A","N/A","N/A","N/A","—I think its lost on them.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/interject[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","356","0","Mr PROSSER","RI4","(Forrest—","LP","Minister for Small Business and Consumer Affairs)","455","—I think it is lost on the opposition because they still have not worked out why they lost the election. They have now at least got something right. At least they are quoting from policies that helped us win the election. At least they have recognised that much. I hope that they read the rest of our policies; it will make them realise where they have gone wrong over the last number of years.  More importantly, the opposition really missed the point in regard to some of their own documents. What they should realise is that Dr Vince FitzGerald, whom they commissioned to do a report on national savings, reported: ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/talk.start[1]/para","N/A","N/A"
"0","0","0","1","0","1","0","1","0","357","0","Mr PROSSER","RI4","N/A","N/A","N/A","N/A","We need to pay higher interest rates to compensate for the risks inherent in our high external debt.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/para[12]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","358","0","Mr PROSSER","RI4","N/A","N/A","N/A","N/A","FitzGerald was arguing the case for national savings. Who has been the greatest dis&hyphen;saver? The federal government.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/para[13]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","360","0","Mrs Sullivan","3E4","N/A","N/A","N/A","N/A","—The Labor Party.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","362","0","Mr PROSSER","RI4","(Forrest—","LP","Minister for Small Business and Consumer Affairs)","455","—The federal Labor Party blew out borrowings by funding budget deficits. They had to borrow to fund budget deficits. That figure has quadrupled in the last number of years, and the figure in the budget to fund that is $9.3 billion. More importantly, as FitzGerald said, we have to borrow to fund that amount of money. I recall the former Prime Minister in 1990, when talking about debt, saying:  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/talk.start[2]/para","N/A","N/A"
"0","0","0","1","0","1","0","1","0","363","0","Mr PROSSER","RI4","N/A","N/A","N/A","N/A","In three years there will no government debt, domestic or external. Its an enormous claim—  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/para[14]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","364","0","Mr PROSSER","RI4","N/A","N/A","N/A","N/A","Paul was into making claims—  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/para[15]","N/A","N/A"
"0","0","0","1","0","1","0","1","0","365","0","Mr PROSSER","RI4","N/A","N/A","N/A","N/A","that I can make on behalf of the government of Australia. I doubt there is any other OECD economy that will not have any bonds on issue at all.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/para[1]","N/A","N/A"
"0","0","0","1","0","0","0","1","0","366","0","Mr PROSSER","RI4","N/A","N/A","N/A","N/A","What happened past that point? It blew out and he borrowed about another $50 billion. Not a bad record when he had said that in three years time we would have no government debt.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/para[2]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","368","0","Mr Anderson","4K4","N/A","N/A","N/A","N/A","—Whos got to pay that back?  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/interject[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","370","0","Mr PROSSER","RI4","(Forrest—","LP","Minister for Small Business and Consumer Affairs)","455","—We have got to pay that back. What that left us was Beazleys $8 billion black hole. It should not be the small business sector but the Labor Party getting out there explaining to small business why they have put this impost on the small business sector, why they have to turn around and pay interest rates higher than they should have to and why they have to pay the price of repairing the economy that Labor failed to do during the entire recovery.  The former Prime Minister said, `This is as good as its ever going to get. The former Prime Minister said, `We are in a growth phase; we have been through the greatest growth period recorded since the end of the Depression. During that whole period you did not repay any debt. With asset sales you blew the money, you rattled up debt and you rattled up borrowings, and it is the small business sector in fact that paid the price. We will not be doing that to small business. We are committed to running balanced budgets and a predictable economy. If we run balanced budgets, we do not have to go into the marketplace and borrow billions of dollars. Money is like any other commodity; if you take $100 billion&hyphen;odd out of the market, that leaves less in the market for small business to borrow, it ratchets up rates and it constrains the growth of the economy. Small business has had to live with the uncertainty that the Labor government wrought on it. They have still not understood that, if you really want to grow small business, if you want to give them the opportunity to springboard into export markets, the first thing you have to do is give them a strong home base so they can grow their business, grow their markets and use that strength and that base to springboard into export markets. They have forgotten that. They thought that you could keep throwing money at these sorts of things and that somehow the problems would go away. ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/talk.start[1]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","372","0","Mr Cadman","SD4","N/A","N/A","N/A","N/A","—The Labor Party hated small business.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/interject[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","374","0","Mr PROSSER","RI4","(Forrest—","LP","Minister for Small Business and Consumer Affairs)","455","—They did. They didnt understand small business. They must have hated small business to shackle it with an $8 billion debt. That is what you have done. You fail to realise that you have sold out small business; you have sold out the business community; you have sold out Australia—  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","376","0","Mr DEPUTY SPEAKER (Mr Nehl)","10000","N/A","N/A","N/A","N/A","—Order! The minister will address his remarks through the chair. I have sold out no&hyphen;one.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/interject[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","378","0","Mr PROSSER","RI4","(Forrest—","LP","Minister for Small Business and Consumer Affairs)","455","—Quite right, Mr Deputy Speaker, because you would never have run the economy like this mob opposite, and nor will we.  ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[2]/break/break/talk.start[3]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","380","0","Mr MARTIN","8I4","(Cunningham)","ALP","N/A","458","—My concern in the debate today is associated with the Australian tourism industry. In fact, I had pen poised and some paper here to take down some notes about the export market development grants scheme—which was, after all, the basis of this MPI—so I could see what the Minister for Small Business and Consumer Affairs (Mr Prosser) might have to say about it. Regrettably, the paper is blank; he didnt mention it once, and that I think says something about his commitment to that particular matter.  The tourism industry in Australia today, and its projected growth into the future, will in fact be the basis for very healthy growth in the Australian economy. Importantly, as the Minister for Small Business and Consumer Affairs was saying, it will impact greatly in the small business area. How many members in this place represent electorates where small business operators in the tourism industry are looking for continuing advantage, for opportunities to create ongoing employment and for opportunities that the export market development grants scheme might give them to promote not only their region but also economic development and subsequent job growth? But did we hear anything of that from the minister? Not one word. Mr Deputy Speaker Nehl, your electorate of Cowper, a superb location on the north coast of New South Wales, is a great tourist destination. You would have been sitting there waiting to hear what your small business operators in the tourism industry—whether they be the Big Banana or whatever—were actually going to get from your government. You would have been sitting there interested to hear whether some of the noises in the industry at the moment are accurate or not. Or was it the case that what the Prime Minister, the honourable member for Bennelong (Mr Howard), and the Minister for Industry, Science and Tourism (Mr Moore) said during the election campaign before they came to government about the future of that scheme and how it was to be extended to tourism was in fact still the policy? Was that exactly what those people on the government side really stood for? Could I just remind honourable members of some of the comments made during the election campaign. In a report in the Financial Review of 14 February 1996, the coalition, it is said, promised to extend the export market development grants scheme, already worth more than $200 million a year, to tourism. This will cost roughly $30 million over three years, although costing is not to be seen anywhere in the coalition tourism policy. All right, we will let you get away with that one for now, but at least there was still a clear commitment to do that. It was a bit of a reverse from what the honourable member for Bennelong, now the Prime Minister, said in 1987. In that campaign he was actually honest enough to say he did not like the export market development grants scheme and that he wanted to give it the flick. But then, in the 1996 campaign, he was out there with the rest of them saying, at a breakfast, `I have this near obsession with creating a climate providing the right incentives to small business to get going and employ people. He went on to say that the tourism package showed that he meant it. Here was the Prime Minister, the then Leader of the Opposition, strutting around Australia saying that they would support the tourism industry that had been looking for a full extension on equal footing of the export market development grants scheme for their industry, particularly for single operators. There they were, strutting their stuff around Australia, giving that commitment—and everyone believed them. Now, after the event, we have had the Minister for Industry, Science and Tourism suddenly back&hyphen;pedalling. The Minister for Industry, Science and Tourism is scratching his head because the Minister for Finance (Mr Fahey) and others are saying, `No, no; everything is on the table again. Yet, interestingly, when you hear some of the concern that is being expressed by people out there in the marketplace, I would have thought that the minister for tourism might have taken those comments fairly seriously. For example, has the minister seen the press release from the Tourism Council Australia headed `EMDG Scheme must stay—Tourism industry? It is dated Friday, 19 April 1996 and states: ","N/A","MATTERS OF PUBLIC IMPORTANCE","/html/body/hansard/chamber.xscript/debate[8]/debate.sub1/speech[3]/talk.start/para","N/A","N/A"
