"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","0","1","STREET, Geoffrey","KVN","N/A","N/A","N/A","35","-In cases where a court order is made, the soldier is obliged to fulfil that order by an allotment from his pay. To the extent to which the order cannot be met from the soldiers pay, it is made up by the Commonwealth Government. No unnecessary delay occurs in those cases. If a soldier has made an allotment, and subsequently marries, it is necessary for him to make a fresh allotment to his wife before separation allowance can be paid to her. Until that second allotment is made no separation allowance can be made to the wife. The honorable member will realize that that must be so.","AUSTRALIAN IMPERIAL FORCE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[8]/answer[5]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","WATKINS, David Oliver","KXB","N/A","N/A","N/A","36","- Will the Prime Minister state whether the Government has granted, or is granting, any assistance to the Broken Hill Proprietary Company Limited in connexion with the construction of ships at Whyalla? If so, what is the nature of this assistance?","SHIPBUILDING IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[9]/question[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MENZIES, Robert","N76","N/A","UAP","N/A","36","- I shall have the matter investigated, and shall advise the honorable member later.","SHIPBUILDING IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[9]/answer[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","FRANCIS, Josiah","JWT","N/A","N/A","N/A","36","- Having regard to the anxiety of the primary producers of Australia concerning the shortage of shipping to convey their produce overseas, I ask the Prime Minister to make a statement concerning the Governments activities? I alsoask the right honorable gentleman whether he will lay upon the table of the House the Townsend report on shipbuilding and its possibilities in Australia?","SHIPBUILDING IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[9]/question[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MENZIES, Robert","N76","N/A","N/A","N/A","36","- I understand that the report of Mr. Townsend was prepared for the information of Cabinet. I cannot undertake to lay it on the table of the House. The matters arising out of that report, and the whole shipping situation generally, are at present engaging the consideration of the Government.","SHIPBUILDING IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[9]/answer[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","PRICE, John","KYH","N/A","N/A","N/A","36","- Is the Prime Minister aware that Mr. Townsend did not visit the State of South Australia during his investigations, and will the right honorable gentleman see that the claims of that State are not overlooked in this matter? South Australia is entitled to a fair share of any shipbuilding undertaken by the Commonwealth.","SHIPBUILDING IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[9]/question[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MENZIES, Robert","N76","N/A","N/A","N/A","36","- I can assure the honorable member that the claims of South Australia in this matter will not be overlooked. Even if I desired to ignore South Australia in this matter, the honorable member would not allow me to do so.","SHIPBUILDING IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[9]/answer[3]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","BLAIN, Adair","JPT","N/A","N/A","N/A","36","- Will the Prime Minister consider bringing in remedial legislation to deal with industrial disputes in the Northern Territory in place of the present penal legislation? At present there is no Industrial Board in the Northern Territory as there is in the Australian Capital Territory, but only a Board of Reference. Will he introduce legislation, or have an ordinance passed, for the purpose of setting up an Industrial Board which will function in the same way as does the Industrial Board in the Australian Capital Territory?","INDUSTRIAL TRIBUNAL FOR THE NORTHERN TERRITORY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[10]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MENZIES, Robert","N76","N/A","UAP","N/A","36","- The honorable members representations on this matter will be considered by the Government.","INDUSTRIAL TRIBUNAL FOR THE NORTHERN TERRITORY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[10]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","ANTHONY, Hubert","JLZ","N/A","N/A","N/A","36","- I have received a number of telegrams from representatives of towns in Northern New South Wales advising me that, as a result of a railway disorganization caused by the coal strike, the carriage of mails to those towns is being seriously interfered with. It is suggested that there are alternative methods of getting the mails through, particularly by motor service, but that these methods have not been availed of. Will the Postmaster-General have the matter inquired into with a view to ensuring that these northern towns, and particularly Tenterfield, have their regular mail services restored?","CURTAILED MAIL SERVICES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[11]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","THORBY, Harold","KWC","N/A","CP","N/A","36","- It is true that the New South Wales Government has curtailed a number of the ordinary mail train services. As a result, there has been a certain delay on some days of the week in the delivery of mails to outlying country towns. Every effort is being made to utilize other services for the carriage of mails in order to prevent delay.","CURTAILED MAIL SERVICES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[11]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","JAMES, Rowland","KJQ","N/A","N/A","N/A","37","- Having regard to the importance of the coal industry to Australias economic life, and to the successful prosecution of the present war, does not the Prime Minister believe that it is time the Government called the parties together under the provisions of the Industrial Peace Act, which provides that, in the event of a conference failing, an arbitrator may be appointed to bring about an agreement? If he will not invoke the provisions of this act, which was specifically passed to cover the needs of the extremely intricate coal industry, will he state his reasons to the House?","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/question[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MENZIES, Robert","N76","N/A","UAP","N/A","37","- The Government is not prepared to exercise the powers it possesses under the provisions of the Industrial Peace Act, and, in brief, its reasons are that it is not prepared to substitute some other tribunal for the Arbitration Court simply because a decision of the court has not been favorably received by one of the parties to the dispute.","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/answer[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","LAZZARINI, Hubert","L07","N/A","N/A","N/A","37","37 L07 0 0 LAZZARINI, Hubert Mr Lazzarini - By both of them.","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/answer[1]/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","MENZIES, Robert","N76","N/A","N/A","N/A","37","37 N76 0 0 MENZIES, Robert Mr MENZIES - The difference is that one party is observing the award, or would be willing to do so, while the other is not. However, I agree entirely with what the honorable member has said about the great economic importance of the coal industry during the present war, and I only hope that his words will have a very wide circulation in the coal districts.","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/answer[1]/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","JAMES, Rowland","KJQ","N/A","N/A","N/A","37","- Is the Prime Minister aware that in 1929 the coal-owners locked out the coal-miners for fifteen months in spite of the fact that they were working under an award made under the Industrial Peace Act and that his predecessor in the constituency which he now represents withdrew proceedings which had been commenced against the coal-owners? How can the right honorable gentleman reconcile the attitude of the present Government against the workers with the failure of a previous Government to proceed against the coal-owners?Is the right honorable gentleman correctly reported in the Sydney Morning Herald as purposing to go to the coalfields? Was the right honorable gentleman responsible for the statement in that article that the honorable member for Newcastle (Mr. Watkins) and myself purposed to accompany him? If he was responsible, does he not think that out of courtesy, a member of this Parliament, who represents 80 per cent. of the coal production of Australia, should at least have been informed of his intention to go to the coal-fields and of the text of the talks that he proposes to have with the coal-miners?","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/question[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MENZIES, Robert","N76","N/A","UAP","N/A","37","- I have no knowledge of what took place here in 1929.","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/answer[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","CURTIN, John","009FQ","N/A","N/A","N/A","37","37 009FQ 0 0 CURTIN, John Mr Curtin - Oh, yes, you have.","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/answer[2]/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","MENZIES, Robert","N76","N/A","N/A","N/A","37","37 N76 0 0 MENZIES, Robert Mr MENZIES - With great respect, I have not, and I do not think that I should be asked to study a statement of a predecessor dealing with facts of which I am not aware.As for the latter portion of the honorable gentlemans question, I am not responsible for any statement that appears in the press that I may be accompanied through the coal-fields by the honorable member for Newcastle (Mr. Watkins) or the honorable member for Hunter (Mr. James). The fact is that I had a conversation yesterday with the honorable member for Newcastle. I endeavoured to have one with the honorable member for Hunter, but he had not then arrived in Canberra. I told the honorable member for Newcastle that I was proposing to go to the coal-fields and would like to learn from him and subsequently from the honorable member for Hunter what were their opinions as to the best place to visit and the best time to go there. When I found that the honorable member for Hunter was not in Canberra I asked the honorable member for Newcastle to be good enough to tell that honorable member what I was contemplating and that subsequently I would get into touch with him. I regret that I have not had the opportunity to-day to do so because I have been almost continuously engaged. I know, however, that messages have been passed to the honorable member for Hunter, and I have the advantage of his view as to what locality I should visit. I am not responsible for what appeared in the press. I made it clear that I did not want to embarrass either the honorable member for Newcastle or the honorable member for Hunter. I realize that they must stand in a position quite independent of a visit by me and that they are in no sense to be treated as responsible for my visit there or for anything I say or do. I make that clear because I know each honorable gentleman has been working to produce a settlement of this dispute. I should be the last to suggest that they would be responsible for any action I took.","COAL STRIKE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[12]/answer[2]/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","JENNINGS, John","KK7","N/A","N/A","N/A","38","- In connexion with the proposals about to be implemented for the purpose of dealing with communist propaganda, has the Government the full co-operation of the various State authorities?","COMMUNIST PROPAGANDA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[13]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","HUGHES, William Morris","DQC","N/A","UAP","N/A","38","- I have not made direct contact with all the State Governments on this matter, although with some I have. Speaking generally, I should say that the co-operation of which the honorable member speaks will be forthcoming. I have no doubt in my own mind what their attitude will be, but since the honorable member has put the question to me, I shall ascertain exactly what the State Governments are prepared to do.","COMMUNIST PROPAGANDA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[13]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","CURTIN, John","009FQ","N/A","N/A","N/A","38","38 009FQ 0 0 CURTIN, John Mr Curtin - Why not tell them what you desire them to do?","COMMUNIST PROPAGANDA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[13]/answer/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","HUGHES, William Morris","DQC","N/A","N/A","N/A","38","38 DQC 0 0 HUGHES, William Morris Mr HUGHES - Quite. I will, if the honorable member insists on it.","COMMUNIST PROPAGANDA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[13]/answer/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","ROSEVEAR, John","L08","N/A","N/A","N/A","38","- Will the Treasurer state whether it is a fact that payments from Great Britain for surplus primary products sold to it by the Australian Government are made in sterling? Are the products not required by Great Britain being re-sold to other countries which usually purchase such products from Australia, and is foreign exchange from those re-sales being accumulated in Great Britain? Has this loss of foreign exchange by Australia resulted in the imposition of trade restrictions with non-sterling countries, thereby creating unemployment in Australia and loss of trade? Has the Government made any approach to the British Government with a view to having the foreign exchange from those re-sales paid to the credit of the Commonwealth Government in order to relieve these trade restrictions?","SALE OF PRIMARY PRODUCTS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[14]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","SPENDER, Percy","KUG","N/A","UAP","N/A","38","- From my general knowledge of the matter I can say that no action by Great Britain has caused any loss of employment or of trade to Australia. If the honorable member will place his question on the notice-paper I shall give him a more detailed reply.","SALE OF PRIMARY PRODUCTS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[14]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","PRICE, John","KYH","N/A","N/A","N/A","38","- Will the Minister for the Navy state whether he has yet received the report of Sir Leopold Savile regarding the construction of graving docks in Australia? If so, has the Government yet had time to go into the matter? At what places in Australia does the Government propose to build these docks?","GRAVING DOCKS IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[15]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CAMERON, Archie","JTY","N/A","CP","N/A","38","- The report has been received, and will be considered by Cabinet in due course.","GRAVING DOCKS IN AUSTRALIA","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[15]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","WILSON, Alexander","L1L","N/A","N/A","N/A","38","- In view of the serious financial position of the wheat-growers of Australia I ask the Minister for Commerce whether he can give me any indication as to when another advance will be paid in connexion with the No. 2 wheat pool? I should also like to know the probable amount of such advance.","WHEAT INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[16]/question[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CAMERON, Archie","JTY","N/A","CP","N/A","38","- I am unable to indicate either the time or the amount of any such payment at present.","WHEAT INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[16]/answer[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MCHUGH, Sydney","KRH","N/A","N/A","N/A","38","- In view of the fact that only 2s. 6d. a bushel has been paid on the wheat received, and the further fact that the representatives of the wheat industry have requested that a further advance of ls. a bushel be made, I ask the Minister for Commerce when he anticipates being able to make a pronouncement on this vitally important matter?","WHEAT INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[16]/question[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CAMERON, Archie","JTY","N/A","N/A","N/A","38","- In these disturbed times it is not well to anticipate too far ahead. As soon as a pronouncement can he made on the subject I assure the honorable members that it will be made.","WHEAT INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[16]/answer[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","LANE, Albert","KZF","N/A","N/A","N/A","39","- Seeing that conditions relating to the supply of potatoes from Tasmania to New South Wales indicate a good deal of piracy at both ends, namely in Tasmania and at Sussexstreet, I ask the Treasurer whether he will take steps to have potatoes brought under the authority of the Price Fixing Board in order that some more equitable organization may be set up to ensure that potatoes may be available to the consumers at a fair price.","POTATO PRICES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[17]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","SPENDER, Percy","KUG","N/A","UAP","N/A","39","- I shall bring the subject under the notice of the Minister for Trade and Customs.","POTATO PRICES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[17]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","PAGE, Earle","C7E","N/A","N/A","N/A","39","- In view of the intense interest of the Australian public in the present international position I ask the Minister for External Affairs whether he will consider making a very full statement on the present situation at the earliest possible moment?","INTERNATIONAL POSITION","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[18]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MCEWEN, John","009MB","N/A","CP","N/A","39","- It is my intention to make such a statement to-morrow.","INTERNATIONAL POSITION","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[18]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","HOLT, Harold","009MC","N/A","N/A","N/A","39","- Will the Minister for Supply informme whether the coal strike has had any effect on the work that is in progress on the shale oil deposits at Glen Davis? Is the strike likely to interfere to any material degree with the production programme in respect of refined oil? If not, when is it anticipated that refined oil will be produced at Glen Davis and what quantities are likely to be available?","OIL FROM SHALE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[19]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","STEWART, Frederick","KV7","N/A","UAP","N/A","39","- I have no reports at hand which would suggest that the work at Glen Davis is being interfered with by the coal strike. I shall obtain information for the honorable member in reply to the other parts of his question.","OIL FROM SHALE","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[19]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","SCULLY, William","KQB","N/A","N/A","N/A","39","- Is the Minister for Commerce able to inform the House whether adequate provision is being made to ensure a satisfactory supply of cornsacks for the forthcoming harvest? Will the honorable gentleman make a pronouncement on this subject, as the acute shortage last year inflicted great hardship on many persons engaged in the wheat-growing industry?","CORNSACKS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[20]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","STEWART, Frederick","KV7","N/A","UAP","N/A","39","- An advisory committee has already been constituted and is functioning to ensure that all the jute products required for commercial purposes in Australia will be available as needed in satisfactory quantities. There need be no apprehension on this subject. Requisite action is being taken to ensure that full supplies will be available for the current wool season and also for the forthcoming wheat harvest.","CORNSACKS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[20]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","GREGORY, Henry","KFE","N/A","N/A","N/A","39","- Is the Minister for Commerce yet able to announce his decision on the request of the barley growers of Western Australia to be released as soon as possible from the operations of the Barley Acquisition Board?","BARLEY INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[21]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CAMERON, Archie","JTY","N/A","CP","N/A","39","- I am not able to hold out any hope to the barley growers that they will be released from the operations of the pool this year.","BARLEY INDUSTRY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[21]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CONELAN, William","K0K","N/A","N/A","N/A","39","- Will the Minister for the Navytake steps to have repealed the ridiculous regulations applying in the Navy to the effect that the mothers of young men in receipt of £4 or £5 a week who enlist in the Navy will not be granted a separation allowance if any other child in the family is earning £2 a week, irrespective of the size of the family?","ROYAL AUSTRALIAN NAVY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[22]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CAMERON, Archie","JTY","N/A","CP","N/A","39","- I shall lake the matter into consideration.","ROYAL AUSTRALIAN NAVY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[22]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","LAZZARINI, Hubert","L07","N/A","N/A","N/A","39","- Will the Minister for the Army have immediate inquiries made to ascertain whether it is true that, although a great many of the men in camp at Ingleburn are on leave from the camp over the week-end, the same quantities of foodstuffs are delivered at the camp from Friday afternoon until Monday morning as though the camp were full, with the result that great quantities of foodstuffs have to be burned or buried because they are not required? I do not suggest that the Minister has information on this matter at the moment, but I have been informed from a reliable local authority that commodities are delivered in the same quantities seven days a week irrespective of the number of men actually in the camp, with the result that there is wholesale waste. I ask that inquiries be made into this matter at once.","INGLEBURN MILITARY CAMP","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[23]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","STREET, Geoffrey","KVN","N/A","UAP","N/A","40","- I shall certainly have inquiries made in the matter, but I am confident that the honorable member has been misinformed.","INGLEBURN MILITARY CAMP","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[23]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CURTIN, John","009FQ","N/A","N/A","N/A","40","- Is it a fact that trainees called up for compulsory training have to pay their own railway fares when given leave during the period of their training? If so, will the Minister make arrangements whereby they may travel on the railways to their homes at such times without payment? In effect, my question aims at providing free transport to their homes for compulsory trainees while engaged on the Kings business.","COMPULSORY MILITARY TRAINEES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[24]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","STREET, Geoffrey","KVN","N/A","UAP","N/A","40","- It has not been the practice to provide free transport for men called up for compulsory training when they go on leave, and I am sure that the Leader of the Opposition will realize that the granting of this concession would involve enormous expense. Where it is possible to use army transport vehicles to take men between the camps and the nearest railway stations that is done, but it is not practicable to pay the railway fares of the trainees. The only fares that have been paid by the department have been in respect of pre-embarkation leave for members of the Australian Imperial Force.","COMPULSORY MILITARY TRAINEES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[24]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","BLAIN, Adair","JPT","N/A","N/A","N/A","40","-Will the Minister for External Affairs make immediate representations to the Minister for the Interior with a view to the inauguration of a scheme whereby artisans, and labourers employed in the Northern Territory may be able to obtain workers homes on terms similar to those which exist in the several States?","NORTHERN TERRITORY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[25]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MCEWEN, John","009MB","N/A","CP","N/A","40","- My colleague, the Assistant Minister (Mr. Nock), represents the Minister for the Interior in this House, and the honorable members question should have been addressed to him. I have no doubt that the Assistant Minister will bring under the notice of the Minister for the Interior the matter raised by the honorable member.","NORTHERN TERRITORY","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[25]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEDMAN, John","KCF","N/A","N/A","N/A","40","- I draw the attention of the Prime Minister to the following report which appeared in the Melbourne Sun of the 4th March -Geelong, SaturdayPolice investigations have followed the interruption of the Prime Minister by two men in military uniform at the political meeting in the City Hall on Thursday night. Detectives and military officials have interviewed two men associated with the camp at the Showground.and ask him by what authority the civil rights of the two men referred to in the paragraph have been interfered with?","CIVIL RIGHTS OF CITIZENS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[26]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MENZIES, Robert","N76","N/A","UAP","N/A","40","- I regret that I am not in a position to give the honorable member any information on the subject; if an investigation was made, it was not directed by me. I shall, however, inquire into the circumstances, and let the honorable member have an answer.","CIVIL RIGHTS OF CITIZENS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[26]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","NAIRN, Walter","JVR","N/A","N/A","N/A","40","- I ask the Treasurer a question in relation to the sales tax on goods which were ordered a considerable time ago, but were not shipped promptly because of the outbreak of war, and have since increased in price. Is it a fact that sales tax is being charged, not on the amount which the Australian importer will pay for such goods, but on the amount which is said to be the domestic value of such goods in the country of origin? If so, is such action being taken in pursuance of some statutory requirement, or is it done simply by a departmental decision?","SALES TAX","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[27]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","SPENDER, Percy","KUG","N/A","UAP","N/A","40","-I have no knowledge of the subject to which the honorable member refers, but I shall have inquiries made, and let him have an answer as soon as possible.","SALES TAX","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[27]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","POLLARD, Reginald","KYC","N/A","N/A","N/A","41","- Is the Minister for Commerce aware that in the city, of Melbourne many wool warehouses which have been specially built and equipped for the handling and re-classing of wool are not to-day being fully utilized for re-classing purposes by the Central Wool Committee? Is the honorable gentleman also aware that, on the other hand, wool warehouses, the owners of which are members of the Wool Brokers Association, are being fully utilized; in fact, to such a degree that growers clips are suffering the disadvantage of not being re-classed under conditions that are as suitable as those provided by wool warehouses owned by non-members of the association? Will the honorable gentleman take steps to alter this undesirable state of affairs?","UTILIZATION OF WOOL WAREHOUSES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[28]/question/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","SPEAKER, Mr","10000","N/A","N/A","N/A","41","41 10000 0 0 SPEAKER, Mr Mr SPEAKER - The honorable member is not in order in asking a Minister whether ho is or is not aware of certain facts.","UTILIZATION OF WOOL WAREHOUSES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[28]/question/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","CAMERON, Archie","JTY","N/A","CP","N/A","41","- I shall take into consideration the points raised by the honorable member, and shall communicate with him at a later date.","UTILIZATION OF WOOL WAREHOUSES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[28]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","ANTHONY, Hubert","JLZ","N/A","N/A","N/A","41","- I ask the Treasurer whether there is a board which approves or rejects applications for the issue of capital and the flotation of companies. If there is, what method does it adopt in determining priority of applications? Can the honorable gentleman explain why companies in the city appear to experience no difficulty in being floated, with capital which sometimes runs into tens of thousands of pounds, while small concerns in the country have great difficulty in obtaining permission to raise capital and frequently have their application rejected?","FLOTATION OF COMPANIES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[29]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","SPENDER, Percy","KUG","N/A","UAP","N/A","41","- There is a Capital Issues Board, which was established under the regulation that operates in respect of capital issues. That board deals with certain applications of a major character. Those applications that are of a minor character are dealt with directly by the Treasury. In each case the recommendations are submitted to me, and final approval must be given by the Treasury. Every effort is made to deal with applications as quickly as possible, and very little delay has occurred in respect of any application that has come before the board. If any particular case can be placed before me, I shall investigate it personally. I am fully acquainted with the operations of the board and can assert positively that there is no truth in the suggestion that preference is given by the board to city applications.","FLOTATION OF COMPANIES","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[29]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CLARK, Joseph","JUQ","N/A","N/A","N/A","41","- Can the Postmaster-General inform the House of the terms of the agreement that has been made between the Australian Broadcasting Commission and the Australian Associated Press for the re-broadcast of the whole of the British Broadcasting Corporation news service?","RE-BROADCAST OF BRITISH BROADCASTING CORPORATION NEWS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[30]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","THORBY, Harold","KWC","N/A","CP","N/A","41","- The agreement is rather a lengthy document and contains a number of clauses. Its principal terms are that it has been entered into between the Australian Broadcasting Commission and the Australian Associated Press for the purposes of making available the whole of the British Broadcasting Corporation broadcast news for the sum of £3,000 per annum. B class stations may participate, if they are prepared to do so, in the financial arrangement. The term of the agreement is for one year, or for the duration of the war. The agreement contains several minor clauses which I do not think are of great importance. The principal feature is that the whole of the British Broadcasting Corporations news is now available to broadcasting stations, in the interests of Australian listeners.","RE-BROADCAST OF BRITISH BROADCASTING CORPORATION NEWS","QUESTIONS","/hansard/chamber.xscript/debate[9]/subdebate.1[30]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Motion (by Mr. Scholfield) - by leave - agreed to -","N/A","LEAVE OF ABSENCE","/hansard/chamber.xscript/debate[10]/para","N/A","N/A"
"0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","That leave of absence for two months be given to the honorable member for Balaclava (Mr. White) on duty with the Royal Australian Air Force.","N/A","LEAVE OF ABSENCE","/hansard/chamber.xscript/debate[10]/quote/para","N/A","N/A"
