"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","0","1","BAMFORD, Frederick","JNV","N/A","N/A","N/A","25","- I wish to ask the Prime Minister if he will lay on the table all correspondence and papers relating to the introduction of European labour for the cane-fields of Northern Queensland, and also copies of any agreements or proposed agreements in connexion with the same?","EUROPEAN LABOUR: NORTHERN QUEENSLAND","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","25","- The honorable member speaks of Northern Queensland, but I assume he means the whole of Queensland, where any such agreement has been made. I shall comply with his request with pleasure.","EUROPEAN LABOUR: NORTHERN QUEENSLAND","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","FULLER, George","JZF","N/A","N/A","N/A","25","- I wish to ask the Minister acting on behalf of the Minister of Trade and Customs if he will lay on the table a statement showing -Applications made in New South Wales or Australia by representatives of butter factories other than the Byron Bay Factory, that their own expert or some persons in their factory be appointed for the purpose of grading the butter produced in each factory.The number of Government experts appointed in each State respectively, their names, and the time for which they are appointed, and the salary paid to each respectively.The total number of experts appointed under the Commerce Act, the various industries in regard to which they perform their duties, their names, term for which appointed, and the salary paid to each respectively.","GRADING IN BUTTER FACTORIES","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CHAPMAN, Austin","JX7","N/A","Protectionist","N/A","25","- I ask the honorable member to give notice of the matter, and if the question is submitted in the form of a motion to-morrow, I shall see whether it can be allowed to go as formal.","GRADING IN BUTTER FACTORIES","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","KNOX, William","KYT","N/A","N/A","N/A","25","- I wish to ask the Postmaster-General -If the Government is satisfied with the progress made to date by the contractors for the oversea mail contract entered into seven months ago?Has the construction of any new steamships been commenced, and if so, how many?Is the report appearing in this morning's press accurate, to the effect that a representative of the contractors is on his way to Australia with the view of obtaining some variation of the terms of the contract?Had the Government any previous knowledge of this proposed visit?","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CHAPMAN, Austin","JX7","N/A","Protectionist","N/A","25","- The honorable member was good enough to give me notice of his questions, the answers to which are as follow: -As the plans and specifications for the ships were not finally approved of by the agent of the Government in London and the contractors until the11th of this month, the Government cannot complain of any undue delay.The information has been asked for. 3 and 4. I have received no information other than the report in this morning's paper, and cannot express any opinion as to its accuracy. The agent of the Government in London (Captain Collins) has been informed by cable of this statement, and has been asked for a report.","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/answer[1]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","SMITH, Arthur","KTT","N/A","N/A","N/A","25","- Having regard to the fact that the details of the mail contract were submitted to and considered by Parliament, will the Prime Minister give the House his assurance that no alteration will be made in those details without the matter being again submitted to Parliament ?","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","25","- There has been no variation in the contract; nor so far as we are concerned is any proposed. The honorable and learned member's question, as he states it, is so wide that it might include some trifling circumstance which he does not intend to cover. Possibly, the matter will be again alluded to when an answer is received to the cablegram we have despatched, asking for the information referred to by my honorable colleague a few minutes ago. The honorable and learned member will then be in a better position to renew his question.","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/answer[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","GLYNN, Patrick","KCO","N/A","N/A","N/A","25","- Following up the question put by the honorable member for Kooyong, I would ask the Postmaster-General whether he has read the report of the last annual meeting of the Peninsular and Oriental Steam Navigation Company which appeared in the Times about two months ago, and whether, if he has, he does not think that some doubt is there expressed as to the possibility of the mail contract being carried out on the terms entered into with the Commonwealth?","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","CHAPMAN, Austin","JX7","N/A","N/A","N/A","25","25 JX7 0 0 CHAPMAN, Austin Mr AUSTIN CHAPMAN - Yes, I have read the report referred to.","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[3]/continue[1]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","SMITH, Arthur","KTT","N/A","N/A","N/A","25","25 KTT 0 0 SMITH, Arthur Mr BRUCE SMITH - May we have the assurance of the Prime Minister that any suggested alteration of the details of the contract will be submitted to Parliament before any modifications of it are made ?","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[3]/continue[2]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","DEAKIN, Alfred","009MD","N/A","N/A","N/A","26","26 009MD 0 0 DEAKIN, Alfred Mr DEAKIN - I could not have made myself understood in my previous reply to the honorable and learned member. There are no suggested alterations. That is why I hesitated to reply to the question.","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[3]/continue[3]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","SMITH, Arthur","KTT","N/A","N/A","N/A","26","26 KTT 0 0 SMITH, Arthur Mr Bruce Smith - If there should be any ?","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[3]/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","DEAKIN, Alfred","009MD","N/A","N/A","N/A","26","26 009MD 0 0 DEAKIN, Alfred Mr DEAKIN - If there are, then they might involve matters of a trifling or unimportant character, whilst the question, as put by the honorable member, would prevent our dotting an ' i ' or crossing a ' t ' without reference to Parliament. When we are informed of the facts, whatever they may be, which lie behind the cablegram in this day's newspapers we shall be in a better position to judge, and the honorable and learned member will then be in a better position to repeat his question.","EUROPEAN MAIL CONTRACT","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[3]/question[3]/continue[4]/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","QUICK, John","KYJ","N/A","N/A","N/A","26","- I wish to ask the Prime Minister whether he will lay on the table the despatch or despatches from the Imperial Government relating to the forthcoming Imperial Conference, and particularly the despatch convening the Conference.","IMPERIAL CONFERENCE","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[4]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","26","- I have -the despatches here now, or shall have them to-morrow, to lav on the table.","IMPERIAL CONFERENCE","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[4]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","FRAZER, Charles","JX9","N/A","N/A","N/A","26","- I ask the Prime Minister, without notice, if, in view of the fact that Parliament has twice refused to grant compensation to Colonel Tom Price, it is the intention of the Government to ask Parliament to indorse the action taken in paying ^500 to that gentleman out of the Treasurer's advance account?","COMPENSATION TO COLONEL PRICE","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[5]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","26","- Colonel Price's claim for compensation has not vet been dealt with. The payment made to Colonel Price, as announced to both Houses before the last Parliament rose, was in pursuance of the finding of a Medical Board, which considered the case of Colonel Price in connexion with an accident which happened to him while proceeding from Victoria to another State. The sum awarded would have been paid at that time by the Government of the day if the State had not claimed that it should be dealt with as Federal expenditure. Colonel Price also asked for compensation in connexion with the circumstances under which he left the service. That claim has not yet been dealt with. All that has been dealt with in his case has been a claim made in pursuance of the finding of a Medical Board, in accordance with the practice adopted, I believe, in every similar case.","COMPENSATION TO COLONEL PRICE","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[5]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","HUTCHISON, James","KJ8","N/A","N/A","N/A","26","- I ask the Prime Minister whether, in view of the revelations made in connexion with the immense Customs frauds at Port Adelaide, the Government will consider the advisability of appointing an Inspector-General of Customs, in order to insure some more effective check upon frauds irc connexion with Customs business ?","INSPECTOR-GENERAL OF CUSTOMS","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[6]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","26","- My honorable colleague, the Postmaster-General, who is taking up the work of the Customs Department, has before him certain reports with reference to the officers concerned. These are now being disposed of, and, when they are dealt with, the larger question to which the honorable member has alluded, and one of two other matters of a similar nature, will be taken into full consideration.","INSPECTOR-GENERAL OF CUSTOMS","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[6]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","MAHON, Hugh","KLB","N/A","N/A","N/A","26","- Will the Prime Minister state whether the agreement with South Australia for the taking over of the Northern Territory has been completed so far as the Commonwealth and State Governments are concerned, and, if so, what is the objection to reveal the terms of the agreement to the House now?","NORTHERN TERRITORY","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[7]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","26","- I have pleasure in informing the House that the Premier of South Australia, on behalf of his Government, signed the agreement this morning. I was so informed bv telegraph. I have signed the agreement within the last hour for the Government of the Commonwealth. It is here, and will be laid on the table in a few minutes.","NORTHERN TERRITORY","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[7]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","JOHNSON, Elliot","K99","N/A","N/A","N/A","26","- I ask the Prime Minister if he has any objection to lay on the table of the House all papers relating to the New Hebrides Convention?","NEW HEBRIDES","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[8]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","DEAKIN, Alfred","009MD","N/A","Protectionist","N/A","26","- I have before me, for submission to the House, the papers received from England. If the honorable member desires the production of any others, I shall be happy to oblige him.","NEW HEBRIDES","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[8]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","HUTCHISON, James","KJ8","N/A","N/A","N/A","27","- I desire to ask the Postmaster-General if he is aware that a person in Adelaide, and I presume that the same thing occurs in other States, wishing to get a New South Wales 2d. stamp is charged 3d. for it. Seeing that we have a Commonwealth Postal Department, it should be possible for residents of each of the States to obtain anywhere stamps of the other States at the price charged in those States?","SALE OF POSTAGE STAMPS","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[9]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CHAPMAN, Austin","JX7","N/A","Protectionist","N/A","27","- I was not aware of the circumstance to which the honorable member has referred. If what he says is the case, I shall have an alteration made. I hope we shall soon have a Commonwealth stamp.","SALE OF POSTAGE STAMPS","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[9]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","HUTCHISON, James","KJ8","N/A","N/A","N/A","27","- I wish to ask the Minister representing the Minister of Trade and Customs whether he will see that a stop is put in future to the present practice of taking in and discharging cargo, with the exception of mails, by steamers at Port Adelaide, on Sundays, as such a practice has not obtained for over twenty years there.","LOADING AND DISCHARGING OF CARGO AT PORT ADELAIDE","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[10]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CHAPMAN, Austin","JX7","N/A","Protectionist","N/A","27","- I shall be glad to give the honorable member's representations every consideration.","LOADING AND DISCHARGING OF CARGO AT PORT ADELAIDE","QUESTIONS","/hansard/chamber.xscript/debate[6]/subdebate.1[10]/answer/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Mr.DEAKIN (Ballarat- Minister of External Affairs) [4.55]. - In order to maintain the time-honoured privileges of the House, I present a Bill for an Act relating to grants and dispositions of freehold estate in land in the Territory of Papua, and move -","N/A","PAPUA BILL","/hansard/chamber.xscript/debate[7]/para[1]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","That the Bill be read a first time.","N/A","PAPUA BILL","/hansard/chamber.xscript/debate[7]/para[2]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Question resolved in the affirmative.","N/A","PAPUA BILL","/hansard/chamber.xscript/debate[7]/para[3]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bill read a first time.","N/A","PAPUA BILL","/hansard/chamber.xscript/debate[7]/para[4]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","MINISTERS laid upon the table the following papers: -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[1]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Memorandum setting out the terms on which the Northern Territory of South Australia is to be surrendered to the Commonwealth.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[2]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Ordered to be printed.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[3]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Correspondence relating to the convention with France re the New Hebrides, dated 20th October, 1906.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[4]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Report of the Royal Commission of Inquiry into the present conditions of Papua, and the best means for their improvement, together with Minutes of Evidence, appendices, and maps.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[5]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Annual report upon British New Guinea for the year ended 30th June, 1906.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[6]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Ordinances (Nos. 4 to 10 of 1906) of the Territory of Papua.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[7]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Report of the International Workmen's Congress in Vienna, 1905, with an account of the system of workmen's insurance, including old-age pensions, in Germany, by the Hon. Sir John Cockburn, K.C.M.G.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[8]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Second report on Dr. Danysz's experiments in rabbit destruction by Dr. E. Angas Johnson and W. J. P. Giddings.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[9]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Despatch from the Secretary of State for the Colonies, dated 7th December, 1906, intimating that he proposed deferring, until after the Colonial Conference, rendering any advice to His Majesty regarding the Customs Tariff (British Preference) Bill 1906.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[10]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Return of the number of persons to whom certificates of naturalization were granted during1906 under the Naturalization Act.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[11]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulation No. 5A, S.R. 1906, No. 70, under the Immigration Restriction Acts.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[12]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulations re orders for deportation, S.R. 1906, No. 71, under the Pacific Island Labourers Act.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[13]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Copyright Act regulations, S.R. 1906, No. 119.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[14]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Designs Act regulations, S.R. 1906, No. 117.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[15]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Amended Distillation Act regulations, Nos. 48, 69, 70, S.R. 1906, No. 115.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[16]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Excise Act Sugar regulations, S.R. 1906, No.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[17]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","120.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[18]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Excise Tariff and Excise Act regulations relating to scents and toilet preparations, S.R. 1906, No. 116.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[19]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Spirits Act regulations, S.R. 1906, No. 118.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[20]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Sugar Bounty Act regulations, S.R. 1906, No.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[21]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","121.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[22]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Trade Marks Act regulations, S.R. 1906, No.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[23]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","122.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[24]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Transfers under the Audit Act approved 22nd January, 1907, financial year 1905-6.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[25]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Notifications pursuant to the Property for Public Purposes Acquisition Act of the acquisition of land at Epping, N.S.W., as a post office site; at Ross, Tas., as a drill hall site ; and at Mr Nelson, Hobart, Tas., as a road of access to a battery site.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[26]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","List of permanent officers in the Commonwealth Public Service, 1st January, 1907.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[27]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Amended Public Service Act regulations : - No. 104, telephone indoor supervisors, S.R. 1906, No. 96; No. 276A, boards of inquiry, S.R. 1906, No. 100; No. 43A, soliciting presents, S.R. 1906.No. 113; No. 163A, 104, 148, 17,18, 21, 90, bicycle, fines, &c, S.R. 1906, No. 112; No. 40, performance of duties, S.R. 1907, No. 6.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[28]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Recommendation of the appointment of H. A. Hunt as Commonwealth Meteorologist.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[29]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Recommendation and approval of the appointment of C. H. U. Todd as clerk of works, Public Works Branch, Department of Home Affairs, and of the promotion of C. J. Murphy as manager, Telegraph Branch, Postmaster-General's Department, Sydney.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[30]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Motion (by Mr. Deakin) agreed to -","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/para[1]","N/A","N/A"
"0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","That a Committee, consisting of Mr. Wise, Mr. John Thomson, Mr. Chanter, and Mr. Storrer, be appointed to prepare an Address-in-Reply to the speech delivered by His Excellency the Governor-General to both Houses of Parliament ; and that the Committee do report this day.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/quote[1]/para","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","The Committee retired, and, having reentered the chamber, presented the proposed address, which was read by the Clerk, as follows : -","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/para[2]","N/A","N/A"
"0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","May it please Your Excellency -We, the House of Representatives of The Parliament of the Commonwealth of Australia, in Parliament assembled, beg to express our loyalty to our Most Gracious Sovereign, and to thank Your Excellency for the Speech which you have been pleased to address to Parliament.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/quote[2]/para","N/A","N/A"
"0","0","0","1","0","0","1","WISE, George","L1P","Gippsland","N/A","N/A","28",". - I move -That the Address-in-Reply to His Excellency's speech, as read by the Clerk, be agreed to by the House.Honorable gentlemen will have gathered from the speech of His Excellency the Governor-General that the House has been called together, not for the despatch of business, but to give effect to the letter and spirit of the Constitution, which requires that the newly-elected representatives of the people shall have an opportunity, as soon as possible after the general election, to express their opinion as to the conduct of public business, and to declare whether the Government of the day possesses their confidence. There being no intention to proceed to legislation during the present session, the only legitimate question for us now is whether the proposal of the Government to postpone the consideration of measures until a later session is justifiable? It seems to me to be perfectly justifiable for two or three reasons. As His Excellency has informed us, an Imperial Conference is shortly to be held in London, at which it is absolutely necessary for the Prime Minister of Australia to be present. I am aware that it has been contended in some quarters that this Parliament might proceed with business in his absence, the arrangement being made between parties that no attack should be made on the Government while he was away ; but I regard that as an absurd contention. In my opinion it is impossible for Parliament to proceed with business in the absence of the Prime Minister. The ' first question which this Parliament will have to consider is the re- arrangement of the Tariff, because, undoubtedly, the recent general election turned upon the fiscal question. Some ner.sons endeavoured to bring other questions before the constituencies, but before very long they were compelled, by. the force of public opinion, to give the fiscal question the most prominent place in their addresses ; and they dwelt more and more on that question the nearer they got to the day of the election. The fiscal question being the principal one upon which the Government appealed to the country, it is ridiculous to contend that the Tariff can be dealt with in the absence of the Prime Minister. He would be placed in a humiliating position if he went to London as the representative of Australia under any arrangement between political parties of the nature to which I have referred. Whoever goes, must be supported by Parliament.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","REID, George","F4P","N/A","N/A","N/A","28","28 F4P 0 0 REID, George Mr Reid - Hear, hear.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","WISE, George","L1P","N/A","N/A","N/A","28","28 L1P 0 0 WISE, George Mr WISE - I am satisfied that 'the present leader of the Government will go, and' that he will carry with him the confidence of the majority of the members of this Parliament.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/continue[1]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A","28","28 F4S FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917 0 0 COOK, Joseph Mr JOSEPH COOK - The honorable member speaks very confidently.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/interjection[2]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","WISE, George","L1P","N/A","N/A","N/A","28","28 L1P 0 0 WISE, George Mr WISE - I am quite confident, and am satisfied that if it is attempted to test the feeling of 'the House, the fact will be placed beyond doubt.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/continue[2]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","REID, George","F4P","N/A","N/A","N/A","28","28 F4P 0 0 REID, George Mr Reid - The meeting has been held !","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/interjection[3]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","WISE, George","L1P","N/A","N/A","N/A","28","28 L1P 0 0 WISE, George Mr WISE - Meetings may have been held ; but other meetings have yet to be held to discuss whether the proposal of the Government shall or shall npt be opposed,, because, as has already been pointed out, there are several parties in this House. As I have said, the Prime Minister, if he goes Home, must go as the representative of Australia, with the confidence of Parliament,, and not under any arrangement made by. grace of his political opponents. A second reason for postponing legislative action at the present time is that the Government must be given an opportunity to prepare its measures. Six months is the customary length of recesses between ordinary sessions. During the life of the last Parliament each of the two Governments in office took recesses of that length, which I presume is evidence that that is the period which it is considered is required to enable a Government to recover from the work of one session and prepare its measures for the next ; but if it is necessary to have a six months' recess between ordinary sessions, a similar recess is still more urgent when two or three months have been occupied with the worry and turmoil of a general election. I have said that the first question which must be considered by Parliament is the alteration of the Tariff. The Government has the responsibility of considering and placing before Parliament proposals for fiscal reform; but the subject must be dealt with as a whole. Ministers must consider every detail of importation, not merely from the protectionist, but from the revenue point of view. This is no easy task, and will take time. The need for an opportunity for consideration is by no means lessened by the fact that the Tariff Commission, which! for two years has been investigating the subject, is now reporting. The work of the Commission cannot be ignored. Unfortunately, too, it was not unanimous, and in regard to some items presented more than one report. If these reports have taken the Commission some months to prepare, in addition to the time spent in hearing the evidence of expert witnesses, surely Ministers require a few weeks' leisure in which to peruse the evidence and to consider the reports based upon it. They have to propose to Parliament, not only a complete scheme of Tariff reform, but a Bounties Bill as well. I have pointed out that the general election turned upon the fiscal question. It was my experience - and I have gathered that it was the experience of other country representatives - that the farmers and graziers of Australia are now as pronounced protectionists as are our miners and manufacturers.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/continue[3]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","WILKS, William","L17","N/A","N/A","N/A","29","29 L17 0 0 WILKS, William Mr Wilks - Question.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[10]/speech[1]/interjection[4]/talk.start","N/A","N/A"
