"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","chamber_flag","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","1","0","0","1","RODGERS, Arthur","KZT","N/A","LP; NAT from 1917","N/A","33","- Can the Minister representing the Minister of Defence state whether the present or any previous Government have done anything beyond sending for a report in connexion with the standardization of horses required for Defence purposes? The light-horse industry is on a low footing in Australia, and if something were done in this regard it would bring about an improvement.","HORSES FOR DEFENCE PURPOSES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[26]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","KELLY, William","KEA","N/A","LP","N/A","33","- I shall bring this very important question under the attention of the Minister of Defence.","HORSES FOR DEFENCE PURPOSES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[26]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CATTS, James","JWO","N/A","N/A","N/A","33","- I wish to know from the Prime Minister whether the Returning Officers who are to be appointed will be appointed by him, or by some other Minister, or by the Government; or are the appointments to be altogether independent of the Government?","DIVISIONALRETURNING OFFICERS","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[27]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","COOK, Joseph","F4S","N/A","LP","N/A","33","- The officers appointed are being taken into the Public Service by exactly the same method as is followed in regard to other appointments to the Service. The appointments are being made by the Public Service Commissioner.","DIVISIONALRETURNING OFFICERS","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[27]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","MCDONALD, Charles","KQP","N/A","N/A","N/A","33","33 KQP 0 0 MCDONALD, Charles Mr McDonald - Is it the object of the Government to provide a number of Liberals with billets?","DIVISIONALRETURNING OFFICERS","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[27]/answer/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","COOK, Joseph","F4S","N/A","N/A","N/A","33","33 F4S 0 0 COOK, Joseph Mr JOSEPH COOK - That is a dirty insinuation, and one worthy of the honorable member. This Government has made no appointments to the Public Service. The honorable member must look nearer home for that kind of thing.","DIVISIONALRETURNING OFFICERS","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[27]/answer/continue/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","MCDONALD, Charles","KQP","N/A","N/A","N/A","33","33 KQP 0 0 MCDONALD, Charles Mr McDonald - How many Labour men are to be appointed ?","DIVISIONALRETURNING OFFICERS","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[27]/answer/interjection[2]/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","FALKINER, Franc","KES","N/A","N/A","N/A","33","- I wish to know from the Minister of Home Affairs if the Military College, which has cost £177,000, is good enough for the students, and how many students can be accommodated in it?","MILITARY COLLEGE","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[28]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","KELLY, William","KEA","N/A","LP","N/A","33","- The first question is one for the Defence Department. It is feasible that anything that the Department of Home Affairs might construct would not be good enough for the Department of Defence. I shall have inquiries made to ascertain whether the Defence Department is satisfied with what we have done for it. I am not aware if the college has yet its full complement of cadets. I understand that a fresh batch of cadets is joining now.","MILITARY COLLEGE","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[28]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","FOSTER, Richard","KFP","N/A","N/A","N/A","33","33 KFP 0 0 FOSTER, Richard Mr Richard Foster - How many can be accommodated there?","MILITARY COLLEGE","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[28]/answer/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","KELLY, William","KEA","N/A","N/A","N/A","33","33 KEA 0 0 KELLY, William Mr KELLY - I believe 147, but I am not sure. I shall obtain full particulars, and let honorable members have the information to-morrow.","MILITARY COLLEGE","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[28]/answer/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","TUDOR, Frank","KWL","N/A","N/A","N/A","33","- I wish to know from the Minister of Trade and Customs when it is intended to bring the Lighthouse Act into operation so that the light dues may be collected by the Commonwealth instead of by the States?","LIGHTHOUSES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[29]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","GROOM, Littleton","KFK","N/A","LP","N/A","33","- During the few months we have been in office we have expedited matters as much as possible, and have appointed a Director and central staff and other officers. But no attempt was made by our predecessors to approach the Governments of the States in regard to the remission of the light dues upon the transfer of the control of the lighthouses to the Commonwealth. Consequently, we put before the State Premiers, when we met them in conference the other day, the desirability of their Governments relieving the shipping of the Commonwealth of taxation to the extent of the expenditure of which we were relieving them.","LIGHTHOUSES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[29]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","TUDOR, Frank","KWL","N/A","N/A","N/A","33","33 KWL 0 0 TUDOR, Frank Mr Tudor - What will this Government do if the State Governments refuse to act?","LIGHTHOUSES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[29]/answer/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","GROOM, Littleton","KFK","N/A","N/A","N/A","33","33 KFK 0 0 GROOM, Littleton Mr GROOM - This Government will go straight on, and carry out its constitutional duties; but we were bound, in the interest of Australian shipping, to place the position before the Premiers. It seemed unfair that ship-owners should be taxed twice for the one service.","LIGHTHOUSES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[29]/answer/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","O'MALLEY, King","K5D","N/A","ALP","N/A","33","- Can theMinister of Trade and Customs tell us when we shall have an opportunity to amend the Tariff by increasing the duties on some articles, and lessening those on others ?","TARIFFREVISION","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[30]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","GROOM, Littleton","KFK","N/A","LP","N/A","33","- The Government will be prepared to take action immediately reports are ready.","TARIFFREVISION","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[30]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","CATTS, James","JWO","N/A","N/A","N/A","34","- I wish to know from the Minister representing the Minister of Home Affairs whether the workmen have been withdrawn from the pipe line from the Cotter River to the Federal Capital ?","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","KELLY, William","KEA","N/A","LP","N/A","34","- The first section of the pipe line - that to Mount Stromlo - has been completed; the men employed on it have finished their work. Water supply services, embracing the pipe head reservoir at Mount Stromlo, a pipe line of some 6½ miles from there to the service reservoir at the top of Red Hill, and the service reservoir itself, have yet to be carried out, and tenders for these works are being called for by advertisement, I think to-day.","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","CATTS, James","JWO","N/A","N/A","N/A","34","34 JWO 0 0 CATTS, James Mr J H Catts - Have not tenders already been called for?","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/answer/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","KELLY, William","KEA","N/A","N/A","N/A","34","34 KEA 0 0 KELLY, William Mr KELLY - Tenders were called for in respect of part of the work, but I was not satisfied with the offers received, and I am endeavouring now to get better terms for the Commonwealth by offering Commonwealth transport plant which we have at the Federal Capital for the carriage of contractors supplies. We propose to treat contractors much in the same way as the Victorian Government, for example, treats private activities in this State with regard to railway carriage. In addition to the three works which I have named, for which one contract is being called, tenders will also be asked for immediately for the construction of the main sewer, which will be a big work. I understand that tenders will be invited within a week.","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/answer/continue[1]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","CATTS, James","JWO","N/A","N/A","N/A","34","34 JWO 0 0 CATTS, James Mr J H CATTS - Is it a fact that tenders were called for in connexion with the reservoir at Mount Stromlo, and that the only one received stated an amount which was £5,000 in excess of the departmental estimate of the cost of the work?","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/answer/continue[2]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","KELLY, William","KEA","N/A","N/A","N/A","34","34 KEA 0 0 KELLY, William Mr KELLY - No.","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/answer/continue[3]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","CATTS, James","JWO","N/A","N/A","N/A","34","34 JWO 0 0 CATTS, James Mr J H CATTS - Will the Minister inform the House of the result of the calling for tenders for that work?","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/answer/continue[4]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","KELLY, William","KEA","N/A","N/A","N/A","34","34 KEA 0 0 KELLY, William Mr KELLY - I should like the honorable member to give notice of that question.","FEDERAL CAPITAL: EMPLOYMENT","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[31]/answer/continue[5]/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","MCGRATH, David","KRD","N/A","N/A","N/A","34","- Will the Minister of Trade and Customs inform the House what he has done in connexion with the charge of 15s. per ton made by the Government of Western Australia for the inspection of potatoes sent from Victoria to Western Australia?","INSPECTION OF POTATOES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[32]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","GROOM, Littleton","KFK","N/A","LP","N/A","34","- As I promised the House, I took immediate action, sending a despatch to the Premier of Western Australia, and yesterday I arranged with the Prime Minister to try to obtain an interview with him on the subject while he is in Melbourne. It is not the fault of this Government that there has been delay.","INSPECTION OF POTATOES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[32]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","MCGRATH, David","KRD","N/A","N/A","N/A","34","34 KRD 0 0 MCGRATH, David Mr McGrath - You have the necessary power to act.","INSPECTION OF POTATOES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[32]/answer/interjection/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","GROOM, Littleton","KFK","N/A","N/A","N/A","34","34 KFK 0 0 GROOM, Littleton Mr GROOM - A Minister cannot act. Definite action, when circumstances justify, must be taken by Parliament.","INSPECTION OF POTATOES","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[32]/answer/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","WEBSTER, William","KXK","N/A","N/A","N/A","34","- I wish to know from the Postmaster-General if it is a fact, as indicated by the Governor-General's Speech, that the Government has abandoned its intention of bringing about the thorough reform of our postal service by instituting a new system of management?","POSTAL REFORM","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[33]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","WYNNE, Agar","L1R","N/A","LP","N/A","34","- No.","POSTAL REFORM","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[33]/answer[1]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","WEBSTER, William","KXK","N/A","N/A","N/A","34","34 KXK 0 0 WEBSTER, William Mr WEBSTER - Then will the Prime Minister inform the country why no reference to reform is made in the Governor-General's Speech.","POSTAL REFORM","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[33]/answer[1]/continue/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","COOK, Joseph","F4S","N/A","LP","N/A","34","- The moment the Government sees an opportunity to proceed with this big measure of reform - for it is a very big measure- it will not hesitate to take it.","POSTAL REFORM","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[33]/answer[2]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","FINLAYSON, William","KEX","N/A","N/A","N/A","34","- A fortnight ago I sent to the Minister of Trade and Customs a telegram, to which I have received no reply, advising him that shipments of maize, infested with corn moth, one of the worst diseases that can infect produce, were being landed in Sydney and Brisbane from South Africa. I wish to know what action has been taken to protect the Australian growers of produce.","CORN MOTH","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[34]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","GROOM, Littleton","KFK","N/A","LP","N/A","34","- On receipt of the telegram, inquiries were made by telegraph in Brisbane and Sydney, and I think that a letter is now in the post informing the honorable member of the result of the investigations of the Department. It was discovered that the maize imported into New South Wales gave no indication of the presence of the pest, though signs of the moth were found in some of the sacks in which the maize had been imported into Queensland. This maize was emptied out of the sacks, and closely examined by the State authorities. The bags were subjected to treatment, and every precaution was taken to safeguard the interests of the Commonwealth, to prevent the pest from getting into the country.","CORN MOTH","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[34]/answer/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","1","FINLAYSON, William","KEX","N/A","N/A","N/A","35","35 KEX 0 0 FINLAYSON, William Mr Finlayson - The Minister's information is wrong.","CORN MOTH","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[34]/answer/interjection[1]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","GROOM, Littleton","KFK","N/A","N/A","N/A","35","35 KFK 0 0 GROOM, Littleton Mr GROOM - If the honorable member has better information, I shall be glad if he will give it to me.","CORN MOTH","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[34]/answer/continue[1]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","FINLAYSON, William","KEX","N/A","N/A","N/A","35","35 KEX 0 0 FINLAYSON, William Mr Finlayson - It has taken a fortnight to reply to a telegram.","CORN MOTH","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[34]/answer/interjection[2]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","GROOM, Littleton","KFK","N/A","N/A","N/A","35","35 KFK 0 0 GROOM, Littleton Mr GROOM - No one in Melbourne can say what is happening in Sydney or Brisbane. Time must be allowed for the officers to make inquiries and to report. If the honorable member knows that the reports are false in any particular, he should, in the public interest, let me know at once what is wrong, so that the proper action may be taken.","CORN MOTH","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[34]/answer/continue[2]/talk.start","N/A","N/A"
"0","0","1","0","0","0","1","FINLAYSON, William","KEX","N/A","N/A","N/A","35","35 KEX 0 0 FINLAYSON, William Mr Finlayson - I shall do that.","CORN MOTH","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[34]/answer/interjection[3]/talk.start","N/A","N/A"
"0","0","0","1","0","0","1","SHARPE, James","KR8","N/A","N/A","N/A","35","- I wish to know from the Postmaster-General if it is a fact that a Board of Inquiry has been appointed to discover the defects of our telephone system, and that it consists of officers connected with the Department. I ask the honorable gentleman if it would not be better to appoint outside electricians* to the Board. Would not such a Board give better results?","TELEPHONE INQUIRY","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[35]/question/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","WYNNE, Agar","L1R","N/A","LP","N/A","35","- No Board has been appointed. The Chief Electrical Engineer accompanied me and my secretary to Sydney, and then went on to Brisbane to inquire into telephone matters.","TELEPHONE INQUIRY","QUESTIONS","/hansard/chamber.xscript/debate[7]/subdebate.1[35]/answer/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","1","SPEAKER, Mr","10000","N/A","N/A","N/A","35","- I have to inform the House that, at the summons of His Excellency the Governor-General, I attended the Senate chamber, where His Excellency was pleased to deliver his opening Speech, of which, for greater accuracy, I have obtained a copy (vide page 5). I presume it will not be necessary for me to read it, as honorable members will be supplied with printed copies..Motion (by Mr. Joseph Cook) agreed to -That a Committee, consisting of Mr. Kendell, Mr. Fleming, and Mr. W. H. Irvine be appointed to prepare an. Address-in-Reply to the Speech delivered by His Excellency the Governor-General to both Houses of the Parliament.Ordered -That the Committee do report this day.","N/A","GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY","/hansard/chamber.xscript/debate[8]/speech/talk.start/para","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Mr. SPEAKER laid upon the table the following paper: -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[1]","N/A","N/A"
"0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Commonwealth Bank Act - Commonwealth Bank of Australia - Balance-sheet at 31st December, 1913, together with Auditor-General's Report thereon.The following papers were presented : - Audit Act -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/quote/para[1]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Naval Account Regulations - Statutory Rules 1914, No. 18.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[2]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Treasury Regulations amended - Statutory Rules 1913, Nos. 297, 334, and Statutory Rules 1914, No. 6.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[3]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Transfers of amounts approved by the Governor-General in Council -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[4]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Financial year 1913-14, dated - 5th February, 1914, 5th March, 1914, 25th March, 1914.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[5]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bank Act -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[6]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Savings Bank Department Regulations - Statutory Rules 1913, No. 333.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[7]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Beer Excise Act - Regulations - Statutory Rules 1913, No. 317.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[8]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Bounties Act - Regulations - Statutory Rules 1913, No. 306.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[9]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Commerce (Trade Descriptions) Act - Regulations Statutory Rules 1913, No. 347.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[10]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Conciliation and Arbitration Act -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[11]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulations - Statutory Rules 1913, No. 331.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[12]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Copyright Act -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[13]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulations - Statutory Rules 1913, No. 338.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[14]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Customs Act - Regulations - Statutory Rules 1913, No. 346.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[15]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Defence Act -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[16]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulations -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[17]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Landing of sailors from foreign men-of-war, &c. - Statutory Rules 1913, No. 325.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[18]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Military College - Statutory Rules 1913, No. 326.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[19]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Military Forces - Statutory Rules 1913. No. 327.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[20]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Military Forces - Financial and Allowance - Statutory Rules 1913, No. 332.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[21]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Universal Training -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[22]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Part I., II., and III. - Statutory Rules 1913, No. 328.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[23]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Part IV.- Statutory Rules 1913, No. 329.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[24]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Part V. (Provisional) - Statutory Rules 1914, No.19.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[25]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulations amended (Provisional) -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[26]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Military Forces -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[27]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Statutory Rules 1913, Nos.. 312, 313, 322, 323.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[28]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Defence Act -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[29]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulations amended (Provisional) -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[30]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Military Forces -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[31]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Statutory Rules 1914, Nos. 3, 13, 27, 29.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[32]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Military Forces - Financial and Allowance -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[33]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Statutory Rules 1913, Nos. 321, 324.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[34]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Statutory Rules 1914, Nos. 1, 2, 15, 20, 23, 28.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[35]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Universal Training -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[36]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Statutory Rules 1913, No. 311.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[37]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Statutory Rules 1914, Nos. 4, 14, 16, 24.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[38]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Distillation Act - Regulations - Statutory Rules 1913, No. 343.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[39]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Dominions Royal Commission (Imperial) - Natural Resources, Trade, and Legislation of certain portions of His Majesty's Dominions-","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[40]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","First Interim Report.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[41]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Second Interim Report.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[42]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Minutes of Evidence - Taken in -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[43]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","London, October and November, 1912 -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[44]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Part I. - Migration.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[45]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Part II. - Natural Resources, Trade, and Legislation.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[46]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","New Zealand, 1913.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[47]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Australia, 1913 -","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[48]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Part I.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[49]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Part IT.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[50]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","London, November, 1913; and Papers laid before the Commission.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[51]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Electoral Matters - Interim Report of the Royal Commission.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[52]","N/A","N/A"
"0","0","0","0","0","0","1","N/A","N/A","N/A","N/A","N/A","N/A","Excise Act - Regulations - Statutory Rules 1913, No. 345.","N/A","PAPERS","/hansard/chamber.xscript/debate[9]/para[53]","N/A","N/A"
