"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","non_speech_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","1","1","0","64","Senator GREEN","259819","N/A","N/A","N/A","N/A","I am very pleased to be speaking on this legislation today and very pleased to be following my colleague from Tasmania, who has been an incredible advocate for aged-care workers and for the aged-care sector in her time representing the people of Tasmania. I rise to speak on the Aged Care and Other Legislation Amendment (Royal Commission Response) Bill. But there's one word that rings in people's minds across the country when we think about our aged-care system, and that is 'neglect'. That is the hallmark of the former government's record on aged care—woeful neglect at the hands of a government that either did not care or was too incompetent to act. There have been 23 reports into aged care over the last decade. Let that sink in—23 reports that went ignored by the former government. Let us never forget that it was in this place that the former Minister for Aged Care and Senior Australians turned his back on aged-care residents, dedicated carers and their families. Today, a decade of inaction is finally about to end, as our government introduces this bill and starts to piece back together a broken system. The Albanese Labor government has fast-tracked this legislation because the time to act is long overdue. These 23 reports, all gathering dust under the watch of the former government, painted a horrifying picture. For over a decade, the sector has been crying out for support from the federal government—advocates, workers and residents have all been banging the drum for reform, with no response and no reprieve. The onset of the global pandemic forced an ambivalent government to confront their own legacy on caring for older Australians. The former government failed older Australians and the workers that care for them. They failed to secure enough vaccines and PPE to protect residents and staff from COVID. They refused to act on the recommendations of the royal commission that they were forced to call. Their minister was asleep at the wheel while the sector was in crisis, and nobody stepped in. Not enough resources, not enough action, not enough accountability—the stories that came out of the royal commission were horrifying. Residents and their families told us people were locked in their rooms without food or water. Aged-care workers told us they were overworked, underpaid and put at risk. They literally cried tears of exhaustion and for being ignored. And how was this received by the previous government? They consistently denied that there was a problem, voting consistently in this place against motions to acknowledge an aged-care crisis, making media appearances arguing that the lived experience of aged-care residents and staff were overblown, repeating their talking points through the shortage of PPE, vaccines and RAT tests. Time and time again, they refused to acknowledge that the problem was in front of them. Even when they were forced to initiate a royal commission, the former government's implementation of its recommendations were worse than half-hearted. In the 17 months since the final report was handed down, the former government addressed only six per cent of those recommendations. Six per cent—what a slap in the face for those workers and residents. For over a year, not even one-tenth of the recommendations have been addressed. With all the resources of a parliament and a government and a bureaucracy at their disposal, the former government only tinkered around the edges of a broken system. To top all this off, the Morrison government tried to buy the votes of the aged-care workforce with a one-off payment just before the election. Instead of using their time in government to fix the real structural issues in the sector that they had been told about for years, they tried to paper over it with a quick sugar hit for front-line workers. Well, we know how that turned out for them. At the last election, aged-care workers, residents and our community sent the former government a clear message that meagre adjustments around the edges would not cut it. The Anthony Albanese Labor government was given a clear mandate at the election. It is time to fix up aged care and build a sector that respects older Australians and those that care for them. Labor's Aged Care and Other Legislation Amendment (Royal Commission Response) Bill amends Australia's aged-care legislation to deliver a suite of long-overdue funding, quality and safety measures. These reforms are borne out of the Royal Commission into Aged Care Quality and Safety, which was called after countless disgraceful reports on the treatment of older Australians made it impossible not to act. The royal commission was intended to be a line in the sand, one that said aged-care residents and aged-care staff deserve to live and work in a sector that is centred around care and not around profit. Labor's bill sets the foundation for a better aged-care sector in Australia. These urgent measures respond to a range of recommendations from the final report of the royal commission. These are structural reforms and lay the foundation for a more compassionate and sustainable sector. So what will the bill do? It will deliver a more equitable funding model. It will protect residents through a code of conduct for staff and providers. It will recognise the skill of aged-care workers through a national registration scheme, and it will improve transparency through a provider star rating system and stronger governance. It will extend protections to older Australians receiving care in their homes. This is a vital first step towards getting the settings right to put the pieces back together of a broken system. But Labor's work to fix this broken system doesn't stop here. Further reform to aged care is currently before the House. The Aged Care Amendment (Implementing Care Reform) Bill will deliver three important reforms. Under Labor's plan, every residential care provider will have a residential nurse on staff 24/7. We are putting the nurses back into the nursing homes. We're making sure funding gets to residents by capping management funding allocations, and we're improving transparency in the sector by making service providers' expenditure publicly available, delivering the transparency and accountability that aged-care workers and residents have been calling for for so long. I'm really proud that the Labor government is prioritising these long-overdue reforms. We weren't quite on these issues in opposition. We worked hard to hold the government to account on behalf of aged-care residents and their staff. For months—years—we urged the former government to act, and now, at the very first opportunity in government, that is exactly what we are doing. We are doing what they refused to do. This bill should be a statement to all Australians that Labor are committed to doing what we say we will do. We've said all along that we'll stand up for workers and for vulnerable members of our society, and we're getting on with the job of doing that. The bill is the product of a new Labor government that listens, considers and acts. It is the product of a government that wants to bring people together and leave no-one behind—the product of a government that cares. This bill starts the incredibly hard but important work of piecing back together a broken system. It is the product of thousands of residents, staff and families generously sharing their stories and their recommendations on how to build a sector that all of us can be proud of. It is the product of aged-care workers coming to this place time and time again, sitting in the gallery, marching down the corridors of this place, pleading for help and assistance. It is the product of those aged-care workers time and time again marching on the streets, going out there and talking to people about the conditions in their industry. Today, as I finish my contribution, I want to thank those aged-care workers for their contribution; for going that extra step for their residents, day in, day out; for being engaged on this issue; and for coming here and telling us what needs to be done. This side of the House was listening. This side of the chamber was listening to those workers, and that is why the passage of this bill is the foundation for a safer, more respectful workplace for Australia's aged-care workforce. It is the foundation of a more safe, healthy and dignified life for older Australians—Australians who have done their time, who have contributed to this country and who now deserve a dignified retirement. I commend this bill to the Senate.","Aged Care and Other Legislation Amendment (Royal Commission Response) Bill 2022","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[3]/subdebate.2/speech[5]/talk.text/body/p[1]","Senator GREEN (Queensland) ","(13:14):","N/A"
"0","0","0","1","1","0","65","Senator ASKEW","281558","N/A","N/A","N/A","N/A","I'm pleased to contribute to the debate today, as this bill covers important, once-in-a-generation reform of Australia's aged-care system. As the Chair of the Community Affairs Legislation Committee during the 46th Parliament, I take a particular interest in a bill that affects senior Australians and their needs. The opposition support this bill, the Aged Care and Other Legislation Amendment (Royal Commission Response) Bill 2022, as it is a revised version of the royal commission response bill that the coalition introduced in the last parliament. Essentially, it mirrors the legislation already discussed in this chamber. We also support the delivery of the second stage of critical aged-care reform that was started by the coalition in government in response to the royal commission's final report. What disappoints me about this bill is that the Albanese government could have saved senior Australians and the aged-care industry undue stress by passing these reforms when our bill was before the previous parliament. Interestingly, one of the major election promises of Labor during the federal election campaign was to support aged-care residents. I would argue that making them wait extra time for the introduction of such important reforms is not supportive at all. In fact, the government's treatment of older Australians since the election has been very disappointing. Free rapid antigen tests are no longer available for aged-care homes experiencing a COVID-19 outbreak, and the government has backflipped on its decision not to extend the critical COVID support provided by the Australian Defence Force. More support for aged-care providers was promised but nothing has eventuated as yet. Like the coalition's 2021 aged-care bill, this bill will replace the outdated Aged Care Funding Instrument with the Australian National Aged Care Classification, AN-ACC, residential aged-care funding model from 1 October this year. However, by delaying the passage of this bill the government has now restricted the time available for aged-care providers to transition to this new AN-ACC funding model. This delay has done absolutely nothing to support or help the aged-care sector or any of the senior Australians in residential care. I'm also disappointed to see that, in addition to delaying this time-critical legislation, the government has removed the worker screening regulations that were contained in the coalition's bill. These were important regulatory arrangements that were supported by the sector. The royal commission recommended stronger regulation of the personal care workforce to increase protection for senior Australians and reduce the risks posed by unacceptable workers. Our bill responded to recommendation 77 from the royal commission, which called for an authority that would conduct pre-employment screening for aged-care workers and those responsible for governance of approved suppliers. Our approach applied to employment across the care and support sectors, incorporating aged care, disability support and veterans care. This approach included using a national database of cleared and excluded people to support those making employment decisions. It is clear the government has bowed to the unions by removing this specific schedule on worker screening within the bill. The government must stand up to the unions and implement good policies to protect the rights of care sector workers by allowing the establishment of a database for all care workers that is consistent at a national level. One database across the care sector would have simplified processes for employers and made it easier for NDIS, aged and veteran carers to move between caring roles in these sectors. It also would have protected aged-care residents and given providers the peace of mind that comes from knowing that their employees are fit to care for older Australians. Instead, this bill, and the remaining protections it introduces for those in aged care, has been delayed for no good reason. Under the coalition government the number of home-care packages and residential care packages rose every year, and funding for aged care rose too. The 2022-23 budget included $522 million in funding for aged-care reform, which built on the $18.3 billion committed in the 2021-22 budget and the 2021-22 Mid-Year Economic and Fiscal Outlook. That brought the total investment in aged care in response to the royal commission to over $19 billion. We on this side of the chamber remain committed to providing senior Australians with the support they need to stay in their own home for longer, as evidenced by our term in government. I mentioned that the number of home-care packages rose every year under the coalition; more specifically, these home-care packages had increased from 60,308 in 2012-13 under Labor to a projected 275,597 in 2024-25, an increase of 357 per cent. Additionally, in February this year the coalition government announced that eligible aged-care workers would be paid a bonus of up to $800. The aged-care workforce retention bonus benefited 265,000 workers in the sector and was the fourth workforce bonus. The opposition will be keeping a close eye on upcoming aged-care reform introduced by the Albanese government, to ensure that appropriate regulatory provisions are introduced and that those who exhibit poor conduct in the aged-care sector are held to account. We listened to the experiences of those who gave evidence to the Royal Commission into Aged Care Quality and Safety and we took decisive action to implement the recommendations and introduce reforms that delivered vital support and improved quality of care within the sector. Debate interrupted.","Aged Care and Other Legislation Amendment (Royal Commission Response) Bill 2022","BILLS","/hansard/chamber.xscript/debate[4]/subdebate.1[3]/subdebate.2/speech[6]/talk.text/body/p[1]","Senator ASKEW (Tasmania—Chief Opposition Whip in the Senate) ","(13:24):","N/A"
"0","0","0","0","1","1","66","N/A","N/A","N/A","N/A","N/A","N/A","STATEMENTS","N/A","STATEMENTS","/hansard/chamber.xscript/debate[5]/debate.text/body/p","N/A","N/A","N/A"
"0","0","0","0","1","1","67","N/A","N/A","N/A","N/A","N/A","N/A","Revie, Mrs Annie","Revie, Mrs Annie","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[1]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","68","Senator ASKEW","281558","N/A","N/A","N/A","N/A","On a different topic, today I would like to acknowledge the work of Mrs Annie Revie, who has resigned from the Flinders Council after serving as mayor of this beautiful island paradise for almost four years. Mrs Revie stood down from the leadership role three months shy of Tasmania's upcoming local government elections and plans to focus more on her health and wellbeing. Acting Flinders mayor David Williams said he had enjoyed working with Annie over the past four years and recognised her dedication to the role of mayor and the efforts she put into making our community a better place to live in. I have witnessed Mrs Revie's commitment to this community for myself during a number of trips to Flinders Island, most recently sitting down with her just a few months ago as she explained the priorities for the island community and the unique challenges faced by residents in this remote archipelago. During that same visit, I inspected the newly sealed section of road that leads to Palana. Mrs Revie championed for this six-kilometre section to be sealed, with this advocacy also leading to the Tasmanian government taking ownership of the road, as it linked to the existing state owned road that connects Flinders' main port and airport. Flinders Island also embarked on an innovative tourism program during Mrs Revie's tenure. The two-year Islander Way project was created by the Flinders Island community with Brand Tasmania, focusing on the future of tourism in the Furneaux island group. The Islander Way uses community led regenerative tourism principles to co-create the region's future. I first met Mrs Revie when she was the principal of West Launceston Primary School, when my children were students there. Each time we have met on Flinders Island, she has remembered this, always taking an interest in what my children—who are now adults—are doing. She has an amazing recollection for all of her students, and I'm sure she has impacted many lives throughout her extensive teaching career. We appreciate and thank you for all your service, Mrs Revie.","Revie, Mrs Annie","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[1]/speech/talk.text/body/p[1]","Senator ASKEW (Tasmania—Chief Opposition Whip in the Senate) ","(13:30):","N/A"
"0","0","0","0","1","1","69","N/A","N/A","N/A","N/A","N/A","N/A","Roach, Mr Archibald William (Archie), AM","Roach, Mr Archibald William (Archie), AM","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[2]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","70","Senator DODSON","SR5","N/A","N/A","N/A","N/A","I want to say a few words about the late Archie Roach. I remember sitting under my bower shed in Broome with Mr Bill Johnston, the late British actor Pete Postlethwaite and Archie. Archie and Pete had been on a journey of discovery in the Kimberley. They'd camped out in the desert with the Ngurra native title claimants and witnessed the senior leaders painting a huge canvas depicting their country. All night the elders sang songs of their country and its significance. They walked across the old Fitzroy River crossing and heard the stories of Jandamarra, the famous Bunuba warrior, his deeds against the encroaching pastoralists and the police posses out to kill him for he had shot one of them. These were the stories of the killing times in the Kimberley being told to Archie and Peter. These were travels undertaken after meeting in Perth with Bill Johnston and his family and learning of the brutal murder of Bill's adopted Aboriginal son, Louis St John Johnston, by British backpackers, who used a vehicle instead of horses in the killing. We were all working on a documentary, called Liyarn Ngarn, on how the two stories of our encounters with each other might come together and make us as one and free us from our ignorance, fears and prejudices—trying to expose truth about the events in our historical and contemporary relationships. It involved AFL footballer Michael Long and his reflections on his courageous walk from Melbourne to Canberra. Having attended too many funerals and sorry days. Michael put to the Prime Minister, Mr Howard: 'Where is the love for my people?' Liyarn Ngarn was a song that Archie composed. The underpinning rhythm was, 'Come together, because we've already been too far apart.' Farewell, my friend.","Roach, Mr Archibald William (Archie), AM","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[2]/speech/talk.text/body/p[1]","Senator DODSON (Western Australia) ","(13:32):","N/A"
"0","0","0","0","1","1","71","N/A","N/A","N/A","N/A","N/A","N/A","Roach, Mr Archibald William (Archie), AM","Roach, Mr Archibald William (Archie), AM, Arts and Culture","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[3]/subdebate.text/body/p[1]","N/A","N/A","N/A"
"0","0","0","0","1","1","72","N/A","N/A","N/A","N/A","N/A","N/A","Arts and Culture","Roach, Mr Archibald William (Archie), AM, Arts and Culture","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[3]/subdebate.text/body/p[2]","N/A","N/A","N/A"
"0","0","0","1","1","0","73","Senator HANSON-YOUNG","I0U","N/A","N/A","N/A","N/A","Following on from Senator Dodson, I took would like to pay my respects to the late Archie Roach and give my sympathies and condolences to his extended family. What an incredible human being he was. What an amazing musician he was. What an incredible contribution he made to Australia and, indeed, the world. His music and art had a power that transcends so many others. It had the power to tell the truth about the history of this nation. It had the power to enlist understanding and empathy. It had the power to force us to think about how others are feeling and how they've been treated and to inspire the action we need to respond. This is the transformative power of music and art. I also want to make a contribution today in relation to all artists and musicians who are struggling in this country, who have struggled for far too long under years of ignorance and a lack of support from the previous government, and call on the new government not to simply put them in the later basket or the too-hard basket but to actually act now to support the arts industry here in this country. It desperately needs a helping hand, whether for insurance for live events, investment in our cultural institutions or the ability to have a seat at the table. As we lead into the budget in October, many people will be looking on and hoping that this government does better and more than the last. But it means bringing artists to the table and talking directly with them about what they need to continue their power, their truth-telling, their storytelling— (Time expired)","Roach, Mr Archibald William (Archie), AM, Arts and Culture","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[3]/speech/talk.text/body/p[1]","Senator HANSON-YOUNG (South Australia) ","(13:34):","N/A"
"0","0","0","0","1","1","74","N/A","N/A","N/A","N/A","N/A","N/A","Canice's Kitchen","Canice's Kitchen","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[4]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","75","Senator BRAGG","256063","N/A","N/A","N/A","N/A","I want to give a plug to Canice's Kitchen in Elizabeth Bay in Sydney. It has been providing meals and services for more than 30 years to people who are doing it tough. This year I'm going to be running the City to Surf for Canice's Kitchen. The City to Surf hasn't run for two years because of the dreaded COVID disease, which is a real shame. It has been a great event for the last 51 years where people have had the opportunity to raise funds for important causes. In the past few weeks, I have been able to duck down to Canice's Kitchen. It is a one-stop shop for people who are down on their luck. You can go there for a hot meal, but you can also access the services that you would need to get back into the workforce, including an ironed shirt and a practice interview, and access to other services that will help you get back into the workforce and back on your feet. I met with Carrie Deane, who is running Canice's Kitchen, and a number of her volunteers. She has more volunteers than you can poke a stick at. It really is a great service that she is providing the community there in Elizabeth Bay and, I expect, much further beyond Elizabeth Bay. So I'm running the City to Surf for Canice's Kitchen, and we are looking for people to provide some support for Canice's Kitchen, which is pretty much running on the smell of an oily rag through the goodwill of the people in the community, without much government support. The City to Surf is a good race and Canice's Kitchen is a good cause.","Canice's Kitchen","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[4]/speech/talk.text/body/p[1]","Senator BRAGG (New South Wales) ","(13:36):","N/A"
"0","0","0","0","1","1","76","N/A","N/A","N/A","N/A","N/A","N/A","Shop, Distributive and Allied Employees Association","Shop, Distributive and Allied Employees Association, Superannuation","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[5]/subdebate.text/body/p[1]","N/A","N/A","N/A"
"0","0","0","0","1","1","77","N/A","N/A","N/A","N/A","N/A","N/A","Superannuation","Shop, Distributive and Allied Employees Association, Superannuation","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[5]/subdebate.text/body/p[2]","N/A","N/A","N/A"
"0","0","0","1","1","0","78","Senator O'NEILL","140651","N/A","N/A","N/A","N/A","I rise to give tribute to the very hard work of the SDA 'shoppies' union, who, along with others in the trade union movement, notably the ASU and the ANMF, fought very, very hard in the last parliament to make sure that superannuation goes to all workers. I note that Senator Bragg was talking about people returning to work. When they return to work, even if they earn under $450, they will be entitled to super. In the last parliament, I was very proud to vote for that at the end of a long, successfully fought campaign. Over too many years, the last nine years, the government was very resistant to this, but, finally, it was delivered. This is a very significant improvement for workers in Australia. The SDA members, over 200,000 in number, and the 1.3 million workers that exist in the sector in retail, fast food, warehousing, hairdressing, beauty, pharmacy, online retail and modelling are predominantly women. Women, who are 60 per cent of the workforce, or approximately 131,000; workers under 35, 57 per cent, or approximately 120,000 Australians; and low-income earners in retail and food services, which are two of the three lowest median weekly earnings in Australia, will get the benefit of now having a superannuation contribution on every hour that they work and every dollar that they earn. Now, there's so much more that needs to be done. Superannuation remains inaccessible for some workers. Those in the gig economy who were in this building last week spoke about how not only have they not got superannuation being paid anymore; they've had to dip into their super, as the business model, the Amazon business model, has been attacking their capacity to even make ends meet. There's much more work to do with superannuation, but it's a Labor government in now, and we'll be making sure Australians get their fair share— (Time expired)","Shop, Distributive and Allied Employees Association, Superannuation","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[5]/speech/talk.text/body/p[1]","Senator O'NEILL (New South Wales) ","(13:38):","N/A"
"0","0","0","0","1","1","79","N/A","N/A","N/A","N/A","N/A","N/A","Commonwealth Integrity Commission","Commonwealth Integrity Commission","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[6]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","80","Senator ROBERTS","266524","N/A","N/A","N/A","N/A","I'm meeting this week with Attorney-General Dreyfus to review the planned national anticorruption commission. I'll be taking One Nation's position to the Attorney-General—that checks and balances must be in place to preclude witch-hunts. The terms of reference must allow for all outside influence on our decision-making to be identified and removed. Outside influences are driving lucrative subsidies for unreliable solar and wind energy. These subsidies are lining the pockets of donors and sponsors of members of parliament in both chambers—cronyism worth tens of billions of dollars. In my speech entitled 'This parliament is a crime scene', I detailed the cronyism that infected the previous Liberal-National government. Crikey has now detailed similar cronyism and conflicts of interest in the Labor Party and their affiliated fundraising entities. Running government for the benefit of oneself or one's party's finances is a betrayal of the trust the Australian people have placed in us. It is corruption and it destroys confidence in government and governance. A government without the confidence of the people must rely on authoritarian measures to maintain control. This is the path the state and federal governments chose to take during COVID, and those powers have now become permanent. Freedoms stolen are never willingly surrendered. A federal ICAC must investigate the many conflicts of interest and tainted decision-making in governments' COVID responses—questions of complicity, cover-ups and cronyism. A royal commission, though, is the only way to deal with the wider illegal issues that arose during COVID. Constitutional questions about federal and state roles, the legal standing of the national cabinet, vaccine mandates in the public and private sectors, the use of troops against law-abiding citizens, criminal harm from medical procedures conducted under duress and police use of excessive force must all be reviewed before we can move on, or we will be there again. We have one flag, we are one community, we are one nation founded on freedom and personal responsibility.","Commonwealth Integrity Commission","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[6]/speech/talk.text/body/p[1]","Senator ROBERTS (Queensland) ","(13:40):","N/A"
"0","0","0","0","1","1","81","N/A","N/A","N/A","N/A","N/A","N/A","Australian Parliament","Australian Parliament","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[7]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","82","Senator DUNIAM","263418","N/A","N/A","N/A","N/A","It's passing strange that, in a world like the one we're living in today, with all of the challenges households and businesses face, we'd be debating something at least in the public domain like the prayers said at the beginning of any parliamentary session. But, now it's up for debate, I'm going to put on record my personal views around the prayer, and as a Christian I'm very proud to be doing so. As we know, of course, participation in the Lord's Prayer at the beginning of any session of parliament and on any sitting day is a voluntary thing. It's something I encourage others to do, but, certainly, as I say, as with all commencement proceedings it is voluntary; it is not compulsory. Recognising that we as humans can use all the help we can get is, I would have thought, something that would receive broad support in the community. Acknowledging that we don't have all the answers, that we don't get everything right, that we are, in fact, fallible is something I think that most people out there in the real world would agree with. That's what this prayer that we say every day is all about. It's important to acknowledge that the job we do here is so crucial. On behalf of the Australians who elect us to come here and to represent them, we have to get the job right. So, to that end, asking God to help us can't be a bad thing, in my view, and I wouldn't have thought that, even to atheists, it would it be a bad thing. As Nick Cater said today in the Australian, in his rallying call for conservatives to unite around causes like this, amongst others, recognising that there is something bigger than ourselves is a good counter for human hubris—again, something I think most Australians would agree with when it comes to representative democracy. As it says in the good book, in Romans 14:16, 'Do not let what you know to be good be spoken of as evil.'","Australian Parliament","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[7]/speech/talk.text/body/p[1]","Senator DUNIAM (Tasmania) ","(13:42):","N/A"
"0","0","0","0","1","1","83","N/A","N/A","N/A","N/A","N/A","N/A","Garma Festival","Garma Festival","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[8]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","84","Senator McCARTHY","122087","N/A","N/A","N/A","N/A","I would like to just share with the Senate an incredible weekend with the Yolngu people of north-east Arnhem Land and take this opportunity in the minute and a half that I have to thank all of those involved in organising the four-day festival. It's a massive event, the Garma festival, and I take this opportunity to particularly thank Dr Galarrwuy Yunupingu, Djawa Yunupingu, Djapirri Mununggurr, Yananymul Mununggurr, Balupalu Yunupingu, Mr Barayuwa Mununggurr and Denise Bowden, all of whom are part of the Yothu Yindi Foundation and the board that actually runs the Garma festival. The festival began in 1999 as a community gathering in Gulkula, Gumatj country, in remote north-east Arnhem Land. It's a place where so many thousands of Australians gather, and it is an incredible weekend. You see academics and people from all walks of life who are coming to Nhulunbuy. They fly to Nhulunbuy and then travel up to Gulkula and they have the opportunity to learn more—in particular balanda, non-Indigenous people, learn more—about the Yolngu and the First Nations people. This weekend was incredibly important as well as the Prime Minister and my colleagues Senator Pat Dodson, Linda Burney, Marion Scrymgour, Luke Gosling and Mark Dreyfus were able to attend at the invitation of the Yolngu people. The Prime Minister then spoke about the importance of a voice to parliament and has now engaged with all of Australia, with a proposed question. On behalf of myself and my colleagues, I just say thank you to the Yolngu people of north-east Arnhem Land for your hospitality","Garma Festival","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[8]/speech/talk.text/body/p[1]","Senator McCARTHY (Northern Territory—Assistant Minister for Indigenous Australians and Assistant Minister for Indigenous Health) ","(13:44):","N/A"
"0","0","0","0","1","1","85","N/A","N/A","N/A","N/A","N/A","N/A","Australian Parliament","Australian Parliament","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[9]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","86","Senator FARUQI","250362","N/A","N/A","N/A","N/A","This country is changing, our community is changing and our parliament is changing. More than half of us were born overseas or have a parent born overseas and a quarter of us have a non-European background. Only 44 per cent now identify as Christian, and that number is falling. Other religions are growing, as is the number of Australians who don't have any religion, which is now almost 40 per cent. This parliament is more diverse than ever: more First Nations people, more people of colour and more women. Australia is changing. I'm glad to see Senator Hanson get absolutely slammed for storming out of here last week during the acknowledgement of country. It was frankly a pathetic stunt from a senator who is struggling with relevance deprivation. If we are genuine about saying to the community that parliament is a place that welcomes people from every race, faith and culture, then its systems and norms, which purport to represent the community, must change. How can we continue to open our daily business with the Lord's Prayer? How can we continue to swear allegiance to a monarch of an outdated and terrible institution that has wreaked havoc around the world? How can we allow racism to harm so many? The truth is First Nations peoples are the sovereign owners of this land, and our society is now highly culturally diverse. Our parliament should be modern and secular, so let's stop pretending that we are a white Christian monocultural society. We are not. We never were. We must shed the shackles of colonialism. Racism, the oath to the British monarch and the reading of the Lord's Prayer to start our day have no place in here.","Australian Parliament","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[9]/speech/talk.text/body/p[1]","Senator FARUQI (New South Wales) ","(13:46):","N/A"
"0","0","0","0","1","1","87","N/A","N/A","N/A","N/A","N/A","N/A","Climate Change","Climate Change","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[10]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","88","Senator BABET","300706","N/A","N/A","N/A","N/A","I note this is not my first speech. I rise today to speak of the sheer madness of the government's plan to de-industrialise and shut down Australia in pursuit of an unachievable fantasy of net zero emissions—a fantasy handed down by the unelected bureaucrats at the United Nations and the World Economic Forum who care not for the future and prosperity of our nation or our people and who care not for the environment. Net zero is, at its core, is about power to control for a tiny elite, global corporations and foreign powers. The science that CO2 emissions will cause catastrophic climate change is not settled, and there is no true sign of consensus on the matter. Even if one were to accept the currently pushed narrative, Australia counts for approximately one per cent of total global emissions, and a cut of 43 per cent will have practically zero effect on global climate change. When the government says that it is going to reduce CO2 emissions, what it really should be saying is, 'Let's reduce our standard of living, let's close down Australian businesses, let's close down factories, let's stop making things, let's stop using agricultural land and let's cut back on food production.' We need to cut the rubbish and call it what it is. Meanwhile, the CCP are not reducing any of their CO2 emissions. In fact, they have plans to build 43 more coal-fired power plants. What we will see is a transfer of wealth and of the means of production from Australia over to the CCP. They will be quite happy with the direction that we are heading in. We shut down our country and they benefit. This will not result in any net decrease in CO2 emissions, as they and others will simply increase their emissions and negate any reductions we make. What we need to do is move away from an obsession with CO2 and open up a conversation around pollution. We want to protect our natural world, keep our rainforests from being cut down, keep chemicals out of the estuaries and the sea, cut plastic pollution and make corporations accountable for industrial waste which they output when they produce goods and services. Yes, we do. So let's move the conversation to that.","Climate Change","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[10]/speech/talk.text/body/p[1]","Senator BABET (Victoria) ","(13:48):","N/A"
"0","0","0","0","1","1","89","N/A","N/A","N/A","N/A","N/A","N/A","Australian Constitution: First Nations Voice","Australian Constitution: First Nations Voice","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[11]/subdebate.text/body/p","N/A","N/A","N/A"
"0","0","0","1","1","0","90","Senator VAN","283601","N/A","N/A","N/A","N/A","Many complex issues come before this parliament. With all of them I am open-minded and ambitious but also pragmatic. Take Labor's 43 per cent emissions reduction target. I'm supportive of the ambition. Possibly I'm even more ambitious than they are. However, I'm very sceptical of their plan to get there. You see, the devil is in the detail, and, if the details are not properly declared and considered, serious unintended consequences can occur. I take that same approach to Labor looking to enshrine a voice to parliament. In asking Australians to make a decision to change the Constitution, it is only right to ensure that Australians are given details of the changes and that their consequences are assessed. Most will find the notion the PM put up yesterday romantic in its simplicity. However, constitutional law is neither simple nor romantic. If the Prime Minister wants to be successful, he has to bring all Australians with him. He has to provide a plan. He has to consult. He has to let parliament inquire into it and report back to our citizens so their decision is informed. It is an unreasonable expectation to simply hold a referendum to ask Australians to give the government a blank cheque so that they can then go and make constitutional changes as they see fit. As the saying goes, the road to hell is paved with good intentions. While Labor's intentions may be good, without adequate consideration of the details, we may very well be signing Australians up for something which they do not want and which may make their lives worse. As my good friend Senator Nampijinpa Price rightly pointed out in her first speech, there are very real problems currently affecting the lives of people in Indigenous communities, and they are what we should be fixing right now.","Australian Constitution: First Nations Voice","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[11]/speech/talk.text/body/p[1]","Senator VAN (Victoria) ","(13:50):","N/A"
"0","0","0","0","1","1","91","N/A","N/A","N/A","N/A","N/A","N/A","Abortion","Abortion","STATEMENTS","/hansard/chamber.xscript/debate[5]/subdebate.1[12]/subdebate.text/body/p","N/A","N/A","N/A"
