"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","non_speech_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","76","0","Senator Alston","LD4","N/A","N/A","N/A","N/A","Civil action, you are talking about?","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","77","0","Senator CARR","AW5","N/A","N/A","N/A","N/A","They involve criminal actions, as you well know, Senator Alston. There is the issue of whether or not benefits were derived by a former chief executive of Coles Myer, arising from the company's lease of headquarters from Hudson Conway. There is also the issue of the attempted theft by deception by Gleem Pty Ltd, a subsidiary of Hudson Conway, against the Gas and Fuel Corporation of Victoria. There is the question of whether or not the Victorian Premier himself derived a benefit from Hudson Conway through the major renovations to his private residence during 1994-95.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","78","0","N/A","N/A","N/A","N/A","N/A","N/A","This Senate inquiry will provide witnesses with immunity from prosecution under the various stringent and oppressive provisions of the Victorian Casino and Gaming Act. It will enable those individuals with the knowledge of and concerns about the bidding process to publicly substantiate their claims. It will attack the climate of fear, jingoistic vilification and intimidation within Victoria which has been imposed by the Kennett government. It will uphold the right of the media to undertake legitimate investigations of government actions, which one would expect from any independent media operating within the public interest. This latter role of the media has been crucial to uncovering the many allegations surrounding Crown Casino. In October 1994, the SBC Dominguez Barry report was released. SBC Dominguez Barry were the financial advisers to the Casino Control Authority. They prepared two reports, one in June 1993 and one in September 1993. The reports disclosed that the key feature of the bids was that the initial bids were received by Crown Casino, Jupiters and ITT Sheraton in June 1993. Jupiters placed a low bid and dropped out. Crown Casino's bid was substantially less than ITT Sheraton's initial bid. In August 1994, according to the SBC Dominguez Barry report, ITT Sheraton marginally lowered their bid. Crown Casino increased their bid substantially to match the ITT Sheraton bid so that it could be said there was no significant or substantial difference between the two bids. Jim Gallagher, who has been the spokesperson for ITT Sheraton, has always maintained that during the bidding process Crown Casino obtained an unfair advantage. ITT Sheraton was led to believe that they would be successful—","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/para[29]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","79","0","Senator Alston","LD4","N/A","N/A","N/A","N/A","Who by?","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","80","0","Senator CARR","AW5","N/A","N/A","N/A","N/A","That is a very interesting point, Senator Alston: who by? It demonstrates that right from the beginning the processes were the subject of quite serious doubt. Crown Casino knew that they had to increase their bid. How did they know that? How did Crown Casino know that they had to change their bid? How did Crown Casino know how much they had to change their bid by?","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","81","0","N/A","N/A","N/A","N/A","N/A","N/A","The Kennett government has always maintained that nobody had access to the bids apart from the Casino Control Authority. Terry McCrann and Stephen Mayne of the Herald&hyphen;Sun have both reported that a Treasury minute prepared for the Treasurer at, as I understand it, the Treasurer's request disclosed the bids—","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/para[32]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","82","0","Senator Alston","LD4","N/A","N/A","N/A","N/A","You understand it.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","83","0","Senator CARR","AW5","N/A","N/A","N/A","N/A","That is what it says, Senator Alston—and that the details of the bids have been forwarded to Treasury officials by the Casino Control Authority. Sally Neighbour of Four Corners and more recently Russell Skelton of the Age have reported that they have identified four independent sources who claim that details of the bids were forwarded to the Casino Subcommittee of Cabinet, which comprised Mr Kennett, Mr Stockdale, Mr Birrell, Mr McClellan, Mr Storcy and Mr McNamara. Not all of those are ministers.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","84","0","N/A","N/A","N/A","N/A","N/A","N/A","I am sure an inquiry such as this would be able to ask them whether or not they can assist in that respect. The inquiry will also allow for the examination of the adequacies of the Commonwealth legislation in relation to casino licensing, particularly the effectiveness of the Corporations Law and the need for uniform legislation on casino licensing. It will also allow for an assessment of the adequacies of the Financial Transactions Act in regard to transactions in casinos. An inquiry will also provide an opportunity for an assessment of whether the granting of casino licences has affected Australia's international reputation. It will also provide, very importantly, the opportunity for an assessment of whether a full judicial inquiry, a royal commission or another inquiry is needed into the Crown Casino with particular reference to the tendering process and whether Australia's interests have been protected, particularly in regard to the record and reputation of tenderers. There is a climate of fear and intimidation in Melbourne directed at those who have criticised the Victorian government. Why shouldn't there be, given the oppressive prohibitions of the Casino Control Act and of course given the long record of this government in Victoria in terms of the way in which it has dismissed critics and removed the normal protections of a democratic society that people are able to put forward views and have protection by the law? What we have seen in Victoria is that judges have been sacked. We have seen the head of the Children's Court removed. We have seen the removal of the DPP. We have seen the removal of the Commissioner of Equal Opportunity. We have seen numerous changes to the Victorian constitution which close off the normal provisions of legal appeal. We have seen that in regard to school closures, for instance. Appeals to the Supreme Court of Victoria are being blocked. We have seen legal prohibitions placed on public servants, school teachers and others from publicly drawing attention to inadequacies in government policy. This would be absolutely intolerable in any normal society, but in Victoria there is a simple rule: the government is above the law. We have seen with KNF Advertising that when they are caught out they change the law. The Victorian government are in contempt of the Victorian people and the normal democratic processes. As far as I am concerned, the Australian parliament has a very real and legitimate interest in the very serious allegations that have been raised concerning the Crown Casino. It has a duty to allow citizens to put their views, to assess their claims and to clear the air on the ever-lengthening shadow of allegations surrounding Crown Casino. I believe that if people have nothing to hide they will come forward. They will tell the truth. They will put on the public record their views and they will allow their claims to be assessed. In that way we can determine whet her or not what occurred in Victoria was above board and was clean. We can then tell the world that the processes in Australia are in fact proper. We can say that you can get a fair go when you go for a contract. The alternative is to allow these rumours and these allegations and facts to continue to go unassessed. That is totally inappropriate if we are trying to get to the bottom of these matters. I have every confidence that this important inquiry will legitimately revolve around what remains a fundamental issue of government probity in this country.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/para[33]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","85","0","Senator Alston","LD4","N/A","N/A","N/A","N/A","Will you be on it?","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","86","0","Senator CARR","AW5","N/A","N/A","N/A","N/A","Senator Alston has asked whether I will be on it. The answer is no. I will not behave like you did in the way you stalked this country seeking to dig and to impugn the reputations of people in this country. What I will do is put a position and a case that there ought to be an inquiry. I will allow others to properly assess the validity of these claims and allow this Senate ultimately to come to a position in terms of the merits of the allegations that have been made.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/talk.start[5]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","87","0","N/A","N/A","N/A","N/A","N/A","N/A","Senator Alston, I will not degenerate the way you did when you sought to use inquiries to harangue and attack the civil liberties of Australians. I will not allow that to occur, though I will say to you, Senator, that there is a legitimate role for the Senate in these issues. It is proper that these allegations be investigated thoroughly and that there be a proper and, as much as possible, open—the emphasis being on open—process of disclosure. I ask the Senate to support this proposition.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[2]/para[39]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","88","0","Senator ALSTON","LD4","N/A","N/A","Minister for Communications and the Arts)","N/A","If ever there was a humiliation, we have just had it. The one person who has been driving all this, from the very beginning, driven by all of those outdated and outmoded concepts of bile and vitriol and hatred of the ruling classes, the plutocrats and anyone who makes an honest quid, has been out there for weeks—and indeed months—running a campaign on this issue. This is a campaign which has not been supported by his own side of politics.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","89","0","N/A","N/A","N/A","N/A","N/A","N/A","It is quite extraordinary and unfortunate that Senator Spindler has allowed himself to be put up as the bunny on this, because he is the one moving the motion, when clearly the agenda has been driven by the likes of the mad left of the Labor Party. The only defence I can think of is that Senator Spindler will be safely retired from politics by the time that this grubby little exercise comes to a conclusion late this year. Senator Spindler will be able to wash his hands and say that he did not ultimately have a say in the report and he was not responsible for the farce that it will inevitably become. We all know, from what we read in the papers, who is going to be on this inquiry. It seems to me that the wiser heads have tried to make the most of a very bad hand that had been dealt to them by Senator Carr. What they have judged is that they now have no choice but to go ahead with it because of all the fuss that he has made. But they have made it absolutely crystal clear that they regard him as a total loose cannon and they are not prepared to have him sabotaging any possible gain that they might otherwise be able to achieve. We have just had examples in spades of the sorts of reasons why Senator Carr would be unfit to be involved in any such inquiry. The use of selective language and judgment is just beyond belief. You talk, for example, about judges being sacked in Victoria and cite the cases of the heads of the Children's Court and the DPP, both of whom resigned, but do not at the same time acknowledge that the chief magistrate was effectively hounded from office by your ilk. Clearly, if you are going to regard the first two as having been sacked, you would have to regard the chief magistrate as being sacked at the same time. But of course you do not. You just have this wonderful vision of the world that fits into your outdated socialist model. You say the Victorian government was above the law and in contempt of the people and normal democratic process. Khrushchev and Co. would be absolutely proud of you. There is what you define as democratic processes. Well, you could not have had a more democratic result than only a matter of weeks ago, when the Victorian public had absolutely every opportunity to consider all that you and your allies in the ABC and the Age newspaper have said. I do not think there is much doubt why the Age newspaper has been declining in sales in recent years.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/para[1]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","90","0","Senator Carr","AW5","N/A","N/A","N/A","N/A","It has been going up.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","91","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","They might have turned the corner a bit recently because they have started to write editorials like `Mr Brumby ought to realise that one of the reasons he lost the last election was because he concentrated on peripheral issues'.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","92","0","Senator Robert Ray","UI4","N/A","N/A","N/A","N/A","You know why the Age circulation has gone up. It is because Collingwood has won four out of six games, that is why.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","93","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","For those who read the back page first, I agree entirely. But even then I would prefer them to revert to the old style of having the teams on the back page and not a separate supplement. I am sure they can do even better. The politics of it are quite interesting because they then said that Brumby ought to realise that he had been distracted by peripheral issues, and in brackets you could read `distracted by the likes of Senator Carr'.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","94","0","N/A","N/A","N/A","N/A","N/A","N/A","It is very clear indeed what the motivation of the Labor Party is for this, Senator Spindler. I am just sorry that you have not been exposed to it earlier than now. What possible earthly justification there was for bringing up the politics of envy in such a blatant way, by referring to Ron Walker as reputedly having a worth of about $125 million, is absolutely irrelevant to any sort of inquiry of this nature. The reason that it was dredged up is that Senator Carr cannot help himself. What he has done—and I am sure Senator Ray is absolutely furious at this—is expose the real agenda of the Labor Party. You see, the fact is that, right from the outset, the senior people who have been elected to lead your side of politics have had enormous reservations about this whole exercise. I will just tell you what Mr Beazley has said on the subject. He said, `I do think there is a case for an inquiry. There is a case for an inquiry run in the state of Victoria.' In other words, quite clearly Kim Beazley has not been in favour of the Senate conducting this sort of witch&hyphen;hunt, fishing trip, publicity stunt, whatever you like to call it. When asked about ambiguity in his remarks in the Age , your favourite newspaper—I presume it is the only rag you read—on 18 April, he said that he was in holding pattern. In other words, he still was not in favour of an inquiry. As recently as last Friday, he simply said at a doorstop, `Of course, the desirable course of action would be for Mr Kennett to do what state and federal governments have done over the last few years when matters of serious doubt of this nature occurred: put on judicial inquiries and royal commissions themselves.' Now what did Senator Ray have to say on the subject? On election night he said, `I have not really given it full and final thought yet.'","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/para[5]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","95","0","Senator Robert Ray","UI4","N/A","N/A","N/A","N/A","I have now.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","96","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","I know you have and I will come to why in a minute. He said, `I have made no public comment on it at all, because my view is that the Senate should essentially stick to federal issues. The Kennett government refuses to take up those options. We will keep an open mind on it.' Why therefore do we find the likes of Senator Ray being involved in such an inquiry? It is simply because those opposite have been persuaded that this does represent an opportunity to get into people like Ron Walker. This is a `get Walker' exercise. This is an opportunity, as Senator Carr has made crystal clear.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","97","0","N/A","N/A","N/A","N/A","N/A","N/A","I would think that, if you had been in this place for a couple of years, you would know that there are times when you do not actually reveal everything that you might have in mind. You might want to achieve a political objective, but you do not telegraph your punches. Yet what we found was Senator Carr making it clear that he thought a very big issue in all of this was some allegation about Ron Walker having obtained favourable financing from the National Bank in relation to the funding of the Liberal Party. Why did he mention it? In the context of speaking in support of a motion to establish an inquiry into the Victorian casino, why on earth did this clown mention Ron Walker and the Liberal Party? It was simply because he could not help himself, because what he is doing is putting it on the public record that that is your real agenda. And indeed it is. The only reason you have come on board in recent days is that you have finally been persuaded that this might be an opportunity to get at John Howard through Ron Walker. If you try to do this, you will be vilified by the public. You will be objected to in the strongest possible terms by our members on the committee, because it simply is not within the terms of reference and there is no possible justification for exploring anything to do with the Liberal Party. It has nothing to do—","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/para[7]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","98","0","Senator Robert Ray","UI4","N/A","N/A","N/A","N/A","Now we know what you are worried about.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","99","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","I will tell you what you ought to be more worried about: you ought to be more worried about a House of Representatives inquiry into the Commonwealth Bank's funding of the piggery.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","100","0","Senator Robert Ray","UI4","N/A","N/A","N/A","N/A","I don't care at all about that.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/interject[5]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","101","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","We might see in due course whether you have some reasons for concern. I am sure Senator Carr probably has the wrong lawyers advising him on this matter, but if he proposed this or went along with it willingly then it is something that we ought to be very grateful for. I suspect it was imposed upon him by Senator Spindler and perhaps Senator Chamarette.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/talk.start[5]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","102","0","N/A","N/A","N/A","N/A","N/A","N/A","It is very interesting that one of the terms of reference is whether the granting of any licence to any casino within Australia has affected Australia's overseas reputation. That is the sort of cloak of respectability that some have tried to put on this to mask the obvious fact that it has nothing to do with the feds at all. This is simply an inquiry into a state issue. Indeed, by calling it—as you do—the Victorian casino inquiry select committee, you have made it crystal clear that this is about the politics of Victoria. Nonetheless you have wittingly or otherwise provided the basis and I think the obligation for this committee to inquire into the granting of all casino licences in recent years in order to see whether Australia's overseas reputation has been affected. If you want this to be a fair dinkum inquiry, if you want to satisfy genuine public concerns about whether the granting of any licence has affected Australia's international reputation, I will tell you who should be the first witness at this inquiry—Kim Beazley. Kim Beazley's mate Brian Burke was the one who did the deals with Dallas Dempster about the Burswood Casino. There are a lot of unanswered questions there. I think you would find that Mr Beazley would be very reluctant indeed to come along and answer some of the questions that might be put to him.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/para[9]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","103","0","Senator Cook","RF4","N/A","N/A","N/A","N/A","That is rubbish and you know it.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/interject[1]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","104","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","If you would like to come along as his proxy, that might be a second best. That will be a very interesting little exercise.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/talk.start[1]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","105","0","Senator Cook","RF4","N/A","N/A","N/A","N/A","It will be boring and dull. There is nothing there.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/interject[2]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","106","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","It might be boring and dull to you, but the trouble is that it is required by the terms of reference. When we are finished—","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/talk.start[2]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","107","0","Senator Cook","RF4","N/A","N/A","N/A","N/A","Do not try to shift it onto us. It is you who has the pressure on.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/interject[3]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","108","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","It is all your own work. They are your terms of reference; you are putting them up. You are requiring this committee to investigate not only Burswood but also Christmas Island. What do we know about Christmas Island? We know that Warren Snowdon spent probably more time there than he did on the mainland. What did Warren Snowdon do? He spent most of his time making high&hyphen;level representations to various government ministers to ensure that Indonesian interests got that licence.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/talk.start[3]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","109","0","N/A","N/A","N/A","N/A","N/A","N/A","I do not know whether Mr Beazley has been to Christmas Island to have any discussions, but again that is a proper matter for investigation by this committee. After all, Indonesian interests did some very generous and helpful things to very senior people who have now scurried out of the parliament. But it is clearly a matter that must affect Australia's international reputation. So this committee is obligation bound to investigate the circumstances in which the Christmas Island licence was granted. I am indebted to you for casting it in such wide terms. That is probably why Senator Robert Ray accepted the inevitability of this committee having to sit until December 1996, because it certainly would not be able to fill out the time by just concentrating on Victoria. As we know, there is virtually nothing on the public record that would warrant this sort of inquiry. The basis of setting up a Senate select committee and committing taxpayers' funds to such an exercise has to be on prima facie evidence—not on the likes of Senator Carr who spend most of their time talking to themselves in phone boxes and pouring out their violent vitriol against anyone they might regard is not subscribing to their view of the world. I must say that even those numbers are diminishing. One has to look only at the fact that Senator Carr could not even make it onto the frontbench. Senator Cook had to fight hard enough to plead with his colleagues to let him have yet another go. But Senator Carr's position must be enormously embarrassing to him. Talk about a lack of political judgment! We can now see what Martin Ferguson and George Campbell are going to do to him over the next few years. Fancy missing out on a spot in the run-off for the nine positions of the Left. Robert, I do not know whether you are on the circulation list for the minutes of the SL, but my information is that you came stone motherless last in the contest. There were nine spots. There were people like Jenny Macklin, who has been in the parliament for one minute, and Lindsay Tanner has been around for only a couple of years. This bloke came last, so I am informed.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/para[2]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","110","0","Senator Robert Ray","UI4","N/A","N/A","N/A","N/A","So did Senator Macdonald over there; he is sitting up the back. We have Senator Boswell, we have Senator Tambling and Senator Campbell—a whole range of them got relegated.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/interject[4]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","111","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","You can have all those very interesting excursions and diversions, but the trouble is, Robert, they are not relevant to this debate. What is relevant to this debate is who is driving it? The bloke who is driving it is totally discredited, but unfortunately he has led you so far up the garden path that you are now locked in. That is the tragedy, in a political sense, because this will bite you and this will burn you. You will find that this sort of witch-hunt and fishing expedition will turn up about as much as is on the public record at the present time.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/talk.start[4]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","112","0","N/A","N/A","N/A","N/A","N/A","N/A","It is very interesting again that Senator Carr should pose some of these so-called questions for answering. The fact is of course that Lloyd Williams was the one who handled the bidding process.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/para[7]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","113","0","Senator Robert Ray","UI4","N/A","N/A","N/A","N/A","Who told you that?","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/interject[5]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","114","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","That is on the public record; he said so himself. Ron Walker is a non-executive director of Crown Casino. There is no prima facie evidence to implicate Ron Walker any more than any other of the non-executive directors of Crown Casino. So are you going to call John Utz, Sir Rod Carnegie, John Calvert-Jones? No. The reason you are not is that they are not what you regard as bagmen for the Liberal Party. The bloke you want to get at is Ron Walker. You are going to get at him by hook or by crook, under the cloak of a casino inquiry. There is nothing on the public record that would warrant this sort of an inquiry. You know as well as I do—","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/talk.start[5]/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","115","0","Senator Carr","AW5","N/A","N/A","N/A","N/A","What about his meeting with Jeff Kennett?","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/interject[6]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","116","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","His meeting with Jeff Kennett? I see. I would be surprised if he has not had many meetings with Jeff Kennett. I think you would have to do a lot better than to say, `We've got evidence that he had a meeting with Jeff Kennett.' That really is a killer punch!","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/talk.start[6]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","117","0","N/A","N/A","N/A","N/A","N/A","N/A","The fact is that all those aspersions that were dredged up on Four Corners were very much ancient history. They were matters that were dealt with exhaustively by the authority which your crowd set up—Joan Kirner; Xavier Connor had to be brought back to reverse his original view in order to come out with a recommendation in favour of a casino. You set all the terms on which these sorts of inquiries ought to proceed. You were the ones who set up the casino control act. You set up the Casino Control Authority; you appointed the members of it and, therefore, you are bound by the processes that they follow.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/para[8]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","118","0","Senator Carr","AW5","N/A","N/A","N/A","N/A","They didn't follow the processes, though, did they? That is the point.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/interject[7]/talk.start/para","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","119","0","Senator ALSTON","LD4","N/A","N/A","N/A","N/A","Didn't they? You have been obsessed with this for years. I suppose that you have been the great architect, the mastermind, behind those four FOI applications to the AAT. What do you do? You go along and say, `There's public interest in this.' In other words, `We've stirred it; we've been out there parading our prejudices; we've been raising so-called allegations. Therefore, there is public concern and, therefore, we ought to be able to obtain possession of the documents on the basis of public interest.'","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/talk.start[7]/para","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","120","0","N/A","N/A","N/A","N/A","N/A","N/A","As the AAT said on no less than four separate occasions, there is simply no justification for that material being made available. It stated:","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/para[9]","N/A","N/A","N/A"
"0","0","0","1","0","1","0","1","0","121","0","N/A","N/A","N/A","N/A","N/A","N/A","The documents do not disclose any material which would in any way throw light on the litany of allegations referred to by the applicant. In the Tribunal's opinion, release of the material will not reveal any inappropriate behaviour or wrongdoing by the Authority. The matters that allegedly led to the conclusion that there are issues of such great public concern or disquiet are simply allegations not based on facts proved to the tribunal.","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/para[10]","N/A","N/A","N/A"
"0","0","0","1","0","0","0","1","0","122","0","N/A","N/A","N/A","N/A","N/A","N/A","There are heaps of authority for that proposition from the highest courts in the land—that the mere fact that you want to get out there and make scurrilous allegations is no basis for saying that there is a genuine public interest in an issue. The courts, I have no doubt, will continue to uphold that very vital distinction. You have tried time and again to dredge up documents that you think might help your case, and they simply have not got you anywhere. The fact is—and, again, this is on the public record—that there was a consultative bidding process in which the authority negotiated with the individual bidders. The bidding process did allow for bids to be adjusted in the last fortnight in order to accommodate last minute—","N/A","COMMITTEES","/html/body/hansard/chamber.xscript/debate[6]/debate.sub1/debate.sub2[3]/speech[3]/break/break/para[11]","N/A","N/A","N/A"
